FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"NC, Martin",2022,37117,Human infections,1,1,0
"NC, Mecklenburg",2022,37119,Human infections,3,3,3
"NC, New Hanover",2022,37129,Human infections and non-human activity,2,2,1
"NC, Wake",2022,37183,Human infections,1,1,2
"ND, Barnes",2022,38003,Human infections,2,1,0
"ND, Burleigh",2022,38015,Human infections,1,1,1
"ND, Cass",2022,38017,Human infections and non-human activity,6,2,2
"ND, Dickey",2022,38021,Human infections,2,0,0
"ND, Grand Forks",2022,38035,Human infections and non-human activity,1,1,0
"ND, Griggs",2022,38039,Human infections,1,0,0
"ND, Mclean",2022,38055,Human infections,3,0,2
"ND, Mercer",2022,38057,Human infections,1,0,0
"ND, Morton",2022,38059,Human infections,3,1,0
"ND, Ransom",2022,38073,Human infections,0,0,1
"ND, Richland",2022,38077,Human infections and non-human activity,3,0,1
"ND, Stark",2022,38089,Human infections,2,1,0
"ND, Stutsman",2022,38093,Human infections,1,1,0
"ND, Ward",2022,38101,Human infections,0,0,2
"ND, Williams",2022,38105,Human infections and non-human activity,0,0,1
"OH, Athens",2022,39009,Non-human activity,0,0,0
"OH, Carroll",2022,39019,Non-human activity,0,0,0
"OH, Clark",2022,39023,Human infections and non-human activity,0,0,1
"OH, Clermont",2022,39025,Non-human activity,0,0,0
"OH, Columbiana",2022,39029,Non-human activity,0,0,0
"OH, Coshocton",2022,39031,Non-human activity,0,0,0
"OH, Crawford",2022,39033,Non-human activity,0,0,0
"OH, Cuyahoga",2022,39035,Human infections and non-human activity,2,2,0
"OH, Delaware",2022,39041,Non-human activity,0,0,0
"OH, Fairfield",2022,39045,Non-human activity,0,0,0
"OH, Franklin",2022,39049,Human infections and non-human activity,2,1,0
"OH, Hamilton",2022,39061,Non-human activity,0,0,0
"OH, Hancock",2022,39063,Non-human activity,0,0,0
"OH, Henry",2022,39069,Non-human activity,0,0,0
"OH, Holmes",2022,39075,Non-human activity,0,0,0
"OH, Knox",2022,39083,Non-human activity,0,0,0
"OH, Lake",2022,39085,Non-human activity,0,0,0
"OH, Lorain",2022,39093,Non-human activity,0,0,0
"OH, Lucas",2022,39095,Non-human activity,0,0,0
"OH, Mahoning",2022,39099,Non-human activity,0,0,0
"OH, Marion",2022,39101,Human infections,0,0,1
"OH, Meigs",2022,39105,Non-human activity,0,0,0
"OH, Montgomery",2022,39113,Human infections and non-human activity,3,2,0
"OH, Portage",2022,39133,Non-human activity,0,0,0
"OH, Richland",2022,39139,Non-human activity,0,0,0
"OH, Ross",2022,39141,Non-human activity,0,0,0
"OH, Scioto",2022,39145,Non-human activity,0,0,0
"OH, Stark",2022,39151,Non-human activity,0,0,0
"OH, Summit",2022,39153,Non-human activity,0,0,0
"OH, Tuscarawas",2022,39157,Non-human activity,0,0,0
"OH, Union",2022,39159,Non-human activity,0,0,0
"OH, Vinton",2022,39163,Non-human activity,0,0,0
"OH, Warren",2022,39165,Non-human activity,0,0,0
"OH, Wood",2022,39173,Non-human activity,0,0,0
"OK, Blaine",2022,40011,Non-human activity,0,0,0
"OK, Carter",2022,40019,Non-human activity,0,0,0
"OK, Cleveland",2022,40027,Human infections,0,0,1
"OK, Creek",2022,40037,Non-human activity,0,0,0
"OK, Garfield",2022,40047,Non-human activity,0,0,0
"OK, Garvin",2022,40049,Non-human activity,0,0,0
"OK, Johnston",2022,40069,Non-human activity,0,0,0
"OK, Le Flore",2022,40079,Non-human activity,0,0,0
"OK, Muskogee",2022,40101,Human infections and non-human activity,0,0,1
"OK, Noble",2022,40103,Non-human activity,0,0,0
"OK, Oklahoma",2022,40109,Human infections and non-human activity,2,2,0
"OK, Okmulgee",2022,40111,Non-human activity,0,0,0
"OK, Payne",2022,40119,Non-human activity,0,0,0
"OK, Pushmataha",2022,40127,Non-human activity,0,0,0
"OK, Rogers",2022,40131,Non-human activity,0,0,0
"OK, Seminole",2022,40133,Human infections,1,1,0
"OK, Texas",2022,40139,Non-human activity,0,0,0
"OK, Tulsa",2022,40143,Human infections and non-human activity,1,1,0
"OK, Wagoner",2022,40145,Non-human activity,0,0,0
"OR, Baker",2022,41001,Human infections and non-human activity,2,2,0
"OR, Jackson",2022,41029,Human infections and non-human activity,1,0,0
"OR, Klamath",2022,41035,Human infections and non-human activity,1,1,0
"OR, Lake",2022,41037,Non-human activity,0,0,0
"OR, Malheur",2022,41045,Human infections and non-human activity,1,0,0
"OR, Union",2022,41061,Non-human activity,0,0,0
"PA, Adams",2022,42001,Non-human activity,0,0,0
"PA, Allegheny",2022,42003,Human infections and non-human activity,2,1,1
"PA, Beaver",2022,42007,Non-human activity,0,0,0
"PA, Bedford",2022,42009,Non-human activity,0,0,0
"PA, Berks",2022,42011,Human infections and non-human activity,1,1,0
"PA, Blair",2022,42013,Non-human activity,0,0,0
"PA, Bucks",2022,42017,Human infections and non-human activity,2,2,1
"PA, Cambria",2022,42021,Non-human activity,0,0,0
"PA, Centre",2022,42027,Non-human activity,0,0,0
"PA, Chester",2022,42029,Human infections and non-human activity,3,2,0
"PA, Clearfield",2022,42033,Non-human activity,0,0,0
"PA, Columbia",2022,42037,Non-human activity,0,0,0
"PA, Crawford",2022,42039,Non-human activity,0,0,0
"PA, Cumberland",2022,42041,Non-human activity,0,0,0
"PA, Dauphin",2022,42043,Human infections and non-human activity,1,1,0
"PA, Delaware",2022,42045,Human infections and non-human activity,2,2,1
"PA, Erie",2022,42049,Non-human activity,0,0,0
"PA, Fayette",2022,42051,Non-human activity,0,0,0
"PA, Franklin",2022,42055,Human infections and non-human activity,2,2,0
"PA, Fulton",2022,42057,Non-human activity,0,0,0
"PA, Greene",2022,42059,Non-human activity,0,0,0
"PA, Huntingdon",2022,42061,Non-human activity,0,0,0
"PA, Indiana",2022,42063,Non-human activity,0,0,0
"PA, Jefferson",2022,42065,Non-human activity,0,0,0
"PA, Juniata",2022,42067,Non-human activity,0,0,0
"PA, Lackawanna",2022,42069,Non-human activity,0,0,0
"PA, Lancaster",2022,42071,Human infections and non-human activity,3,3,0
"PA, Lawrence",2022,42073,Non-human activity,0,0,0
"PA, Lebanon",2022,42075,Non-human activity,0,0,0
"PA, Lehigh",2022,42077,Non-human activity,0,0,0
"PA, Luzerne",2022,42079,Human infections and non-human activity,0,0,1
"PA, Lycoming",2022,42081,Non-human activity,0,0,0
"PA, Mercer",2022,42085,Non-human activity,0,0,0
"PA, Mifflin",2022,42087,Non-human activity,0,0,0
"PA, Monroe",2022,42089,Non-human activity,0,0,0
"PA, Montgomery",2022,42091,Human infections and non-human activity,5,4,1
"PA, Montour",2022,42093,Non-human activity,0,0,0
"PA, Northampton",2022,42095,Human infections and non-human activity,1,1,0
"PA, Northumberland",2022,42097,Non-human activity,0,0,0
"PA, Perry",2022,42099,Non-human activity,0,0,0
"PA, Philadelphia",2022,42101,Human infections and non-human activity,11,7,1
"PA, Pike",2022,42103,Non-human activity,0,0,0
"PA, Schuylkill",2022,42107,Non-human activity,0,0,0
"PA, Snyder",2022,42109,Non-human activity,0,0,0
"PA, Somerset",2022,42111,Human infections and non-human activity,1,0,0
"PA, Tioga",2022,42117,Non-human activity,0,0,0
"PA, Union",2022,42119,Non-human activity,0,0,0
"PA, Washington",2022,42125,Non-human activity,0,0,0
"PA, Westmoreland",2022,42129,Non-human activity,0,0,0
"PA, Wyoming",2022,42131,Non-human activity,0,0,0
"PA, York",2022,42133,Non-human activity,0,0,0
"RI, Providence",2022,44007,Human infections,1,1,0
"RI, Washington",2022,44009,Non-human activity,0,0,0
"SC, Aiken",2022,45003,Human infections,2,1,2
"SC, Anderson",2022,45007,Human infections,1,1,1
"SC, Berkeley",2022,45015,Non-human activity,0,0,0
"SC, Darlington",2022,45031,Non-human activity,0,0,0
"SC, Florence",2022,45041,Human infections,1,1,0
"SC, Georgetown",2022,45043,Human infections,1,1,0
"SC, Greenville",2022,45045,Human infections and non-human activity,1,1,0
"SC, Horry",2022,45051,Non-human activity,0,0,0
"SC, Lexington",2022,45063,Human infections and non-human activity,1,0,1
"SC, Richland",2022,45079,Human infections and non-human activity,4,4,6
"SC, Sumter",2022,45085,Human infections,1,1,0
"SD, Beadle",2022,46005,Human infections and non-human activity,3,1,0
"SD, Bon Homme",2022,46009,Human infections,1,1,0
"SD, Brookings",2022,46011,Human infections and non-human activity,4,3,0
"SD, Brown",2022,46013,Human infections and non-human activity,11,6,2
"SD, Brule",2022,46015,Human infections,1,0,1
"SD, Clark",2022,46025,Human infections,3,2,0
"SD, Codington",2022,46029,Human infections and non-human activity,1,1,0
"SD, Day",2022,46037,Human infections,1,0,0
"SD, Deuel",2022,46039,Human infections,1,0,0
"SD, Dewey",2022,46041,Human infections,1,1,0
"SD, Douglas",2022,46043,Human infections,1,1,0
"SD, Edmunds",2022,46045,Human infections,3,1,0
"SD, Faulk",2022,46049,Human infections,1,1,0
"SD, Grant",2022,46051,Human infections,1,1,0
"SD, Haakon",2022,46055,Non-human activity,0,0,0
"SD, Hamlin",2022,46057,Human infections,1,1,0
"SD, Hand",2022,46059,Human infections,1,0,1
"SD, Hanson",2022,46061,Human infections,1,0,0
"SD, Harding",2022,46063,Non-human activity,0,0,0
"SD, Hughes",2022,46065,Human infections and non-human activity,1,0,0
"SD, Jerauld",2022,46073,Human infections,1,0,0
"SD, Kingsbury",2022,46077,Human infections,3,1,0
"SD, Lake",2022,46079,Human infections,1,0,1
"SD, Lincoln",2022,46083,Human infections and non-human activity,2,1,0
"SD, Mccook",2022,46087,Human infections,2,1,0
"SD, Marshall",2022,46091,Human infections,1,0,0
"SD, Mellette",2022,46095,Human infections,1,0,0
"SD, Miner",2022,46097,Human infections,1,1,0
"SD, Minnehaha",2022,46099,Human infections and non-human activity,9,5,4
"SD, Pennington",2022,46103,Human infections,1,0,0
"SD, Potter",2022,46107,Human infections,1,1,1
"SD, Roberts",2022,46109,Human infections,0,0,1
"SD, Sanborn",2022,46111,Human infections,1,0,0
"SD, Spink",2022,46115,Human infections,1,1,1
"SD, Sully",2022,46119,Human infections,1,1,0
"SD, Turner",2022,46125,Human infections,1,0,0
"SD, Union",2022,46127,Human infections,3,2,0
"SD, Walworth",2022,46129,Human infections,2,2,0
"SD, Yankton",2022,46135,Human infections,2,0,0
"TN, Davidson",2022,47037,Non-human activity,0,0,0
"TN, Shelby",2022,47157,Human infections and non-human activity,6,3,1
"TN, Smith",2022,47159,Non-human activity,0,0,0
"TX, Angelina",2022,48005,Human infections,1,1,0
"TX, Austin",2022,48015,Non-human activity,0,0,0
"TX, Bexar",2022,48029,Human infections and non-human activity,1,1,0
"TX, Brazoria",2022,48039,Human infections and non-human activity,0,0,1
"TX, Brown",2022,48049,Human infections,0,0,1
"TX, Childress",2022,48075,Human infections,1,0,0
"TX, Collin",2022,48085,Non-human activity,0,0,0
"TX, Cooke",2022,48097,Non-human activity,0,0,0
"TX, Cottle",2022,48101,Human infections,1,0,0
"TX, Dallas",2022,48113,Human infections and non-human activity,3,3,0
"TX, Denton",2022,48121,Human infections and non-human activity,0,0,1
"TX, Ector",2022,48135,Non-human activity,0,0,0
"TX, Ellis",2022,48139,Non-human activity,0,0,0
"TX, El Paso",2022,48141,Human infections and non-human activity,10,9,0
"TX, Erath",2022,48143,Non-human activity,0,0,0
"TX, Grayson",2022,48181,Non-human activity,0,0,0
"TX, Hardeman",2022,48197,Non-human activity,0,0,0
"TX, Harris",2022,48201,Human infections and non-human activity,5,4,1
"TX, Hill",2022,48217,Human infections and non-human activity,0,0,1
"TX, Hood",2022,48221,Human infections and non-human activity,1,1,0
"TX, Hunt",2022,48231,Human infections and non-human activity,1,1,0
"TX, Johnson",2022,48251,Human infections and non-human activity,1,1,0
"TX, Kleberg",2022,48273,Non-human activity,0,0,0
"TX, Lubbock",2022,48303,Non-human activity,0,0,0
"TX, Montgomery",2022,48339,Human infections and non-human activity,13,12,6
"TX, Parker",2022,48367,Human infections and non-human activity,0,0,1
"TX, Randall",2022,48381,Human infections and non-human activity,1,0,0
"TX, San Patricio",2022,48409,Non-human activity,0,0,0
"TX, Tarrant",2022,48439,Human infections and non-human activity,4,3,0
"TX, Travis",2022,48453,Human infections and non-human activity,1,1,0
"TX, Wharton",2022,48481,Human infections,1,1,0
"TX, Wichita",2022,48485,Non-human activity,0,0,0
"TX, Williamson",2022,48491,Human infections and non-human activity,1,1,0
"UT, Davis",2022,49011,Non-human activity,0,0,0
"UT, Duchesne",2022,49013,Non-human activity,0,0,0
"UT, Kane",2022,49025,Non-human activity,0,0,0
"UT, Millard",2022,49027,Non-human activity,0,0,0
"UT, Salt Lake",2022,49035,Human infections and non-human activity,3,3,0
"UT, Tooele",2022,49045,Non-human activity,0,0,0
"UT, Uintah",2022,49047,Human infections and non-human activity,1,1,0
"UT, Utah",2022,49049,Non-human activity,0,0,0
"UT, Weber",2022,49057,Human infections and non-human activity,1,1,0
"VT, Chittenden",2022,50007,Non-human activity,0,0,0
"VT, Franklin",2022,50011,Non-human activity,0,0,0
"VT, Grand Isle",2022,50013,Non-human activity,0,0,0
"VT, Orleans",2022,50019,Non-human activity,0,0,0
"VA, Fairfax",2022,51059,Non-human activity,0,0,0
"VA, Henrico",2022,51087,Non-human activity,0,0,0
"VA, Loudoun",2022,51107,Human infections,1,1,0
"VA, Mathews",2022,51115,Human infections,1,1,0
"VA, Prince William",2022,51153,Non-human activity,0,0,0
"VA, York",2022,51199,Non-human activity,0,0,0
"VA, Chesapeake City",2022,51550,Non-human activity,0,0,0
"VA, Fairfax City",2022,51600,Non-human activity,0,0,0
"VA, Falls Church City",2022,51610,Non-human activity,0,0,0
"VA, Hampton City",2022,51650,Human infections,1,1,0
"VA, Newport News City",2022,51700,Human infections and non-human activity,1,1,0
"VA, Norfolk City",2022,51710,Non-human activity,0,0,0
"VA, Roanoke City",2022,51770,Human infections,2,2,0
"VA, Suffolk City",2022,51800,Non-human activity,0,0,0
"WA, Benton",2022,53005,Non-human activity,0,0,0
"WA, Clallam",2022,53009,Human infections,1,1,0
"WA, King",2022,53033,Human infections,1,0,0
"WA, Kittitas",2022,53037,Non-human activity,0,0,0
"WA, Pierce",2022,53053,Human infections,1,1,1
"WA, Spokane",2022,53063,Human infections,1,1,0
"WV, Jefferson",2022,54037,Non-human activity,0,0,0
"WV, Raleigh",2022,54081,Non-human activity,0,0,0
"WV, Wood",2022,54107,Non-human activity,0,0,0
"WI, Fond Du Lac",2022,55039,Human infections,1,1,0
"WI, Milwaukee",2022,55079,Human infections and non-human activity,1,1,0
"WI, Monroe",2022,55081,Non-human activity,0,0,0
"WI, Outagamie",2022,55087,Human infections,1,1,0
"WI, Sheboygan",2022,55117,Human infections,1,1,0
"WI, Trempealeau",2022,55121,Non-human activity,0,0,0
"WI, Washington",2022,55131,Human infections,0,0,1
"WI, Waukesha",2022,55133,Human infections,2,2,0
"WY, Albany",2022,56001,Non-human activity,0,0,0
"WY, Fremont",2022,56013,Non-human activity,0,0,0
"WY, Hot Springs",2022,56017,Non-human activity,0,0,0
"WY, Laramie",2022,56021,Human infections and non-human activity,1,1,0
"WY, Natrona",2022,56025,Human infections,1,1,0
"WY, Park",2022,56029,Human infections,1,0,0
"WY, Teton",2022,56039,Non-human activity,0,0,0
"PR, Bayamon",2022,72021,Non-human activity,0,0,0
"PR, Gurabo",2022,72063,Non-human activity,0,0,0
"PR, Humacao Municipality",2022,72069,Non-human activity,0,0,0
"PR, Trujillo Alto",2022,72139,Non-human activity,0,0,0
