FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"IN, Pike",2003,18125,Non-human activity,0,0,0
"IN, Porter",2003,18127,Human infections,2,0,0
"IN, Randolph",2003,18135,Non-human activity,0,0,0
"IN, Ripley",2003,18137,Non-human activity,0,0,0
"IN, Rush",2003,18139,Human infections and non-human activity,1,0,0
"IN, St Joseph",2003,18141,Non-human activity,0,0,0
"IN, Scott",2003,18143,Non-human activity,0,0,0
"IN, Shelby",2003,18145,Non-human activity,0,0,0
"IN, Spencer",2003,18147,Non-human activity,0,0,0
"IN, Steuben",2003,18151,Non-human activity,0,0,0
"IN, Sullivan",2003,18153,Non-human activity,0,0,0
"IN, Switzerland",2003,18155,Human infections and non-human activity,1,1,0
"IN, Tippecanoe",2003,18157,Non-human activity,0,0,0
"IN, Vanderburgh",2003,18163,Non-human activity,0,0,0
"IN, Vermillion",2003,18165,Non-human activity,0,0,0
"IN, Warrick",2003,18173,Non-human activity,0,0,0
"IN, Washington",2003,18175,Non-human activity,0,0,0
"IN, Wayne",2003,18177,Human infections and non-human activity,1,0,0
"IN, Wells",2003,18179,Human infections and non-human activity,2,0,0
"IN, White",2003,18181,Non-human activity,0,0,0
"IN, Whitley",2003,18183,Non-human activity,0,0,0
"IA, Adair",2003,19001,Non-human activity,0,0,0
"IA, Adams",2003,19003,Non-human activity,0,0,0
"IA, Allamakee",2003,19005,Non-human activity,0,0,0
"IA, Appanoose",2003,19007,Non-human activity,0,0,0
"IA, Audubon",2003,19009,Human infections,5,4,0
"IA, Benton",2003,19011,Human infections and non-human activity,1,1,1
"IA, Black Hawk",2003,19013,Human infections and non-human activity,1,0,0
"IA, Boone",2003,19015,Human infections and non-human activity,2,2,0
"IA, Bremer",2003,19017,Human infections and non-human activity,1,0,0
"IA, Buena Vista",2003,19021,Human infections and non-human activity,2,1,0
"IA, Butler",2003,19023,Non-human activity,0,0,0
"IA, Calhoun",2003,19025,Non-human activity,0,0,0
"IA, Carroll",2003,19027,Human infections and non-human activity,1,0,0
"IA, Cass",2003,19029,Non-human activity,0,0,0
"IA, Cedar",2003,19031,Human infections and non-human activity,1,1,0
"IA, Cerro Gordo",2003,19033,Human infections and non-human activity,3,3,0
"IA, Cherokee",2003,19035,Human infections and non-human activity,3,0,0
"IA, Chickasaw",2003,19037,Human infections and non-human activity,1,1,0
"IA, Clarke",2003,19039,Human infections and non-human activity,1,1,0
"IA, Clay",2003,19041,Non-human activity,0,0,0
"IA, Clinton",2003,19045,Non-human activity,0,0,0
"IA, Crawford",2003,19047,Non-human activity,0,0,0
"IA, Dallas",2003,19049,Human infections and non-human activity,2,2,0
"IA, Davis",2003,19051,Non-human activity,0,0,0
"IA, Decatur",2003,19053,Human infections and non-human activity,1,1,1
"IA, Delaware",2003,19055,Non-human activity,0,0,0
"IA, Des Moines",2003,19057,Human infections and non-human activity,1,0,0
"IA, Dickinson",2003,19059,Human infections,5,3,0
"IA, Dubuque",2003,19061,Human infections and non-human activity,1,1,0
"IA, Fayette",2003,19065,Human infections and non-human activity,1,1,0
"IA, Floyd",2003,19067,Human infections and non-human activity,2,1,0
"IA, Franklin",2003,19069,Non-human activity,0,0,0
"IA, Greene",2003,19073,Non-human activity,0,0,0
"IA, Grundy",2003,19075,Non-human activity,0,0,0
"IA, Guthrie",2003,19077,Human infections and non-human activity,1,0,0
"IA, Hamilton",2003,19079,Human infections and non-human activity,1,1,0
"IA, Hancock",2003,19081,Human infections,1,0,0
"IA, Hardin",2003,19083,Non-human activity,0,0,0
"IA, Harrison",2003,19085,Human infections and non-human activity,3,3,0
"IA, Henry",2003,19087,Non-human activity,0,0,0
"IA, Howard",2003,19089,Non-human activity,0,0,0
"IA, Ida",2003,19093,Human infections and non-human activity,2,2,0
"IA, Iowa",2003,19095,Non-human activity,0,0,0
"IA, Jackson",2003,19097,Non-human activity,0,0,0
"IA, Jasper",2003,19099,Human infections and non-human activity,4,1,0
"IA, Jefferson",2003,19101,Non-human activity,0,0,0
"IA, Johnson",2003,19103,Human infections and non-human activity,1,0,0
"IA, Jones",2003,19105,Human infections and non-human activity,1,1,0
"IA, Keokuk",2003,19107,Human infections and non-human activity,2,1,1
"IA, Kossuth",2003,19109,Human infections and non-human activity,1,0,0
"IA, Lee",2003,19111,Human infections and non-human activity,1,1,0
"IA, Linn",2003,19113,Human infections and non-human activity,1,1,0
"IA, Louisa",2003,19115,Human infections,1,1,0
"IA, Lucas",2003,19117,Non-human activity,0,0,0
"IA, Lyon",2003,19119,Human infections and non-human activity,4,1,0
"IA, Madison",2003,19121,Human infections and non-human activity,1,1,0
"IA, Mahaska",2003,19123,Human infections and non-human activity,2,2,0
"IA, Marion",2003,19125,Human infections and non-human activity,1,1,0
"IA, Marshall",2003,19127,Non-human activity,0,0,0
"IA, Mills",2003,19129,Human infections and non-human activity,1,0,0
"IA, Mitchell",2003,19131,Non-human activity,0,0,0
"IA, Monona",2003,19133,Human infections and non-human activity,7,3,0
"IA, Monroe",2003,19135,Non-human activity,0,0,0
"IA, Montgomery",2003,19137,Human infections and non-human activity,2,0,0
"IA, Muscatine",2003,19139,Human infections,1,1,0
"IA, O Brien",2003,19141,Human infections and non-human activity,2,1,0
"IA, Osceola",2003,19143,Human infections and non-human activity,2,1,0
"IA, Page",2003,19145,Human infections and non-human activity,3,2,0
"IA, Palo Alto",2003,19147,Non-human activity,0,0,0
"IA, Plymouth",2003,19149,Human infections and non-human activity,7,2,2
"IA, Pocahontas",2003,19151,Human infections and non-human activity,1,0,0
"IA, Polk",2003,19153,Human infections and non-human activity,12,4,0
"IA, Pottawattamie",2003,19155,Human infections and non-human activity,9,6,0
"IA, Poweshiek",2003,19157,Non-human activity,0,0,0
"IA, Ringgold",2003,19159,Non-human activity,0,0,0
"IA, Sac",2003,19161,Non-human activity,0,0,0
"IA, Scott",2003,19163,Human infections and non-human activity,2,1,0
"IA, Shelby",2003,19165,Human infections and non-human activity,1,1,0
"IA, Sioux",2003,19167,Human infections and non-human activity,14,8,0
"IA, Story",2003,19169,Human infections and non-human activity,1,0,0
"IA, Tama",2003,19171,Non-human activity,0,0,0
"IA, Taylor",2003,19173,Non-human activity,0,0,0
"IA, Union",2003,19175,Non-human activity,0,0,0
"IA, Van Buren",2003,19177,Non-human activity,0,0,0
"IA, Wapello",2003,19179,Human infections and non-human activity,1,1,0
"IA, Warren",2003,19181,Human infections and non-human activity,1,1,0
"IA, Washington",2003,19183,Human infections and non-human activity,1,1,0
"IA, Wayne",2003,19185,Non-human activity,0,0,0
"IA, Webster",2003,19187,Human infections,1,1,0
"IA, Winnebago",2003,19189,Non-human activity,0,0,0
"IA, Winneshiek",2003,19191,Non-human activity,0,0,0
"IA, Woodbury",2003,19193,Human infections and non-human activity,15,7,0
"IA, Worth",2003,19195,Non-human activity,0,0,0
"IA, Wright",2003,19197,Non-human activity,0,0,0
"KS, Allen",2003,20001,Non-human activity,0,0,0
"KS, Anderson",2003,20003,Non-human activity,0,0,0
"KS, Atchison",2003,20005,Non-human activity,0,0,0
"KS, Barton",2003,20009,Human infections and non-human activity,3,3,5
"KS, Bourbon",2003,20011,Non-human activity,0,0,0
"KS, Brown",2003,20013,Non-human activity,0,0,0
"KS, Butler",2003,20015,Human infections and non-human activity,1,1,3
"KS, Chase",2003,20017,Non-human activity,0,0,0
"KS, Chautauqua",2003,20019,Non-human activity,0,0,0
"KS, Cherokee",2003,20021,Non-human activity,0,0,0
"KS, Clark",2003,20025,Human infections,2,2,0
"KS, Clay",2003,20027,Human infections and non-human activity,2,2,1
"KS, Cloud",2003,20029,Human infections and non-human activity,1,1,0
"KS, Coffey",2003,20031,Non-human activity,0,0,0
"KS, Comanche",2003,20033,Non-human activity,0,0,0
"KS, Cowley",2003,20035,Non-human activity,0,0,0
"KS, Crawford",2003,20037,Non-human activity,0,0,0
"KS, Decatur",2003,20039,Human infections,1,1,0
"KS, Dickinson",2003,20041,Human infections and non-human activity,1,1,0
"KS, Doniphan",2003,20043,Non-human activity,0,0,0
"KS, Douglas",2003,20045,Human infections and non-human activity,1,1,0
"KS, Edwards",2003,20047,Human infections and non-human activity,0,0,1
"KS, Elk",2003,20049,Non-human activity,0,0,0
"KS, Ellis",2003,20051,Human infections and non-human activity,0,0,5
"KS, Ellsworth",2003,20053,Non-human activity,0,0,0
"KS, Finney",2003,20055,Human infections and non-human activity,1,1,4
"KS, Ford",2003,20057,Human infections and non-human activity,3,3,1
"KS, Franklin",2003,20059,Non-human activity,0,0,0
"KS, Geary",2003,20061,Non-human activity,0,0,0
"KS, Graham",2003,20065,Non-human activity,0,0,0
"KS, Grant",2003,20067,Human infections and non-human activity,0,0,1
"KS, Gray",2003,20069,Human infections and non-human activity,2,2,0
"KS, Greenwood",2003,20073,Non-human activity,0,0,0
"KS, Harvey",2003,20079,Human infections and non-human activity,4,4,4
"KS, Haskell",2003,20081,Non-human activity,0,0,0
"KS, Hodgeman",2003,20083,Human infections,1,1,2
"KS, Jackson",2003,20085,Human infections and non-human activity,1,1,0
"KS, Jefferson",2003,20087,Non-human activity,0,0,0
"KS, Jewell",2003,20089,Non-human activity,0,0,0
"KS, Johnson",2003,20091,Human infections and non-human activity,5,5,2
"KS, Kearny",2003,20093,Human infections and non-human activity,0,0,2
"KS, Kingman",2003,20095,Non-human activity,0,0,0
"KS, Kiowa",2003,20097,Human infections and non-human activity,0,0,1
"KS, Labette",2003,20099,Non-human activity,0,0,0
"KS, Lane",2003,20101,Human infections and non-human activity,1,1,1
"KS, Leavenworth",2003,20103,Human infections and non-human activity,0,0,1
"KS, Linn",2003,20107,Non-human activity,0,0,0
"KS, Logan",2003,20109,Human infections,0,0,1
"KS, Lyon",2003,20111,Human infections and non-human activity,1,1,0
"KS, Mcpherson",2003,20113,Human infections and non-human activity,3,3,5
"KS, Marion",2003,20115,Human infections and non-human activity,1,1,0
"KS, Marshall",2003,20117,Human infections and non-human activity,2,2,3
"KS, Miami",2003,20121,Non-human activity,0,0,0
"KS, Mitchell",2003,20123,Human infections and non-human activity,2,2,0
"KS, Montgomery",2003,20125,Non-human activity,0,0,0
"KS, Morris",2003,20127,Non-human activity,0,0,0
"KS, Morton",2003,20129,Human infections and non-human activity,0,0,1
"KS, Nemaha",2003,20131,Non-human activity,0,0,0
"KS, Neosho",2003,20133,Non-human activity,0,0,0
"KS, Ness",2003,20135,Human infections and non-human activity,0,0,1
"KS, Norton",2003,20137,Non-human activity,0,0,0
"KS, Osage",2003,20139,Non-human activity,0,0,0
"KS, Osborne",2003,20141,Human infections and non-human activity,2,2,4
"KS, Pawnee",2003,20145,Human infections and non-human activity,1,1,2
"KS, Phillips",2003,20147,Human infections and non-human activity,1,1,1
"KS, Pottawatomie",2003,20149,Human infections and non-human activity,2,2,0
"KS, Pratt",2003,20151,Human infections and non-human activity,2,2,1
"KS, Rawlins",2003,20153,Human infections,0,0,1
"KS, Reno",2003,20155,Human infections and non-human activity,4,4,4
"KS, Republic",2003,20157,Human infections and non-human activity,0,0,1
"KS, Rice",2003,20159,Human infections and non-human activity,0,0,1
"KS, Riley",2003,20161,Human infections and non-human activity,2,2,4
"KS, Rooks",2003,20163,Human infections and non-human activity,0,0,1
"KS, Rush",2003,20165,Human infections and non-human activity,1,1,0
"KS, Russell",2003,20167,Non-human activity,0,0,0
"KS, Saline",2003,20169,Human infections and non-human activity,7,6,1
"KS, Scott",2003,20171,Human infections and non-human activity,0,0,5
"KS, Sedgwick",2003,20173,Human infections and non-human activity,14,13,8
"KS, Seward",2003,20175,Human infections and non-human activity,4,4,1
"KS, Shawnee",2003,20177,Human infections and non-human activity,2,2,1
"KS, Sheridan",2003,20179,Human infections,0,0,5
"KS, Sherman",2003,20181,Human infections and non-human activity,3,3,3
"KS, Smith",2003,20183,Human infections and non-human activity,1,1,1
"KS, Stafford",2003,20185,Human infections and non-human activity,1,1,1
"KS, Stevens",2003,20189,Human infections and non-human activity,0,0,2
"KS, Sumner",2003,20191,Human infections and non-human activity,0,0,1
"KS, Thomas",2003,20193,Human infections and non-human activity,1,1,2
"KS, Trego",2003,20195,Human infections and non-human activity,1,1,1
"KS, Wabaunsee",2003,20197,Non-human activity,0,0,0
"KS, Wallace",2003,20199,Human infections and non-human activity,1,1,1
"KS, Washington",2003,20201,Human infections and non-human activity,1,1,2
"KS, Wichita",2003,20203,Human infections,0,0,1
"KS, Wilson",2003,20205,Non-human activity,0,0,0
"KS, Woodson",2003,20207,Non-human activity,0,0,0
"KS, Wyandotte",2003,20209,Human infections and non-human activity,1,1,0
"KY, Allen",2003,21003,Non-human activity,0,0,0
"KY, Anderson",2003,21005,Non-human activity,0,0,0
"KY, Barren",2003,21009,Human infections and non-human activity,2,1,0
"KY, Bath",2003,21011,Non-human activity,0,0,0
"KY, Boone",2003,21015,Non-human activity,0,0,0
"KY, Bourbon",2003,21017,Non-human activity,0,0,0
"KY, Boyd",2003,21019,Non-human activity,0,0,0
"KY, Boyle",2003,21021,Non-human activity,0,0,0
"KY, Bracken",2003,21023,Non-human activity,0,0,0
"KY, Breckinridge",2003,21027,Non-human activity,0,0,0
"KY, Bullitt",2003,21029,Non-human activity,0,0,0
"KY, Caldwell",2003,21033,Non-human activity,0,0,0
"KY, Campbell",2003,21037,Human infections and non-human activity,1,1,0
"KY, Carlisle",2003,21039,Non-human activity,0,0,0
"KY, Carroll",2003,21041,Non-human activity,0,0,0
"KY, Christian",2003,21047,Non-human activity,0,0,0
"KY, Clark",2003,21049,Human infections and non-human activity,1,1,0
"KY, Clinton",2003,21053,Human infections,1,0,0
"KY, Crittenden",2003,21055,Non-human activity,0,0,0
"KY, Daviess",2003,21059,Human infections and non-human activity,2,2,0
"KY, Edmonson",2003,21061,Non-human activity,0,0,0
"KY, Fayette",2003,21067,Human infections and non-human activity,1,0,0
"KY, Fleming",2003,21069,Non-human activity,0,0,0
"KY, Franklin",2003,21073,Non-human activity,0,0,0
"KY, Fulton",2003,21075,Non-human activity,0,0,0
"KY, Gallatin",2003,21077,Non-human activity,0,0,0
"KY, Garrard",2003,21079,Non-human activity,0,0,0
"KY, Grant",2003,21081,Human infections and non-human activity,1,1,0
"KY, Graves",2003,21083,Non-human activity,0,0,0
"KY, Green",2003,21087,Non-human activity,0,0,0
"KY, Greenup",2003,21089,Human infections and non-human activity,1,1,0
"KY, Hancock",2003,21091,Non-human activity,0,0,0
"KY, Hardin",2003,21093,Non-human activity,0,0,0
"KY, Harrison",2003,21097,Non-human activity,0,0,0
"KY, Hart",2003,21099,Human infections and non-human activity,1,1,0
"KY, Henderson",2003,21101,Non-human activity,0,0,0
"KY, Jefferson",2003,21111,Non-human activity,0,0,0
"KY, Jessamine",2003,21113,Non-human activity,0,0,0
"KY, Kenton",2003,21117,Human infections and non-human activity,1,1,1
"KY, Larue",2003,21123,Non-human activity,0,0,0
"KY, Laurel",2003,21125,Human infections and non-human activity,1,1,0
"KY, Lawrence",2003,21127,Non-human activity,0,0,0
"KY, Lee",2003,21129,Non-human activity,0,0,0
"KY, Letcher",2003,21133,Non-human activity,0,0,0
"KY, Lewis",2003,21135,Non-human activity,0,0,0
"KY, Livingston",2003,21139,Non-human activity,0,0,0
"KY, Logan",2003,21141,Non-human activity,0,0,0
"KY, Mccracken",2003,21145,Non-human activity,0,0,0
"KY, Mclean",2003,21149,Non-human activity,0,0,0
"KY, Madison",2003,21151,Non-human activity,0,0,0
"KY, Marion",2003,21155,Human infections,1,1,0
"KY, Marshall",2003,21157,Human infections,0,0,1
"KY, Meade",2003,21163,Non-human activity,0,0,0
"KY, Menifee",2003,21165,Non-human activity,0,0,0
"KY, Mercer",2003,21167,Non-human activity,0,0,0
"KY, Metcalfe",2003,21169,Non-human activity,0,0,0
"KY, Montgomery",2003,21173,Non-human activity,0,0,0
"KY, Morgan",2003,21175,Non-human activity,0,0,0
"KY, Muhlenberg",2003,21177,Non-human activity,0,0,0
"KY, Nelson",2003,21179,Non-human activity,0,0,0
"KY, Ohio",2003,21183,Non-human activity,0,0,0
"KY, Oldham",2003,21185,Non-human activity,0,0,0
"KY, Pike",2003,21195,Non-human activity,0,0,0
"KY, Powell",2003,21197,Non-human activity,0,0,0
"KY, Pulaski",2003,21199,Non-human activity,0,0,0
"KY, Rowan",2003,21205,Non-human activity,0,0,0
"KY, Scott",2003,21209,Non-human activity,0,0,0
"KY, Shelby",2003,21211,Non-human activity,0,0,0
"KY, Simpson",2003,21213,Non-human activity,0,0,0
"KY, Spencer",2003,21215,Non-human activity,0,0,0
"KY, Taylor",2003,21217,Non-human activity,0,0,0
"KY, Todd",2003,21219,Non-human activity,0,0,0
"KY, Warren",2003,21227,Non-human activity,0,0,0
"KY, Washington",2003,21229,Non-human activity,0,0,0
"KY, Wayne",2003,21231,Non-human activity,0,0,0
"KY, Webster",2003,21233,Non-human activity,0,0,0
"KY, Woodford",2003,21239,Non-human activity,0,0,0
"LA, Acadia Parish",2003,22001,Non-human activity,0,0,0
"LA, Allen Parish",2003,22003,Non-human activity,0,0,0
"LA, Ascension Parish",2003,22005,Human infections and non-human activity,2,2,0
"LA, Assumption Parish",2003,22007,Human infections and non-human activity,1,1,0
"LA, Avoyelles Parish",2003,22009,Human infections and non-human activity,0,0,1
"LA, Beauregard Parish",2003,22011,Non-human activity,0,0,0
"LA, Bienville Parish",2003,22013,Non-human activity,0,0,0
"LA, Bossier Parish",2003,22015,Human infections and non-human activity,10,7,0
"LA, Caddo Parish",2003,22017,Human infections and non-human activity,41,37,0
"LA, Calcasieu Parish",2003,22019,Human infections and non-human activity,1,1,0
"LA, Caldwell Parish",2003,22021,Non-human activity,0,0,0
"LA, Cameron Parish",2003,22023,Non-human activity,0,0,0
"LA, Catahoula Parish",2003,22025,Human infections,1,1,0
"LA, Claiborne Parish",2003,22027,Human infections and non-human activity,1,1,0
"LA, Concordia Parish",2003,22029,Non-human activity,0,0,0
"LA, De Soto Parish",2003,22031,Human infections and non-human activity,1,1,0
"LA, East Baton Rouge Parish",2003,22033,Human infections and non-human activity,4,2,0
"LA, East Feliciana Parish",2003,22037,Human infections and non-human activity,1,1,0
"LA, Evangeline Parish",2003,22039,Non-human activity,0,0,0
"LA, Franklin Parish",2003,22041,Non-human activity,0,0,0
"LA, Grant Parish",2003,22043,Non-human activity,0,0,0
"LA, Iberia Parish",2003,22045,Human infections and non-human activity,1,1,0
"LA, Iberville Parish",2003,22047,Non-human activity,0,0,0
"LA, Jackson Parish",2003,22049,Non-human activity,0,0,0
"LA, Jefferson Parish",2003,22051,Human infections and non-human activity,3,3,0
"LA, Jefferson Davis Parish",2003,22053,Human infections and non-human activity,1,1,0
"LA, Lafayette Parish",2003,22055,Non-human activity,0,0,0
"LA, Lafourche Parish",2003,22057,Human infections and non-human activity,4,2,1
"LA, La Salle Parish",2003,22059,Non-human activity,0,0,0
"LA, Lincoln Parish",2003,22061,Human infections and non-human activity,2,2,0
"LA, Livingston Parish",2003,22063,Human infections and non-human activity,6,4,0
"LA, Morehouse Parish",2003,22067,Human infections and non-human activity,2,2,0
"LA, Natchitoches Parish",2003,22069,Human infections and non-human activity,3,1,0
"LA, Orleans Parish",2003,22071,Human infections and non-human activity,4,2,0
"LA, Ouachita Parish",2003,22073,Human infections and non-human activity,3,3,0
"LA, Plaquemines Parish",2003,22075,Human infections and non-human activity,0,0,1
"LA, Rapides Parish",2003,22079,Human infections and non-human activity,3,2,0
"LA, Richland Parish",2003,22083,Human infections and non-human activity,1,1,0
"LA, Sabine Parish",2003,22085,Non-human activity,0,0,0
"LA, St Bernard Parish",2003,22087,Human infections and non-human activity,1,0,0
"LA, St Charles Parish",2003,22089,Human infections and non-human activity,1,0,1
"LA, St Helena Parish",2003,22091,Human infections,2,2,0
"LA, St James Parish",2003,22093,Non-human activity,0,0,0
"LA, St John The Baptist Parish",2003,22095,Non-human activity,0,0,0
"LA, St Landry Parish",2003,22097,Non-human activity,0,0,0
"LA, St Martin Parish",2003,22099,Non-human activity,0,0,0
"LA, St Mary Parish",2003,22101,Human infections and non-human activity,1,1,0
"LA, St Tammany Parish",2003,22103,Human infections and non-human activity,7,5,1
"LA, Tangipahoa Parish",2003,22105,Human infections and non-human activity,6,6,0
"LA, Terrebonne Parish",2003,22109,Human infections and non-human activity,3,3,0
"LA, Union Parish",2003,22111,Human infections and non-human activity,1,1,0
"LA, Vermilion Parish",2003,22113,Non-human activity,0,0,0
"LA, Vernon Parish",2003,22115,Non-human activity,0,0,0
"LA, Washington Parish",2003,22117,Human infections and non-human activity,2,2,0
"LA, Webster Parish",2003,22119,Human infections and non-human activity,1,1,0
"LA, West Baton Rouge Parish",2003,22121,Non-human activity,0,0,0
"LA, West Carroll Parish",2003,22123,Human infections and non-human activity,3,2,0
"LA, West Feliciana Parish",2003,22125,Non-human activity,0,0,0
"LA, Winn Parish",2003,22127,Non-human activity,0,0,0
"ME, Androscoggin",2003,23001,Non-human activity,0,0,0
"ME, Cumberland",2003,23005,Non-human activity,0,0,0
"ME, Hancock",2003,23009,Non-human activity,0,0,0
"ME, Kennebec",2003,23011,Non-human activity,0,0,0
"ME, Knox",2003,23013,Non-human activity,0,0,0
"ME, Penobscot",2003,23019,Non-human activity,0,0,0
"ME, Piscataquis",2003,23021,Non-human activity,0,0,0
"ME, Somerset",2003,23025,Non-human activity,0,0,0
"ME, Waldo",2003,23027,Non-human activity,0,0,0
"ME, York",2003,23031,Non-human activity,0,0,0
"MD, Allegany",2003,24001,Non-human activity,0,0,0
"MD, Anne Arundel",2003,24003,Human infections and non-human activity,7,5,2
"MD, Baltimore",2003,24005,Human infections and non-human activity,17,11,0
"MD, Calvert",2003,24009,Non-human activity,0,0,0
"MD, Caroline",2003,24011,Human infections and non-human activity,1,1,0
"MD, Carroll",2003,24013,Human infections and non-human activity,2,1,0
"MD, Cecil",2003,24015,Non-human activity,0,0,0
"MD, Charles",2003,24017,Human infections and non-human activity,1,0,0
"MD, Dorchester",2003,24019,Non-human activity,0,0,0
"MD, Frederick",2003,24021,Human infections and non-human activity,3,2,2
"MD, Harford",2003,24025,Human infections and non-human activity,2,2,0
"MD, Howard",2003,24027,Human infections and non-human activity,3,3,2
"MD, Kent",2003,24029,Non-human activity,0,0,0
"MD, Montgomery",2003,24031,Human infections and non-human activity,10,5,0
"MD, Prince Georges",2003,24033,Human infections and non-human activity,4,3,0
"MD, Queen Annes",2003,24035,Human infections and non-human activity,5,3,0
"MD, St Marys",2003,24037,Non-human activity,0,0,0
"MD, Somerset",2003,24039,Non-human activity,0,0,0
"MD, Talbot",2003,24041,Human infections and non-human activity,0,0,2
"MD, Washington",2003,24043,Human infections and non-human activity,4,1,0
"MD, Wicomico",2003,24045,Non-human activity,0,0,0
"MD, Worcester",2003,24047,Non-human activity,0,0,0
"MD, Baltimore City",2003,24510,Human infections and non-human activity,14,12,1
"MA, Barnstable",2003,25001,Non-human activity,0,0,0
"MA, Berkshire",2003,25003,Non-human activity,0,0,0
"MA, Bristol",2003,25005,Human infections and non-human activity,2,1,1
"MA, Dukes",2003,25007,Non-human activity,0,0,0
"MA, Essex",2003,25009,Human infections and non-human activity,1,0,0
"MA, Franklin",2003,25011,Non-human activity,0,0,0
"MA, Hampden",2003,25013,Human infections and non-human activity,1,1,0
"MA, Hampshire",2003,25015,Non-human activity,0,0,0
"MA, Middlesex",2003,25017,Human infections and non-human activity,5,5,0
"MA, Nantucket",2003,25019,Non-human activity,0,0,0
"MA, Norfolk",2003,25021,Human infections and non-human activity,2,2,0
"MA, Plymouth",2003,25023,Non-human activity,0,0,0
"MA, Suffolk",2003,25025,Human infections and non-human activity,1,1,0
"MA, Worcester",2003,25027,Human infections and non-human activity,5,2,0
"MI, Allegan",2003,26005,Non-human activity,0,0,0
"MI, Arenac",2003,26011,Non-human activity,0,0,0
"MI, Barry",2003,26015,Non-human activity,0,0,0
"MI, Bay",2003,26017,Non-human activity,0,0,0
"MI, Berrien",2003,26021,Non-human activity,0,0,0
"MI, Calhoun",2003,26025,Non-human activity,0,0,0
"MI, Cass",2003,26027,Non-human activity,0,0,0
"MI, Chippewa",2003,26033,Non-human activity,0,0,0
"MI, Clinton",2003,26037,Human infections and non-human activity,0,0,1
"MI, Genesee",2003,26049,Non-human activity,0,0,0
"MI, Grand Traverse",2003,26055,Non-human activity,0,0,0
"MI, Gratiot",2003,26057,Non-human activity,0,0,0
"MI, Hillsdale",2003,26059,Non-human activity,0,0,0
"MI, Houghton",2003,26061,Non-human activity,0,0,0
"MI, Huron",2003,26063,Human infections,1,0,0
"MI, Ingham",2003,26065,Human infections and non-human activity,1,0,1
"MI, Ionia",2003,26067,Non-human activity,0,0,0
"MI, Jackson",2003,26075,Non-human activity,0,0,0
"MI, Kalamazoo",2003,26077,Non-human activity,0,0,0
"MI, Kent",2003,26081,Non-human activity,0,0,0
"MI, Leelanau",2003,26089,Non-human activity,0,0,0
"MI, Lenawee",2003,26091,Non-human activity,0,0,0
"MI, Livingston",2003,26093,Non-human activity,0,0,0
"MI, Macomb",2003,26099,Human infections and non-human activity,4,3,0
"MI, Manistee",2003,26101,Non-human activity,0,0,0
"MI, Mason",2003,26105,Non-human activity,0,0,0
"MI, Mecosta",2003,26107,Non-human activity,0,0,0
"MI, Midland",2003,26111,Non-human activity,0,0,0
"MI, Monroe",2003,26115,Non-human activity,0,0,0
"MI, Muskegon",2003,26121,Non-human activity,0,0,0
"MI, Newaygo",2003,26123,Non-human activity,0,0,0
"MI, Oakland",2003,26125,Human infections and non-human activity,3,3,0
"MI, Oscoda",2003,26135,Non-human activity,0,0,0
"MI, Ottawa",2003,26139,Non-human activity,0,0,0
"MI, Saginaw",2003,26145,Non-human activity,0,0,0
"MI, St Clair",2003,26147,Non-human activity,0,0,0
"MI, St Joseph",2003,26149,Non-human activity,0,0,0
"MI, Schoolcraft",2003,26153,Non-human activity,0,0,0
"MI, Tuscola",2003,26157,Non-human activity,0,0,0
"MI, Van Buren",2003,26159,Non-human activity,0,0,0
"MI, Washtenaw",2003,26161,Non-human activity,0,0,0
"MI, Wayne",2003,26163,Human infections and non-human activity,10,8,4
"MI, Wexford",2003,26165,Non-human activity,0,0,0
"MN, Aitkin",2003,27001,Non-human activity,0,0,0
"MN, Anoka",2003,27003,Human infections and non-human activity,1,1,0
"MN, Becker",2003,27005,Human infections and non-human activity,3,0,0
"MN, Beltrami",2003,27007,Human infections and non-human activity,1,1,0
"MN, Benton",2003,27009,Human infections and non-human activity,2,2,0
"MN, Big Stone",2003,27011,Human infections and non-human activity,1,0,0
"MN, Blue Earth",2003,27013,Human infections and non-human activity,5,1,1
"MN, Brown",2003,27015,Human infections,2,0,1
"MN, Carlton",2003,27017,Non-human activity,0,0,0
"MN, Carver",2003,27019,Human infections and non-human activity,0,0,1
"MN, Cass",2003,27021,Non-human activity,0,0,0
"MN, Chippewa",2003,27023,Human infections and non-human activity,1,1,0
"MN, Chisago",2003,27025,Non-human activity,0,0,0
"MN, Clay",2003,27027,Human infections and non-human activity,9,3,1
"MN, Cottonwood",2003,27033,Human infections,5,0,1
"MN, Crow Wing",2003,27035,Non-human activity,0,0,0
"MN, Dakota",2003,27037,Human infections and non-human activity,5,2,3
"MN, Dodge",2003,27039,Non-human activity,0,0,0
"MN, Douglas",2003,27041,Human infections and non-human activity,2,0,1
"MN, Faribault",2003,27043,Human infections and non-human activity,2,1,0
"MN, Fillmore",2003,27045,Non-human activity,0,0,0
"MN, Freeborn",2003,27047,Non-human activity,0,0,0
"MN, Goodhue",2003,27049,Non-human activity,0,0,0
"MN, Grant",2003,27051,Human infections and non-human activity,1,0,0
"MN, Hennepin",2003,27053,Human infections and non-human activity,11,8,0
"MN, Houston",2003,27055,Non-human activity,0,0,0
"MN, Hubbard",2003,27057,Non-human activity,0,0,0
