FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"PA, Centre",2010,42027,Non-human activity,0,0,0
"PA, Chester",2010,42029,Non-human activity,0,0,0
"PA, Clinton",2010,42035,Non-human activity,0,0,0
"PA, Columbia",2010,42037,Non-human activity,0,0,0
"PA, Crawford",2010,42039,Non-human activity,0,0,0
"PA, Cumberland",2010,42041,Human infections and non-human activity,1,1,0
"PA, Dauphin",2010,42043,Human infections and non-human activity,1,0,0
"PA, Delaware",2010,42045,Human infections and non-human activity,1,1,0
"PA, Erie",2010,42049,Non-human activity,0,0,0
"PA, Franklin",2010,42055,Human infections and non-human activity,1,1,0
"PA, Fulton",2010,42057,Non-human activity,0,0,0
"PA, Indiana",2010,42063,Non-human activity,0,0,0
"PA, Jefferson",2010,42065,Non-human activity,0,0,0
"PA, Lackawanna",2010,42069,Non-human activity,0,0,0
"PA, Lancaster",2010,42071,Human infections and non-human activity,6,3,0
"PA, Lawrence",2010,42073,Non-human activity,0,0,0
"PA, Lebanon",2010,42075,Non-human activity,0,0,0
"PA, Lehigh",2010,42077,Non-human activity,0,0,0
"PA, Luzerne",2010,42079,Non-human activity,0,0,0
"PA, Lycoming",2010,42081,Non-human activity,0,0,0
"PA, Monroe",2010,42089,Non-human activity,0,0,0
"PA, Montgomery",2010,42091,Human infections and non-human activity,4,2,0
"PA, Northampton",2010,42095,Non-human activity,0,0,0
"PA, Northumberland",2010,42097,Non-human activity,0,0,0
"PA, Philadelphia",2010,42101,Human infections and non-human activity,13,11,0
"PA, Potter",2010,42105,Non-human activity,0,0,0
"PA, Schuylkill",2010,42107,Non-human activity,0,0,0
"PA, Snyder",2010,42109,Non-human activity,0,0,0
"PA, Union",2010,42119,Non-human activity,0,0,0
"PA, Venango",2010,42121,Non-human activity,0,0,0
"PA, Westmoreland",2010,42129,Non-human activity,0,0,0
"PA, York",2010,42133,Human infections and non-human activity,1,0,0
"RI, Providence",2010,44007,Non-human activity,0,0,0
"RI, Washington",2010,44009,Non-human activity,0,0,0
"SC, Berkeley",2010,45015,Non-human activity,0,0,0
"SC, Sumter",2010,45085,Human infections and non-human activity,1,1,0
"SD, Brookings",2010,46011,Non-human activity,0,0,0
"SD, Brown",2010,46013,Human infections,1,0,0
"SD, Butte",2010,46019,Human infections,1,0,0
"SD, Clay",2010,46027,Human infections,1,0,0
"SD, Codington",2010,46029,Human infections,1,0,0
"SD, Dewey",2010,46041,Human infections,1,0,0
"SD, Douglas",2010,46043,Human infections,1,0,0
"SD, Edmunds",2010,46045,Human infections,1,0,0
"SD, Fall River",2010,46047,Human infections,1,1,0
"SD, Hamlin",2010,46057,Human infections,1,0,0
"SD, Hughes",2010,46065,Human infections,1,0,0
"SD, Lake",2010,46079,Human infections,1,0,0
"SD, Lincoln",2010,46083,Human infections,1,0,0
"SD, Minnehaha",2010,46099,Human infections and non-human activity,3,0,0
"SD, Pennington",2010,46103,Human infections,3,1,0
"SD, Spink",2010,46115,Human infections,1,1,0
"SD, Turner",2010,46125,Human infections,1,1,0
"TN, Davidson",2010,47037,Non-human activity,0,0,0
"TN, Hamilton",2010,47065,Non-human activity,0,0,0
"TN, Henry",2010,47079,Non-human activity,0,0,0
"TN, Knox",2010,47093,Non-human activity,0,0,0
"TN, Mcnairy",2010,47109,Non-human activity,0,0,0
"TN, Montgomery",2010,47125,Human infections,1,0,0
"TN, Shelby",2010,47157,Human infections and non-human activity,2,2,0
"TN, Sullivan",2010,47163,Human infections,1,0,1
"TN, Union",2010,47173,Non-human activity,0,0,0
"TX, Bell",2010,48027,Non-human activity,0,0,0
"TX, Crosby",2010,48107,Human infections,5,4,0
"TX, Dallas",2010,48113,Human infections and non-human activity,0,0,1
"TX, Dawson",2010,48115,Human infections and non-human activity,2,1,0
"TX, Denton",2010,48121,Non-human activity,0,0,0
"TX, Dickens",2010,48125,Human infections,1,1,0
"TX, El Paso",2010,48141,Human infections and non-human activity,26,22,5
"TX, Fisher",2010,48151,Human infections,1,0,0
"TX, Foard",2010,48155,Human infections,1,1,0
"TX, Galveston",2010,48167,Human infections,2,2,0
"TX, Garza",2010,48169,Human infections,0,0,1
"TX, Gray",2010,48179,Human infections,1,1,0
"TX, Hale",2010,48189,Human infections,1,1,0
"TX, Harris",2010,48201,Human infections and non-human activity,23,21,1
"TX, Haskell",2010,48207,Non-human activity,0,0,0
"TX, Hockley",2010,48219,Human infections,1,1,1
"TX, Howard",2010,48227,Human infections,1,1,0
"TX, Hudspeth",2010,48229,Human infections,1,1,0
"TX, Hutchinson",2010,48233,Non-human activity,0,0,0
"TX, Lamb",2010,48279,Human infections,1,1,0
"TX, Lubbock",2010,48303,Human infections and non-human activity,12,12,4
"TX, Madison",2010,48313,Non-human activity,0,0,0
"TX, Montgomery",2010,48339,Human infections and non-human activity,1,1,0
"TX, Nolan",2010,48353,Human infections,1,0,0
"TX, Pecos",2010,48371,Non-human activity,0,0,0
"TX, Potter",2010,48375,Human infections,1,1,0
"TX, Randall",2010,48381,Human infections,1,1,0
"TX, Roberts",2010,48393,Human infections,1,1,0
"TX, Swisher",2010,48437,Human infections,1,0,0
"TX, Tarrant",2010,48439,Non-human activity,0,0,0
"TX, Terry",2010,48445,Human infections,0,0,1
"TX, Upton",2010,48461,Non-human activity,0,0,0
"TX, Walker",2010,48471,Human infections,1,1,0
"TX, Waller",2010,48473,Human infections,1,1,0
"TX, Washington",2010,48477,Non-human activity,0,0,0
"TX, Webb",2010,48479,Human infections,1,1,0
"TX, Williamson",2010,48491,Non-human activity,0,0,0
"TX, Wilson",2010,48493,Human infections,1,0,0
"TX, Wise",2010,48497,Non-human activity,0,0,0
"UT, Davis",2010,49011,Human infections and non-human activity,1,1,0
"UT, Kane",2010,49025,Human infections,1,0,1
"UT, Salt Lake",2010,49035,Human infections and non-human activity,0,0,1
"UT, Uintah",2010,49047,Non-human activity,0,0,0
"UT, Washington",2010,49053,Human infections and non-human activity,0,0,1
"VT, Addison",2010,50001,Non-human activity,0,0,0
"VT, Chittenden",2010,50007,Non-human activity,0,0,0
"VT, Rutland",2010,50021,Non-human activity,0,0,0
"VA, Fairfax",2010,51059,Human infections and non-human activity,2,1,0
"VA, Henrico",2010,51087,Non-human activity,0,0,0
"VA, Loudoun",2010,51107,Non-human activity,0,0,0
"VA, Prince William",2010,51153,Human infections and non-human activity,0,0,1
"VA, Alexandria City",2010,51510,Human infections and non-human activity,2,2,0
"VA, Chesapeake City",2010,51550,Non-human activity,0,0,0
"VA, Norfolk City",2010,51710,Non-human activity,0,0,0
"VA, Roanoke City",2010,51770,Human infections,1,1,0
"VA, Suffolk City",2010,51800,Non-human activity,0,0,0
"VA, Virginia Beach City",2010,51810,Human infections and non-human activity,0,0,1
"WA, Benton",2010,53005,Non-human activity,0,0,0
"WA, Chelan",2010,53007,Human infections,1,0,0
"WA, Grant",2010,53025,Human infections and non-human activity,1,1,0
"WA, Yakima",2010,53077,Non-human activity,0,0,0
"WV, Jackson",2010,54035,Non-human activity,0,0,0
"WV, Kanawha",2010,54039,Non-human activity,0,0,0
"WV, Ohio",2010,54069,Non-human activity,0,0,0
"WI, Brown",2010,55009,Non-human activity,0,0,0
"WI, Jefferson",2010,55055,Human infections and non-human activity,1,0,0
"WI, Milwaukee",2010,55079,Non-human activity,0,0,0
"WI, Washington",2010,55131,Human infections,1,0,1
"WI, Waukesha",2010,55133,Non-human activity,0,0,0
"WI, Winnebago",2010,55139,Non-human activity,0,0,0
"WY, Albany",2010,56001,Human infections and non-human activity,1,1,0
"WY, Fremont",2010,56013,Non-human activity,0,0,0
"WY, Goshen",2010,56015,Human infections and non-human activity,3,1,0
"WY, Natrona",2010,56025,Human infections,1,0,0
"WY, Park",2010,56029,Non-human activity,0,0,0
"WY, Platte",2010,56031,Human infections,1,0,0
