FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"KS, Montgomery",2004,20125,Non-human activity,0,0,0
"KS, Morris",2004,20127,Human infections,1,0,0
"KS, Osage",2004,20139,Non-human activity,0,0,0
"KS, Osborne",2004,20141,Non-human activity,0,0,0
"KS, Pawnee",2004,20145,Human infections,1,0,0
"KS, Pratt",2004,20151,Human infections and non-human activity,1,0,0
"KS, Reno",2004,20155,Human infections and non-human activity,3,0,0
"KS, Rice",2004,20159,Non-human activity,0,0,0
"KS, Riley",2004,20161,Human infections and non-human activity,1,0,0
"KS, Rooks",2004,20163,Human infections,1,1,0
"KS, Russell",2004,20167,Non-human activity,0,0,0
"KS, Saline",2004,20169,Human infections and non-human activity,0,0,1
"KS, Sedgwick",2004,20173,Human infections and non-human activity,9,3,0
"KS, Seward",2004,20175,Human infections and non-human activity,1,0,0
"KS, Shawnee",2004,20177,Human infections and non-human activity,0,0,1
"KS, Sheridan",2004,20179,Non-human activity,0,0,0
"KS, Stafford",2004,20185,Non-human activity,0,0,0
"KS, Sumner",2004,20191,Non-human activity,0,0,0
"KS, Trego",2004,20195,Human infections,2,0,0
"KS, Wabaunsee",2004,20197,Non-human activity,0,0,0
"KS, Wallace",2004,20199,Non-human activity,0,0,0
"KS, Wilson",2004,20205,Non-human activity,0,0,0
"KS, Wyandotte",2004,20209,Human infections and non-human activity,1,1,0
"KY, Ballard",2004,21007,Non-human activity,0,0,0
"KY, Boone",2004,21015,Human infections,1,0,0
"KY, Boyle",2004,21021,Non-human activity,0,0,0
"KY, Breckinridge",2004,21027,Non-human activity,0,0,0
"KY, Caldwell",2004,21033,Non-human activity,0,0,0
"KY, Calloway",2004,21035,Non-human activity,0,0,0
"KY, Casey",2004,21045,Non-human activity,0,0,0
"KY, Clark",2004,21049,Non-human activity,0,0,0
"KY, Daviess",2004,21059,Non-human activity,0,0,0
"KY, Fayette",2004,21067,Non-human activity,0,0,0
"KY, Fleming",2004,21069,Non-human activity,0,0,0
"KY, Harrison",2004,21097,Non-human activity,0,0,0
"KY, Jefferson",2004,21111,Human infections and non-human activity,1,1,0
"KY, Jessamine",2004,21113,Human infections,0,0,1
"KY, Lincoln",2004,21137,Non-human activity,0,0,0
"KY, Mccracken",2004,21145,Human infections,2,0,0
"KY, Mccreary",2004,21147,Non-human activity,0,0,0
"KY, Marshall",2004,21157,Non-human activity,0,0,0
"KY, Metcalfe",2004,21169,Non-human activity,0,0,0
"KY, Montgomery",2004,21173,Non-human activity,0,0,0
"KY, Nelson",2004,21179,Human infections and non-human activity,1,0,0
"KY, Ohio",2004,21183,Non-human activity,0,0,0
"KY, Oldham",2004,21185,Non-human activity,0,0,0
"KY, Russell",2004,21207,Human infections,2,0,0
"KY, Warren",2004,21227,Non-human activity,0,0,0
"LA, Acadia Parish",2004,22001,Non-human activity,0,0,0
"LA, Allen Parish",2004,22003,Non-human activity,0,0,0
"LA, Ascension Parish",2004,22005,Human infections and non-human activity,1,1,0
"LA, Assumption Parish",2004,22007,Non-human activity,0,0,0
"LA, Avoyelles Parish",2004,22009,Non-human activity,0,0,0
"LA, Beauregard Parish",2004,22011,Human infections and non-human activity,1,1,0
"LA, Bienville Parish",2004,22013,Non-human activity,0,0,0
"LA, Bossier Parish",2004,22015,Human infections and non-human activity,10,9,2
"LA, Caddo Parish",2004,22017,Human infections and non-human activity,13,8,3
"LA, Calcasieu Parish",2004,22019,Human infections and non-human activity,3,3,1
"LA, Caldwell Parish",2004,22021,Human infections and non-human activity,1,1,0
"LA, Cameron Parish",2004,22023,Non-human activity,0,0,0
"LA, Claiborne Parish",2004,22027,Non-human activity,0,0,0
"LA, Concordia Parish",2004,22029,Human infections and non-human activity,1,0,0
"LA, De Soto Parish",2004,22031,Non-human activity,0,0,0
"LA, East Baton Rouge Parish",2004,22033,Human infections and non-human activity,29,22,2
"LA, East Carroll Parish",2004,22035,Non-human activity,0,0,0
"LA, East Feliciana Parish",2004,22037,Human infections and non-human activity,2,1,0
"LA, Evangeline Parish",2004,22039,Human infections and non-human activity,1,1,0
"LA, Franklin Parish",2004,22041,Human infections and non-human activity,1,1,0
"LA, Grant Parish",2004,22043,Non-human activity,0,0,0
"LA, Iberia Parish",2004,22045,Non-human activity,0,0,0
"LA, Iberville Parish",2004,22047,Non-human activity,0,0,0
"LA, Jackson Parish",2004,22049,Non-human activity,0,0,0
"LA, Jefferson Parish",2004,22051,Human infections and non-human activity,1,1,0
"LA, Jefferson Davis Parish",2004,22053,Human infections and non-human activity,1,1,0
"LA, Lafayette Parish",2004,22055,Human infections and non-human activity,1,1,0
"LA, Lafourche Parish",2004,22057,Non-human activity,0,0,0
"LA, La Salle Parish",2004,22059,Non-human activity,0,0,0
"LA, Lincoln Parish",2004,22061,Non-human activity,0,0,0
"LA, Livingston Parish",2004,22063,Human infections and non-human activity,9,6,0
"LA, Madison Parish",2004,22065,Human infections and non-human activity,1,1,0
"LA, Morehouse Parish",2004,22067,Human infections and non-human activity,2,2,0
"LA, Natchitoches Parish",2004,22069,Non-human activity,0,0,0
"LA, Orleans Parish",2004,22071,Human infections and non-human activity,1,1,0
"LA, Ouachita Parish",2004,22073,Human infections and non-human activity,7,6,0
"LA, Plaquemines Parish",2004,22075,Non-human activity,0,0,0
"LA, Pointe Coupee Parish",2004,22077,Non-human activity,0,0,0
"LA, Rapides Parish",2004,22079,Human infections and non-human activity,9,8,0
"LA, Red River Parish",2004,22081,Human infections and non-human activity,0,0,1
"LA, Richland Parish",2004,22083,Human infections and non-human activity,1,1,0
"LA, Sabine Parish",2004,22085,Non-human activity,0,0,0
"LA, St Bernard Parish",2004,22087,Non-human activity,0,0,0
"LA, St Charles Parish",2004,22089,Non-human activity,0,0,0
"LA, St James Parish",2004,22093,Non-human activity,0,0,0
"LA, St John The Baptist Parish",2004,22095,Non-human activity,0,0,0
"LA, St Landry Parish",2004,22097,Human infections and non-human activity,4,3,1
"LA, St Martin Parish",2004,22099,Non-human activity,0,0,0
"LA, St Mary Parish",2004,22101,Non-human activity,0,0,0
"LA, St Tammany Parish",2004,22103,Human infections and non-human activity,1,0,1
"LA, Tangipahoa Parish",2004,22105,Human infections and non-human activity,1,1,0
"LA, Tensas Parish",2004,22107,Non-human activity,0,0,0
"LA, Terrebonne Parish",2004,22109,Non-human activity,0,0,0
"LA, Union Parish",2004,22111,Human infections and non-human activity,1,1,0
"LA, Vermilion Parish",2004,22113,Non-human activity,0,0,0
"LA, Vernon Parish",2004,22115,Non-human activity,0,0,0
"LA, Washington Parish",2004,22117,Human infections and non-human activity,1,0,0
"LA, Webster Parish",2004,22119,Human infections and non-human activity,1,1,0
"LA, West Baton Rouge Parish",2004,22121,Human infections and non-human activity,1,1,0
"LA, West Carroll Parish",2004,22123,Human infections and non-human activity,3,2,1
"LA, West Feliciana Parish",2004,22125,Non-human activity,0,0,0
"LA, Winn Parish",2004,22127,Non-human activity,0,0,0
"ME, Cumberland",2004,23005,Non-human activity,0,0,0
"MD, Anne Arundel",2004,24003,Human infections and non-human activity,2,0,0
"MD, Baltimore",2004,24005,Human infections and non-human activity,3,2,0
"MD, Caroline",2004,24011,Human infections,1,1,0
"MD, Cecil",2004,24015,Non-human activity,0,0,0
"MD, Charles",2004,24017,Non-human activity,0,0,0
"MD, Dorchester",2004,24019,Human infections and non-human activity,2,2,0
"MD, Frederick",2004,24021,Non-human activity,0,0,0
"MD, Harford",2004,24025,Non-human activity,0,0,0
"MD, Kent",2004,24029,Non-human activity,0,0,0
"MD, Montgomery",2004,24031,Human infections and non-human activity,1,0,0
"MD, Prince Georges",2004,24033,Human infections and non-human activity,3,1,1
"MD, Queen Annes",2004,24035,Non-human activity,0,0,0
"MD, Somerset",2004,24039,Non-human activity,0,0,0
"MD, Talbot",2004,24041,Non-human activity,0,0,0
"MD, Washington",2004,24043,Non-human activity,0,0,0
"MD, Baltimore City",2004,24510,Human infections and non-human activity,4,4,0
"MA, Bristol",2004,25005,Non-human activity,0,0,0
"MA, Essex",2004,25009,Non-human activity,0,0,0
"MA, Hampden",2004,25013,Non-human activity,0,0,0
"MA, Middlesex",2004,25017,Non-human activity,0,0,0
"MA, Norfolk",2004,25021,Non-human activity,0,0,0
"MA, Plymouth",2004,25023,Non-human activity,0,0,0
"MA, Suffolk",2004,25025,Non-human activity,0,0,0
"MA, Worcester",2004,25027,Non-human activity,0,0,0
"MI, Alcona",2004,26001,Non-human activity,0,0,0
"MI, Allegan",2004,26005,Non-human activity,0,0,0
"MI, Barry",2004,26015,Non-human activity,0,0,0
"MI, Bay",2004,26017,Non-human activity,0,0,0
"MI, Berrien",2004,26021,Non-human activity,0,0,0
"MI, Branch",2004,26023,Human infections and non-human activity,1,1,0
"MI, Calhoun",2004,26025,Non-human activity,0,0,0
"MI, Cass",2004,26027,Non-human activity,0,0,0
"MI, Charlevoix",2004,26029,Non-human activity,0,0,0
"MI, Chippewa",2004,26033,Non-human activity,0,0,0
"MI, Clinton",2004,26037,Non-human activity,0,0,0
"MI, Crawford",2004,26039,Non-human activity,0,0,0
"MI, Dickinson",2004,26043,Non-human activity,0,0,0
"MI, Eaton",2004,26045,Non-human activity,0,0,0
"MI, Emmet",2004,26047,Non-human activity,0,0,0
"MI, Genesee",2004,26049,Non-human activity,0,0,0
"MI, Grand Traverse",2004,26055,Non-human activity,0,0,0
"MI, Hillsdale",2004,26059,Non-human activity,0,0,0
"MI, Huron",2004,26063,Non-human activity,0,0,0
"MI, Ingham",2004,26065,Non-human activity,0,0,0
"MI, Ionia",2004,26067,Non-human activity,0,0,0
"MI, Iosco",2004,26069,Non-human activity,0,0,0
"MI, Iron",2004,26071,Non-human activity,0,0,0
"MI, Jackson",2004,26075,Non-human activity,0,0,0
"MI, Kalamazoo",2004,26077,Human infections and non-human activity,1,1,0
"MI, Kent",2004,26081,Human infections and non-human activity,2,1,2
"MI, Lake",2004,26085,Non-human activity,0,0,0
"MI, Lapeer",2004,26087,Non-human activity,0,0,0
"MI, Lenawee",2004,26091,Non-human activity,0,0,0
"MI, Livingston",2004,26093,Non-human activity,0,0,0
"MI, Mackinac",2004,26097,Non-human activity,0,0,0
"MI, Macomb",2004,26099,Non-human activity,0,0,0
"MI, Manistee",2004,26101,Non-human activity,0,0,0
"MI, Marquette",2004,26103,Non-human activity,0,0,0
"MI, Mason",2004,26105,Non-human activity,0,0,0
"MI, Mecosta",2004,26107,Non-human activity,0,0,0
"MI, Midland",2004,26111,Non-human activity,0,0,0
"MI, Missaukee",2004,26113,Non-human activity,0,0,0
"MI, Monroe",2004,26115,Non-human activity,0,0,0
"MI, Montcalm",2004,26117,Non-human activity,0,0,0
"MI, Montmorency",2004,26119,Non-human activity,0,0,0
"MI, Muskegon",2004,26121,Non-human activity,0,0,0
"MI, Newaygo",2004,26123,Non-human activity,0,0,0
"MI, Oakland",2004,26125,Human infections and non-human activity,2,1,0
"MI, Oceana",2004,26127,Non-human activity,0,0,0
"MI, Ogemaw",2004,26129,Non-human activity,0,0,0
"MI, Oscoda",2004,26135,Non-human activity,0,0,0
"MI, Ottawa",2004,26139,Non-human activity,0,0,0
"MI, Roscommon",2004,26143,Non-human activity,0,0,0
"MI, Saginaw",2004,26145,Non-human activity,0,0,0
"MI, St Joseph",2004,26149,Non-human activity,0,0,0
"MI, Sanilac",2004,26151,Non-human activity,0,0,0
"MI, Shiawassee",2004,26155,Non-human activity,0,0,0
"MI, Tuscola",2004,26157,Human infections and non-human activity,1,1,0
"MI, Van Buren",2004,26159,Non-human activity,0,0,0
"MI, Washtenaw",2004,26161,Non-human activity,0,0,0
"MI, Wayne",2004,26163,Human infections and non-human activity,9,8,1
"MI, Wexford",2004,26165,Non-human activity,0,0,0
"MN, Anoka",2004,27003,Non-human activity,0,0,0
"MN, Beltrami",2004,27007,Non-human activity,0,0,0
"MN, Benton",2004,27009,Non-human activity,0,0,0
"MN, Big Stone",2004,27011,Human infections,1,0,0
"MN, Blue Earth",2004,27013,Human infections and non-human activity,1,0,0
"MN, Carver",2004,27019,Human infections and non-human activity,2,0,0
"MN, Cass",2004,27021,Non-human activity,0,0,0
"MN, Clearwater",2004,27029,Non-human activity,0,0,0
"MN, Cook",2004,27031,Non-human activity,0,0,0
"MN, Cottonwood",2004,27033,Human infections,2,2,0
"MN, Crow Wing",2004,27035,Non-human activity,0,0,0
"MN, Dakota",2004,27037,Human infections and non-human activity,1,1,0
"MN, Dodge",2004,27039,Non-human activity,0,0,0
"MN, Douglas",2004,27041,Human infections and non-human activity,1,0,0
"MN, Fillmore",2004,27045,Non-human activity,0,0,0
"MN, Freeborn",2004,27047,Non-human activity,0,0,0
"MN, Goodhue",2004,27049,Non-human activity,0,0,0
"MN, Grant",2004,27051,Human infections,1,0,0
"MN, Hennepin",2004,27053,Non-human activity,0,0,0
"MN, Isanti",2004,27059,Human infections,1,1,0
"MN, Itasca",2004,27061,Non-human activity,0,0,0
"MN, Kandiyohi",2004,27067,Human infections,1,0,0
"MN, Koochiching",2004,27071,Non-human activity,0,0,0
"MN, Le Sueur",2004,27079,Non-human activity,0,0,0
"MN, Lyon",2004,27083,Human infections and non-human activity,3,1,0
"MN, Mcleod",2004,27085,Human infections,4,1,0
"MN, Meeker",2004,27093,Human infections,1,1,0
"MN, Mower",2004,27099,Non-human activity,0,0,0
"MN, Murray",2004,27101,Non-human activity,0,0,0
"MN, Nobles",2004,27105,Human infections,1,1,0
"MN, Olmsted",2004,27109,Non-human activity,0,0,0
"MN, Otter Tail",2004,27111,Human infections and non-human activity,2,1,0
"MN, Pine",2004,27115,Human infections and non-human activity,1,0,0
"MN, Pipestone",2004,27117,Non-human activity,0,0,0
"MN, Polk",2004,27119,Human infections,1,0,0
"MN, Pope",2004,27121,Non-human activity,0,0,0
"MN, Ramsey",2004,27123,Human infections and non-human activity,2,1,0
"MN, Redwood",2004,27127,Human infections,2,2,1
"MN, Renville",2004,27129,Non-human activity,0,0,0
"MN, St Louis",2004,27137,Non-human activity,0,0,0
"MN, Scott",2004,27139,Human infections and non-human activity,1,1,0
"MN, Sherburne",2004,27141,Non-human activity,0,0,0
"MN, Stearns",2004,27145,Non-human activity,0,0,0
"MN, Steele",2004,27147,Non-human activity,0,0,0
"MN, Swift",2004,27151,Human infections,0,0,1
"MN, Wabasha",2004,27157,Non-human activity,0,0,0
"MN, Wadena",2004,27159,Non-human activity,0,0,0
"MN, Waseca",2004,27161,Non-human activity,0,0,0
"MN, Washington",2004,27163,Non-human activity,0,0,0
"MN, Watonwan",2004,27165,Human infections,2,0,0
"MN, Wright",2004,27171,Human infections and non-human activity,3,0,0
"MS, Adams",2004,28001,Human infections and non-human activity,2,1,0
"MS, Alcorn",2004,28003,Non-human activity,0,0,0
"MS, Bolivar",2004,28011,Human infections and non-human activity,1,0,0
"MS, Calhoun",2004,28013,Non-human activity,0,0,0
"MS, Carroll",2004,28015,Non-human activity,0,0,0
"MS, Chickasaw",2004,28017,Human infections and non-human activity,1,0,0
"MS, Clarke",2004,28023,Non-human activity,0,0,0
"MS, Clay",2004,28025,Human infections and non-human activity,2,1,0
"MS, Coahoma",2004,28027,Human infections and non-human activity,1,1,0
"MS, Copiah",2004,28029,Human infections and non-human activity,1,0,0
"MS, Covington",2004,28031,Human infections,2,1,0
"MS, De Soto",2004,28033,Human infections and non-human activity,1,0,0
"MS, Forrest",2004,28035,Non-human activity,0,0,0
"MS, Franklin",2004,28037,Non-human activity,0,0,0
"MS, Greene",2004,28041,Human infections,1,1,0
"MS, Grenada",2004,28043,Human infections and non-human activity,1,1,0
"MS, Harrison",2004,28047,Human infections and non-human activity,2,1,0
"MS, Hinds",2004,28049,Human infections and non-human activity,11,10,1
"MS, Holmes",2004,28051,Human infections and non-human activity,1,0,0
"MS, Jackson",2004,28059,Non-human activity,0,0,0
"MS, Jones",2004,28067,Non-human activity,0,0,0
"MS, Kemper",2004,28069,Non-human activity,0,0,0
"MS, Lauderdale",2004,28075,Non-human activity,0,0,0
"MS, Leake",2004,28079,Human infections and non-human activity,1,1,0
"MS, Lee",2004,28081,Human infections and non-human activity,1,1,0
"MS, Leflore",2004,28083,Human infections and non-human activity,1,1,0
"MS, Lincoln",2004,28085,Human infections and non-human activity,4,1,1
"MS, Lowndes",2004,28087,Non-human activity,0,0,0
"MS, Madison",2004,28089,Human infections and non-human activity,2,2,0
"MS, Marion",2004,28091,Non-human activity,0,0,0
"MS, Montgomery",2004,28097,Non-human activity,0,0,0
"MS, Neshoba",2004,28099,Non-human activity,0,0,0
"MS, Newton",2004,28101,Non-human activity,0,0,0
"MS, Oktibbeha",2004,28105,Non-human activity,0,0,0
"MS, Panola",2004,28107,Human infections and non-human activity,1,1,0
"MS, Pike",2004,28113,Human infections,1,1,0
"MS, Prentiss",2004,28117,Non-human activity,0,0,0
"MS, Quitman",2004,28119,Non-human activity,0,0,0
"MS, Rankin",2004,28121,Human infections and non-human activity,5,4,0
"MS, Scott",2004,28123,Non-human activity,0,0,0
"MS, Simpson",2004,28127,Human infections and non-human activity,1,0,0
"MS, Tallahatchie",2004,28135,Non-human activity,0,0,0
"MS, Tate",2004,28137,Non-human activity,0,0,0
"MS, Union",2004,28145,Non-human activity,0,0,0
"MS, Warren",2004,28149,Non-human activity,0,0,0
"MS, Washington",2004,28151,Human infections and non-human activity,6,2,0
"MS, Webster",2004,28155,Non-human activity,0,0,0
"MS, Winston",2004,28159,Non-human activity,0,0,0
"MS, Yazoo",2004,28163,Human infections and non-human activity,1,0,0
"MO, Andrew",2004,29003,Non-human activity,0,0,0
"MO, Barton",2004,29011,Non-human activity,0,0,0
"MO, Benton",2004,29015,Non-human activity,0,0,0
"MO, Boone",2004,29019,Human infections and non-human activity,2,2,0
"MO, Buchanan",2004,29021,Human infections and non-human activity,1,1,0
"MO, Butler",2004,29023,Non-human activity,0,0,0
"MO, Callaway",2004,29027,Non-human activity,0,0,0
"MO, Camden",2004,29029,Non-human activity,0,0,0
"MO, Cape Girardeau",2004,29031,Non-human activity,0,0,0
"MO, Cass",2004,29037,Non-human activity,0,0,0
"MO, Chariton",2004,29041,Non-human activity,0,0,0
"MO, Clark",2004,29045,Human infections and non-human activity,1,1,0
"MO, Clay",2004,29047,Human infections and non-human activity,3,3,0
"MO, Cole",2004,29051,Non-human activity,0,0,0
"MO, Franklin",2004,29071,Human infections and non-human activity,1,0,0
"MO, Gasconade",2004,29073,Non-human activity,0,0,0
"MO, Harrison",2004,29081,Human infections,1,0,0
"MO, Henry",2004,29083,Non-human activity,0,0,0
"MO, Hickory",2004,29085,Human infections,2,1,0
"MO, Howard",2004,29089,Human infections,1,0,0
"MO, Howell",2004,29091,Non-human activity,0,0,0
"MO, Jackson",2004,29095,Human infections and non-human activity,7,6,0
"MO, Jasper",2004,29097,Non-human activity,0,0,0
"MO, Jefferson",2004,29099,Human infections and non-human activity,1,0,0
"MO, Johnson",2004,29101,Non-human activity,0,0,0
"MO, Laclede",2004,29105,Non-human activity,0,0,0
"MO, Lafayette",2004,29107,Human infections,0,0,1
"MO, Lewis",2004,29111,Non-human activity,0,0,0
"MO, Linn",2004,29115,Human infections,1,1,0
"MO, Livingston",2004,29117,Non-human activity,0,0,0
"MO, Macon",2004,29121,Non-human activity,0,0,0
"MO, Marion",2004,29127,Non-human activity,0,0,0
"MO, Miller",2004,29131,Non-human activity,0,0,0
"MO, Mississippi",2004,29133,Non-human activity,0,0,0
"MO, Moniteau",2004,29135,Human infections and non-human activity,1,1,0
"MO, Morgan",2004,29141,Non-human activity,0,0,0
"MO, Newton",2004,29145,Non-human activity,0,0,0
"MO, Nodaway",2004,29147,Non-human activity,0,0,0
"MO, Pemiscot",2004,29155,Non-human activity,0,0,0
"MO, Pettis",2004,29159,Non-human activity,0,0,0
"MO, Platte",2004,29165,Non-human activity,0,0,0
"MO, Polk",2004,29167,Non-human activity,0,0,0
"MO, Pulaski",2004,29169,Non-human activity,0,0,0
"MO, Putnam",2004,29171,Non-human activity,0,0,0
"MO, Ralls",2004,29173,Non-human activity,0,0,0
"MO, Randolph",2004,29175,Non-human activity,0,0,0
"MO, St Charles",2004,29183,Human infections and non-human activity,1,1,0
"MO, St Clair",2004,29185,Non-human activity,0,0,0
"MO, St Francois",2004,29187,Non-human activity,0,0,0
"MO, St Louis",2004,29189,Human infections and non-human activity,4,2,0
"MO, Saline",2004,29195,Non-human activity,0,0,0
"MO, Taney",2004,29213,Non-human activity,0,0,0
"MO, Washington",2004,29221,Non-human activity,0,0,0
"MO, Webster",2004,29225,Non-human activity,0,0,0
"MO, Wright",2004,29229,Non-human activity,0,0,0
"MO, St Louis City",2004,29510,Human infections and non-human activity,9,8,1
"MT, Blaine",2004,30005,Non-human activity,0,0,0
"MT, Carbon",2004,30009,Human infections,1,1,0
"MT, Cascade",2004,30013,Non-human activity,0,0,0
"MT, Custer",2004,30017,Human infections,4,1,0
"MT, Gallatin",2004,30031,Non-human activity,0,0,0
"MT, Hill",2004,30041,Non-human activity,0,0,0
"MT, Lewis And Clark",2004,30049,Non-human activity,0,0,0
"MT, Liberty",2004,30051,Human infections,1,0,0
"MT, Missoula",2004,30063,Non-human activity,0,0,0
"MT, Pondera",2004,30073,Non-human activity,0,0,0
"MT, Prairie",2004,30079,Non-human activity,0,0,0
"MT, Richland",2004,30083,Non-human activity,0,0,0
"MT, Sheridan",2004,30091,Non-human activity,0,0,0
"MT, Yellowstone",2004,30111,Non-human activity,0,0,0
"NE, Adams",2004,31001,Human infections and non-human activity,6,0,0
"NE, Antelope",2004,31003,Non-human activity,0,0,0
"NE, Boone",2004,31011,Human infections,1,0,0
"NE, Buffalo",2004,31019,Human infections and non-human activity,4,0,0
"NE, Burt",2004,31021,Human infections,1,0,0
"NE, Butler",2004,31023,Non-human activity,0,0,0
"NE, Cass",2004,31025,Human infections and non-human activity,1,0,1
"NE, Cedar",2004,31027,Non-human activity,0,0,0
"NE, Chase",2004,31029,Human infections and non-human activity,2,0,0
"NE, Cherry",2004,31031,Non-human activity,0,0,0
"NE, Clay",2004,31035,Non-human activity,0,0,0
"NE, Colfax",2004,31037,Human infections,1,0,0
"NE, Cuming",2004,31039,Human infections and non-human activity,0,0,1
"NE, Custer",2004,31041,Human infections,1,0,0
"NE, Dawes",2004,31045,Non-human activity,0,0,0
"NE, Dawson",2004,31047,Human infections and non-human activity,5,1,0
"NE, Deuel",2004,31049,Human infections,1,0,0
"NE, Dixon",2004,31051,Non-human activity,0,0,0
"NE, Dodge",2004,31053,Non-human activity,0,0,0
"NE, Douglas",2004,31055,Human infections and non-human activity,2,0,1
"NE, Fillmore",2004,31059,Non-human activity,0,0,0
"NE, Franklin",2004,31061,Non-human activity,0,0,0
"NE, Frontier",2004,31063,Human infections,1,0,0
"NE, Furnas",2004,31065,Human infections and non-human activity,1,1,0
"NE, Garden",2004,31069,Non-human activity,0,0,0
"NE, Garfield",2004,31071,Non-human activity,0,0,0
"NE, Gosper",2004,31073,Non-human activity,0,0,0
"NE, Hall",2004,31079,Non-human activity,0,0,0
"NE, Hamilton",2004,31081,Human infections and non-human activity,1,0,0
"NE, Harlan",2004,31083,Non-human activity,0,0,0
"NE, Holt",2004,31089,Human infections and non-human activity,1,0,0
"NE, Howard",2004,31093,Human infections and non-human activity,1,0,0
"NE, Johnson",2004,31097,Non-human activity,0,0,0
"NE, Kearney",2004,31099,Non-human activity,0,0,0
"NE, Keith",2004,31101,Human infections,2,0,0
"NE, Keya Paha",2004,31103,Human infections,1,0,0
"NE, Lancaster",2004,31109,Human infections and non-human activity,3,1,0
"NE, Lincoln",2004,31111,Human infections and non-human activity,3,1,0
"NE, Madison",2004,31119,Non-human activity,0,0,0
"NE, Morrill",2004,31123,Human infections,1,0,0
"NE, Nemaha",2004,31127,Non-human activity,0,0,0
"NE, Nuckolls",2004,31129,Non-human activity,0,0,0
"NE, Otoe",2004,31131,Non-human activity,0,0,0
"NE, Perkins",2004,31135,Human infections,1,0,0
"NE, Phelps",2004,31137,Human infections and non-human activity,2,0,0
"NE, Platte",2004,31141,Non-human activity,0,0,0
"NE, Red Willow",2004,31145,Human infections and non-human activity,1,0,0
"NE, Richardson",2004,31147,Non-human activity,0,0,0
"NE, Sarpy",2004,31153,Human infections and non-human activity,2,2,0
"NE, Saunders",2004,31155,Human infections and non-human activity,2,0,0
"NE, Scotts Bluff",2004,31157,Human infections and non-human activity,2,0,0
"NE, Seward",2004,31159,Human infections and non-human activity,1,0,0
"NE, Sheridan",2004,31161,Non-human activity,0,0,0
"NE, Sioux",2004,31165,Non-human activity,0,0,0
"NE, Valley",2004,31175,Human infections and non-human activity,1,0,0
"NE, Washington",2004,31177,Non-human activity,0,0,0
"NE, Wayne",2004,31179,Non-human activity,0,0,0
"NE, Webster",2004,31181,Human infections and non-human activity,1,1,0
"NE, York",2004,31185,Non-human activity,0,0,0
"NV, Churchill",2004,32001,Human infections and non-human activity,15,8,0
"NV, Clark",2004,32003,Human infections and non-human activity,23,15,4
"NV, Douglas",2004,32005,Human infections and non-human activity,1,0,0
"NV, Elko",2004,32007,Non-human activity,0,0,0
"NV, Eureka",2004,32011,Non-human activity,0,0,0
"NV, Humboldt",2004,32013,Non-human activity,0,0,0
"NV, Lyon",2004,32019,Human infections and non-human activity,1,0,0
"NV, Mineral",2004,32021,Non-human activity,0,0,0
"NV, Nye",2004,32023,Non-human activity,0,0,0
"NV, Pershing",2004,32027,Non-human activity,0,0,0
"NV, Storey",2004,32029,Non-human activity,0,0,0
"NV, Washoe",2004,32031,Human infections and non-human activity,3,1,1
"NV, White Pine",2004,32033,Non-human activity,0,0,0
"NV, Carson City",2004,32510,Human infections and non-human activity,1,1,0
"NH, Hillsborough",2004,33011,Non-human activity,0,0,0
"NH, Merrimack",2004,33013,Non-human activity,0,0,0
"NH, Rockingham",2004,33015,Non-human activity,0,0,0
"NJ, Atlantic",2004,34001,Non-human activity,0,0,0
"NJ, Bergen",2004,34003,Non-human activity,0,0,0
"NJ, Burlington",2004,34005,Non-human activity,0,0,0
"NJ, Camden",2004,34007,Human infections and non-human activity,1,1,1
"NJ, Cape May",2004,34009,Non-human activity,0,0,0
"NJ, Cumberland",2004,34011,Non-human activity,0,0,0
"NJ, Essex",2004,34013,Non-human activity,0,0,0
"NJ, Gloucester",2004,34015,Non-human activity,0,0,0
"NJ, Hudson",2004,34017,Non-human activity,0,0,0
"NJ, Hunterdon",2004,34019,Non-human activity,0,0,0
"NJ, Mercer",2004,34021,Non-human activity,0,0,0
"NJ, Middlesex",2004,34023,Non-human activity,0,0,0
"NJ, Monmouth",2004,34025,Non-human activity,0,0,0
"NJ, Morris",2004,34027,Non-human activity,0,0,0
"NJ, Ocean",2004,34029,Non-human activity,0,0,0
"NJ, Passaic",2004,34031,Non-human activity,0,0,0
"NJ, Salem",2004,34033,Non-human activity,0,0,0
"NJ, Somerset",2004,34035,Non-human activity,0,0,0
"NJ, Sussex",2004,34037,Non-human activity,0,0,0
"NJ, Union",2004,34039,Non-human activity,0,0,0
"NJ, Warren",2004,34041,Non-human activity,0,0,0
"NM, Bernalillo",2004,35001,Human infections and non-human activity,17,7,0
"NM, Chaves",2004,35005,Human infections,1,1,1
"NM, Cibola",2004,35006,Non-human activity,0,0,0
"NM, Curry",2004,35009,Human infections,4,3,0
"NM, Dona Ana",2004,35013,Human infections and non-human activity,7,2,3
"NM, Eddy",2004,35015,Human infections and non-human activity,2,2,1
"NM, Grant",2004,35017,Human infections and non-human activity,1,1,0
"NM, Hidalgo",2004,35023,Non-human activity,0,0,0
"NM, Lea",2004,35025,Human infections,1,0,0
"NM, Luna",2004,35029,Non-human activity,0,0,0
"NM, Mckinley",2004,35031,Human infections and non-human activity,3,1,0
"NM, Otero",2004,35035,Non-human activity,0,0,0
