FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"MI, Muskegon",2015,26121,Non-human activity,0,0,0
"MI, Newaygo",2015,26123,Non-human activity,0,0,0
"MI, Oakland",2015,26125,Human infections and non-human activity,3,3,1
"MI, Ogemaw",2015,26129,Non-human activity,0,0,0
"MI, Osceola",2015,26133,Non-human activity,0,0,0
"MI, Otsego",2015,26137,Non-human activity,0,0,0
"MI, Ottawa",2015,26139,Human infections and non-human activity,1,1,0
"MI, Presque Isle",2015,26141,Non-human activity,0,0,0
"MI, Roscommon",2015,26143,Non-human activity,0,0,0
"MI, Saginaw",2015,26145,Non-human activity,0,0,0
"MI, St Joseph",2015,26149,Non-human activity,0,0,0
"MI, Schoolcraft",2015,26153,Non-human activity,0,0,0
"MI, Shiawassee",2015,26155,Non-human activity,0,0,0
"MI, Tuscola",2015,26157,Non-human activity,0,0,0
"MI, Van Buren",2015,26159,Non-human activity,0,0,0
"MI, Washtenaw",2015,26161,Non-human activity,0,0,0
"MI, Wayne",2015,26163,Human infections and non-human activity,4,3,1
"MI, Wexford",2015,26165,Human infections,1,1,0
"MN, Anoka",2015,27003,Human infections and non-human activity,1,1,0
"MN, Benton",2015,27009,Non-human activity,0,0,0
"MN, Big Stone",2015,27011,Human infections,1,0,0
"MN, Cass",2015,27021,Human infections,1,0,0
"MN, Douglas",2015,27041,Human infections,1,0,1
"MN, Faribault",2015,27043,Human infections,0,0,1
"MN, Hennepin",2015,27053,Non-human activity,0,0,0
"MN, Isanti",2015,27059,Human infections,1,0,0
"MN, Mcleod",2015,27085,Human infections,0,0,1
"MN, Ramsey",2015,27123,Human infections and non-human activity,2,1,0
"MN, St Louis",2015,27137,Human infections,0,0,1
"MN, Scott",2015,27139,Human infections,2,1,0
"MN, Stearns",2015,27145,Human infections,0,0,1
"MN, Washington",2015,27163,Non-human activity,0,0,0
"MN, Wright",2015,27171,Human infections,0,0,2
"MS, Adams",2015,28001,Human infections,1,0,0
"MS, Attala",2015,28007,Human infections,1,1,0
"MS, Copiah",2015,28029,Human infections,1,1,0
"MS, Covington",2015,28031,Human infections,1,0,0
"MS, Forrest",2015,28035,Human infections and non-human activity,2,1,1
"MS, Harrison",2015,28047,Human infections,0,0,1
"MS, Hinds",2015,28049,Human infections and non-human activity,11,8,0
"MS, Jackson",2015,28059,Non-human activity,0,0,0
"MS, Jones",2015,28067,Non-human activity,0,0,0
"MS, Lauderdale",2015,28075,Human infections,1,1,0
"MS, Lee",2015,28081,Non-human activity,0,0,0
"MS, Lincoln",2015,28085,Non-human activity,0,0,0
"MS, Madison",2015,28089,Human infections and non-human activity,5,5,0
"MS, Marion",2015,28091,Human infections,1,0,0
"MS, Marshall",2015,28093,Non-human activity,0,0,0
"MS, Montgomery",2015,28097,Human infections,1,0,0
"MS, Neshoba",2015,28099,Human infections,1,1,0
"MS, Pike",2015,28113,Non-human activity,0,0,0
"MS, Rankin",2015,28121,Human infections and non-human activity,8,5,0
"MS, Simpson",2015,28127,Human infections,2,1,0
"MS, Washington",2015,28151,Human infections,1,0,1
"MS, Yazoo",2015,28163,Human infections,1,1,0
"MO, Boone",2015,29019,Human infections,1,1,2
"MO, Callaway",2015,29027,Non-human activity,0,0,0
"MO, Cape Girardeau",2015,29031,Human infections,0,0,1
"MO, Cedar",2015,29039,Human infections,1,1,0
"MO, Clay",2015,29047,Human infections and non-human activity,3,3,1
"MO, Cole",2015,29051,Non-human activity,0,0,0
"MO, Crawford",2015,29055,Human infections,0,0,1
"MO, Dade",2015,29057,Non-human activity,0,0,0
"MO, Daviess",2015,29061,Non-human activity,0,0,0
"MO, Dent",2015,29065,Non-human activity,0,0,0
"MO, Franklin",2015,29071,Human infections,0,0,2
"MO, Gentry",2015,29075,Non-human activity,0,0,0
"MO, Greene",2015,29077,Non-human activity,0,0,0
"MO, Grundy",2015,29079,Human infections,0,0,1
"MO, Harrison",2015,29081,Human infections,0,0,1
"MO, Howell",2015,29091,Non-human activity,0,0,0
"MO, Jefferson",2015,29099,Human infections and non-human activity,1,0,0
"MO, Lawrence",2015,29109,Non-human activity,0,0,0
"MO, Linn",2015,29115,Human infections,1,1,0
"MO, Mcdonald",2015,29119,Human infections,1,1,0
"MO, Macon",2015,29121,Non-human activity,0,0,0
"MO, Miller",2015,29131,Human infections and non-human activity,1,1,1
"MO, Monroe",2015,29137,Non-human activity,0,0,0
"MO, Morgan",2015,29141,Human infections,1,0,0
"MO, Oregon",2015,29149,Non-human activity,0,0,0
"MO, Pettis",2015,29159,Human infections,1,1,0
"MO, Pike",2015,29163,Human infections,1,1,0
"MO, St Charles",2015,29183,Human infections,1,1,3
"MO, St Louis",2015,29189,Human infections and non-human activity,7,6,2
"MO, Schuyler",2015,29197,Human infections and non-human activity,1,1,0
"MO, Vernon",2015,29217,Non-human activity,0,0,0
"MO, Warren",2015,29219,Non-human activity,0,0,0
"MO, Washington",2015,29221,Non-human activity,0,0,0
"MO, Wayne",2015,29223,Human infections,0,0,1
"MO, Webster",2015,29225,Non-human activity,0,0,0
"MO, St Louis City",2015,29510,Human infections,8,5,0
"MT, Cascade",2015,30013,Human infections,1,1,0
"MT, Custer",2015,30017,Non-human activity,0,0,0
"MT, Dawson",2015,30021,Non-human activity,0,0,0
"MT, Gallatin",2015,30031,Human infections,0,0,1
"MT, Jefferson",2015,30043,Non-human activity,0,0,0
"MT, Mccone",2015,30055,Non-human activity,0,0,0
"MT, Phillips",2015,30071,Non-human activity,0,0,0
"MT, Ravalli",2015,30081,Non-human activity,0,0,0
"MT, Richland",2015,30083,Non-human activity,0,0,0
"MT, Roosevelt",2015,30085,Human infections,1,1,0
"MT, Sheridan",2015,30091,Non-human activity,0,0,0
"MT, Wibaux",2015,30109,Human infections,1,1,0
"NE, Adams",2015,31001,Human infections,1,1,0
"NE, Boone",2015,31011,Human infections,3,1,0
"NE, Box Butte",2015,31013,Human infections,3,0,0
"NE, Boyd",2015,31015,Human infections,1,0,0
"NE, Brown",2015,31017,Human infections,1,0,0
"NE, Buffalo",2015,31019,Human infections,2,0,1
"NE, Butler",2015,31023,Human infections and non-human activity,2,1,0
"NE, Cass",2015,31025,Human infections and non-human activity,1,0,1
"NE, Cherry",2015,31031,Non-human activity,0,0,0
"NE, Colfax",2015,31037,Human infections,1,1,1
"NE, Cuming",2015,31039,Human infections,1,1,0
"NE, Custer",2015,31041,Human infections,2,0,0
"NE, Dawes",2015,31045,Non-human activity,0,0,0
"NE, Dawson",2015,31047,Human infections and non-human activity,1,0,1
"NE, Dixon",2015,31051,Non-human activity,0,0,0
"NE, Dodge",2015,31053,Human infections and non-human activity,1,0,0
"NE, Douglas",2015,31055,Human infections and non-human activity,3,0,4
"NE, Gage",2015,31067,Human infections,1,0,1
"NE, Garden",2015,31069,Human infections and non-human activity,1,0,0
"NE, Garfield",2015,31071,Human infections and non-human activity,1,0,0
"NE, Hall",2015,31079,Human infections and non-human activity,0,0,1
"NE, Hamilton",2015,31081,Human infections,1,0,0
"NE, Harlan",2015,31083,Human infections,1,1,0
"NE, Holt",2015,31089,Human infections and non-human activity,1,0,0
"NE, Keith",2015,31101,Human infections,1,1,2
"NE, Lancaster",2015,31109,Human infections and non-human activity,10,4,4
"NE, Lincoln",2015,31111,Non-human activity,0,0,0
"NE, Madison",2015,31119,Human infections and non-human activity,2,1,0
"NE, Merrick",2015,31121,Human infections,1,0,0
"NE, Morrill",2015,31123,Human infections,1,1,0
"NE, Nuckolls",2015,31129,Human infections,2,0,0
"NE, Otoe",2015,31131,Human infections,1,0,0
"NE, Perkins",2015,31135,Human infections,1,0,0
"NE, Phelps",2015,31137,Human infections,0,0,1
"NE, Platte",2015,31141,Human infections and non-human activity,2,0,4
"NE, Polk",2015,31143,Non-human activity,0,0,0
"NE, Red Willow",2015,31145,Non-human activity,0,0,0
"NE, Richardson",2015,31147,Non-human activity,0,0,0
"NE, Saline",2015,31151,Human infections,1,1,0
"NE, Sarpy",2015,31153,Human infections,2,1,4
"NE, Scotts Bluff",2015,31157,Human infections and non-human activity,4,2,0
"NE, Sheridan",2015,31161,Human infections and non-human activity,2,1,0
"NE, Sherman",2015,31163,Human infections,1,0,0
"NE, Sioux",2015,31165,Human infections,1,0,0
"NE, Thayer",2015,31169,Human infections,2,1,0
"NE, Wayne",2015,31179,Human infections and non-human activity,2,0,0
"NE, Webster",2015,31181,Human infections and non-human activity,1,0,0
"NE, York",2015,31185,Human infections,2,0,0
"NV, Churchill",2015,32001,Human infections,1,1,0
"NV, Clark",2015,32003,Human infections and non-human activity,1,1,4
"NV, Douglas",2015,32005,Human infections and non-human activity,1,0,0
"NV, Elko",2015,32007,Human infections,1,0,0
"NV, Lyon",2015,32019,Non-human activity,0,0,0
"NV, Pershing",2015,32027,Non-human activity,0,0,0
"NV, Washoe",2015,32031,Human infections and non-human activity,3,2,2
"NH, Cheshire",2015,33005,Non-human activity,0,0,0
"NH, Grafton",2015,33009,Non-human activity,0,0,0
"NH, Hillsborough",2015,33011,Non-human activity,0,0,0
"NH, Rockingham",2015,33015,Non-human activity,0,0,0
"NJ, Atlantic",2015,34001,Non-human activity,0,0,0
"NJ, Bergen",2015,34003,Human infections and non-human activity,2,2,0
"NJ, Burlington",2015,34005,Human infections and non-human activity,4,4,0
"NJ, Camden",2015,34007,Human infections and non-human activity,1,1,0
"NJ, Cape May",2015,34009,Non-human activity,0,0,0
"NJ, Cumberland",2015,34011,Human infections and non-human activity,5,4,0
"NJ, Essex",2015,34013,Human infections and non-human activity,2,2,0
"NJ, Gloucester",2015,34015,Human infections and non-human activity,2,2,0
"NJ, Hudson",2015,34017,Human infections and non-human activity,1,1,0
"NJ, Hunterdon",2015,34019,Human infections and non-human activity,1,1,0
"NJ, Mercer",2015,34021,Non-human activity,0,0,0
"NJ, Middlesex",2015,34023,Human infections and non-human activity,2,1,0
"NJ, Monmouth",2015,34025,Human infections and non-human activity,3,3,0
"NJ, Morris",2015,34027,Non-human activity,0,0,0
"NJ, Ocean",2015,34029,Human infections and non-human activity,1,0,0
"NJ, Passaic",2015,34031,Human infections and non-human activity,1,1,0
"NJ, Salem",2015,34033,Non-human activity,0,0,0
"NJ, Somerset",2015,34035,Non-human activity,0,0,0
"NJ, Sussex",2015,34037,Non-human activity,0,0,0
"NJ, Union",2015,34039,Human infections and non-human activity,1,1,0
"NJ, Warren",2015,34041,Non-human activity,0,0,0
"NM, Bernalillo",2015,35001,Human infections,2,1,2
"NM, Chaves",2015,35005,Human infections,1,1,0
"NM, Dona Ana",2015,35013,Human infections,4,4,0
"NM, Eddy",2015,35015,Human infections,1,1,0
"NM, Quay",2015,35037,Human infections,1,1,0
"NM, San Juan",2015,35045,Human infections,1,1,1
"NM, Santa Fe",2015,35049,Human infections and non-human activity,2,1,0
"NM, Taos",2015,35055,Non-human activity,0,0,0
"NM, Valencia",2015,35061,Human infections and non-human activity,2,2,0
"NY, Bronx",2015,36005,Human infections and non-human activity,2,2,0
"NY, Cattaraugus",2015,36009,Non-human activity,0,0,0
"NY, Chautauqua",2015,36013,Non-human activity,0,0,0
"NY, Erie",2015,36029,Non-human activity,0,0,0
"NY, Kings",2015,36047,Human infections and non-human activity,12,8,0
"NY, Madison",2015,36053,Non-human activity,0,0,0
"NY, Monroe",2015,36055,Human infections,1,1,0
"NY, Nassau",2015,36059,Human infections and non-human activity,9,5,2
"NY, New York",2015,36061,Human infections and non-human activity,1,1,0
"NY, Oneida",2015,36065,Non-human activity,0,0,0
"NY, Onondaga",2015,36067,Non-human activity,0,0,0
"NY, Orange",2015,36071,Non-human activity,0,0,0
"NY, Oswego",2015,36075,Non-human activity,0,0,0
"NY, Queens",2015,36081,Human infections and non-human activity,17,14,0
"NY, Richmond",2015,36085,Human infections and non-human activity,6,5,0
"NY, Rockland",2015,36087,Human infections and non-human activity,1,1,0
"NY, Suffolk",2015,36103,Human infections and non-human activity,5,3,0
"NY, Wayne",2015,36117,Non-human activity,0,0,0
"NY, Westchester",2015,36119,Human infections and non-human activity,3,2,0
"NC, Brunswick",2015,37019,Non-human activity,0,0,0
"NC, Craven",2015,37049,Human infections,1,1,0
"NC, Cumberland",2015,37051,Human infections,1,1,0
"NC, Durham",2015,37063,Human infections,1,1,0
"NC, Lincoln",2015,37109,Human infections,0,0,1
"NC, Mecklenburg",2015,37119,Human infections,1,1,0
"NC, Wake",2015,37183,Human infections,0,0,1
"ND, Benson",2015,38005,Human infections,1,1,0
"ND, Bottineau",2015,38009,Human infections,1,0,0
"ND, Burke",2015,38013,Human infections,1,0,0
"ND, Burleigh",2015,38015,Human infections,6,1,0
"ND, Cass",2015,38017,Non-human activity,0,0,0
"ND, Dickey",2015,38021,Human infections,1,1,0
"ND, Dunn",2015,38025,Non-human activity,0,0,0
"ND, Foster",2015,38031,Non-human activity,0,0,0
"ND, Grand Forks",2015,38035,Human infections and non-human activity,1,0,0
"ND, Hettinger",2015,38041,Human infections,0,0,1
"ND, Mclean",2015,38055,Human infections,6,2,0
"ND, Mercer",2015,38057,Human infections,1,0,0
"ND, Morton",2015,38059,Human infections,1,1,1
"ND, Ransom",2015,38073,Human infections,1,1,0
"ND, Richland",2015,38077,Non-human activity,0,0,0
"ND, Stutsman",2015,38093,Human infections,1,1,0
"ND, Ward",2015,38101,Human infections,2,2,0
"ND, Williams",2015,38105,Non-human activity,0,0,0
"OH, Allen",2015,39003,Human infections,0,0,1
"OH, Ashland",2015,39005,Non-human activity,0,0,0
"OH, Auglaize",2015,39011,Human infections,0,0,2
"OH, Brown",2015,39015,Human infections,1,1,0
"OH, Butler",2015,39017,Human infections,1,1,0
"OH, Cuyahoga",2015,39035,Human infections and non-human activity,6,4,0
"OH, Darke",2015,39037,Human infections,0,0,1
"OH, Defiance",2015,39039,Non-human activity,0,0,0
"OH, Delaware",2015,39041,Non-human activity,0,0,0
"OH, Fairfield",2015,39045,Human infections,1,1,1
"OH, Franklin",2015,39049,Human infections and non-human activity,7,4,0
"OH, Greene",2015,39057,Non-human activity,0,0,0
"OH, Hamilton",2015,39061,Human infections and non-human activity,1,1,0
"OH, Holmes",2015,39075,Human infections,0,0,1
"OH, Huron",2015,39077,Human infections,1,1,0
"OH, Knox",2015,39083,Non-human activity,0,0,0
"OH, Lake",2015,39085,Non-human activity,0,0,0
"OH, Licking",2015,39089,Non-human activity,0,0,0
"OH, Lorain",2015,39093,Human infections and non-human activity,1,1,0
"OH, Lucas",2015,39095,Human infections and non-human activity,5,4,0
"OH, Mahoning",2015,39099,Human infections,1,1,0
"OH, Marion",2015,39101,Human infections,0,0,1
"OH, Medina",2015,39103,Non-human activity,0,0,0
"OH, Mercer",2015,39107,Non-human activity,0,0,0
"OH, Montgomery",2015,39113,Human infections and non-human activity,1,0,0
"OH, Ottawa",2015,39123,Human infections,0,0,1
"OH, Portage",2015,39133,Non-human activity,0,0,0
"OH, Putnam",2015,39137,Non-human activity,0,0,0
"OH, Richland",2015,39139,Non-human activity,0,0,0
"OH, Shelby",2015,39149,Non-human activity,0,0,0
"OH, Stark",2015,39151,Human infections and non-human activity,1,0,0
"OH, Summit",2015,39153,Human infections and non-human activity,2,1,0
"OH, Trumbull",2015,39155,Human infections,1,0,1
"OH, Tuscarawas",2015,39157,Non-human activity,0,0,0
"OH, Warren",2015,39165,Non-human activity,0,0,0
"OH, Wayne",2015,39169,Non-human activity,0,0,0
"OH, Williams",2015,39171,Human infections,4,3,0
"OH, Wood",2015,39173,Human infections,1,0,1
"OK, Blaine",2015,40011,Human infections,2,1,0
"OK, Caddo",2015,40015,Human infections,0,0,1
"OK, Canadian",2015,40017,Human infections,2,2,0
"OK, Carter",2015,40019,Human infections,8,2,2
"OK, Choctaw",2015,40023,Non-human activity,0,0,0
"OK, Cleveland",2015,40027,Human infections,10,5,0
"OK, Comanche",2015,40031,Human infections and non-human activity,2,2,1
"OK, Cotton",2015,40033,Human infections,1,1,0
"OK, Creek",2015,40037,Human infections,3,2,0
"OK, Custer",2015,40039,Human infections,4,1,0
"OK, Ellis",2015,40045,Human infections,1,0,0
"OK, Garfield",2015,40047,Human infections,2,1,1
"OK, Garvin",2015,40049,Non-human activity,0,0,0
"OK, Grady",2015,40051,Human infections and non-human activity,1,1,0
"OK, Hughes",2015,40063,Non-human activity,0,0,0
"OK, Jackson",2015,40065,Human infections,2,1,0
"OK, Johnston",2015,40069,Human infections,1,1,0
"OK, Kay",2015,40071,Human infections,2,0,0
"OK, Kingfisher",2015,40073,Human infections,3,2,0
"OK, Le Flore",2015,40079,Human infections,2,1,0
"OK, Mcclain",2015,40087,Human infections,1,1,0
"OK, Mcintosh",2015,40091,Human infections,1,0,0
"OK, Marshall",2015,40095,Human infections,1,0,0
"OK, Mayes",2015,40097,Human infections,1,1,1
"OK, Murray",2015,40099,Human infections,1,1,0
"OK, Okfuskee",2015,40107,Human infections,1,1,0
"OK, Oklahoma",2015,40109,Human infections and non-human activity,11,9,1
"OK, Okmulgee",2015,40111,Human infections,1,0,1
"OK, Osage",2015,40113,Non-human activity,0,0,0
"OK, Pawnee",2015,40117,Human infections,1,0,1
"OK, Payne",2015,40119,Human infections,1,0,2
"OK, Pittsburg",2015,40121,Human infections,7,2,1
"OK, Pottawatomie",2015,40125,Human infections,2,1,0
"OK, Rogers",2015,40131,Human infections,2,1,0
"OK, Seminole",2015,40133,Human infections,1,1,0
"OK, Stephens",2015,40137,Human infections,5,4,1
"OK, Tulsa",2015,40143,Human infections and non-human activity,5,3,5
"OK, Wagoner",2015,40145,Human infections,1,1,0
"OR, Baker",2015,41001,Non-human activity,0,0,0
"OR, Clackamas",2015,41005,Human infections,0,0,3
"OR, Coos",2015,41011,Human infections,0,0,1
"OR, Curry",2015,41015,Non-human activity,0,0,0
"OR, Jackson",2015,41029,Non-human activity,0,0,0
"OR, Josephine",2015,41033,Human infections and non-human activity,1,0,0
"OR, Klamath",2015,41035,Non-human activity,0,0,0
"OR, Malheur",2015,41045,Non-human activity,0,0,0
"OR, Morrow",2015,41049,Non-human activity,0,0,0
"OR, Multnomah",2015,41051,Human infections,0,0,1
"OR, Umatilla",2015,41059,Non-human activity,0,0,0
"OR, Union",2015,41061,Non-human activity,0,0,0
"OR, Wallowa",2015,41063,Non-human activity,0,0,0
"OR, Washington",2015,41067,Human infections,0,0,1
"PA, Adams",2015,42001,Non-human activity,0,0,0
"PA, Allegheny",2015,42003,Human infections and non-human activity,3,2,0
"PA, Armstrong",2015,42005,Non-human activity,0,0,0
"PA, Beaver",2015,42007,Human infections and non-human activity,1,1,0
"PA, Bedford",2015,42009,Non-human activity,0,0,0
"PA, Berks",2015,42011,Non-human activity,0,0,0
"PA, Blair",2015,42013,Non-human activity,0,0,0
"PA, Bucks",2015,42017,Human infections and non-human activity,3,3,0
"PA, Butler",2015,42019,Non-human activity,0,0,0
"PA, Cambria",2015,42021,Non-human activity,0,0,0
"PA, Carbon",2015,42025,Non-human activity,0,0,0
"PA, Centre",2015,42027,Non-human activity,0,0,0
"PA, Chester",2015,42029,Human infections and non-human activity,2,2,1
"PA, Clarion",2015,42031,Non-human activity,0,0,0
"PA, Clearfield",2015,42033,Non-human activity,0,0,0
"PA, Clinton",2015,42035,Non-human activity,0,0,0
"PA, Columbia",2015,42037,Non-human activity,0,0,0
"PA, Crawford",2015,42039,Non-human activity,0,0,0
"PA, Cumberland",2015,42041,Human infections and non-human activity,1,1,0
"PA, Dauphin",2015,42043,Human infections and non-human activity,2,0,0
"PA, Delaware",2015,42045,Human infections and non-human activity,2,1,0
"PA, Elk",2015,42047,Non-human activity,0,0,0
"PA, Erie",2015,42049,Human infections and non-human activity,2,1,1
"PA, Fayette",2015,42051,Non-human activity,0,0,0
"PA, Forest",2015,42053,Non-human activity,0,0,0
"PA, Franklin",2015,42055,Non-human activity,0,0,0
"PA, Fulton",2015,42057,Non-human activity,0,0,0
"PA, Greene",2015,42059,Non-human activity,0,0,0
"PA, Huntingdon",2015,42061,Non-human activity,0,0,0
"PA, Indiana",2015,42063,Non-human activity,0,0,0
"PA, Jefferson",2015,42065,Non-human activity,0,0,0
"PA, Juniata",2015,42067,Non-human activity,0,0,0
"PA, Lackawanna",2015,42069,Non-human activity,0,0,0
"PA, Lancaster",2015,42071,Human infections and non-human activity,1,0,0
"PA, Lawrence",2015,42073,Non-human activity,0,0,0
"PA, Lebanon",2015,42075,Human infections and non-human activity,1,0,0
"PA, Lehigh",2015,42077,Non-human activity,0,0,0
"PA, Luzerne",2015,42079,Human infections and non-human activity,1,0,0
"PA, Lycoming",2015,42081,Non-human activity,0,0,0
"PA, Mckean",2015,42083,Non-human activity,0,0,0
"PA, Mifflin",2015,42087,Non-human activity,0,0,0
"PA, Monroe",2015,42089,Non-human activity,0,0,0
"PA, Montgomery",2015,42091,Human infections and non-human activity,3,1,0
"PA, Montour",2015,42093,Non-human activity,0,0,0
"PA, Northampton",2015,42095,Non-human activity,0,0,0
"PA, Northumberland",2015,42097,Non-human activity,0,0,0
"PA, Perry",2015,42099,Non-human activity,0,0,0
"PA, Philadelphia",2015,42101,Human infections and non-human activity,6,4,0
"PA, Schuylkill",2015,42107,Non-human activity,0,0,0
"PA, Snyder",2015,42109,Non-human activity,0,0,0
"PA, Somerset",2015,42111,Non-human activity,0,0,0
"PA, Union",2015,42119,Non-human activity,0,0,0
"PA, Warren",2015,42123,Non-human activity,0,0,0
"PA, Washington",2015,42125,Non-human activity,0,0,0
"PA, Westmoreland",2015,42129,Non-human activity,0,0,0
"PA, York",2015,42133,Human infections and non-human activity,2,1,0
"RI, Newport",2015,44005,Non-human activity,0,0,0
"RI, Providence",2015,44007,Non-human activity,0,0,0
"RI, Washington",2015,44009,Non-human activity,0,0,0
"SC, Greenville",2015,45045,Non-human activity,0,0,0
"SC, Laurens",2015,45059,Human infections,0,0,1
"SC, Lexington",2015,45063,Non-human activity,0,0,0
"SC, Sumter",2015,45085,Non-human activity,0,0,0
"SC, York",2015,45091,Human infections,0,0,1
"SD, Beadle",2015,46005,Human infections,1,1,0
"SD, Bennett",2015,46007,Human infections,2,1,0
"SD, Brookings",2015,46011,Non-human activity,0,0,0
"SD, Brown",2015,46013,Human infections and non-human activity,7,2,0
"SD, Brule",2015,46015,Human infections,1,0,0
"SD, Butte",2015,46019,Human infections and non-human activity,1,0,0
"SD, Codington",2015,46029,Human infections and non-human activity,2,0,1
"SD, Corson",2015,46031,Human infections,1,0,0
"SD, Davison",2015,46035,Human infections and non-human activity,1,0,0
"SD, Dewey",2015,46041,Human infections,2,2,0
"SD, Edmunds",2015,46045,Human infections,1,0,0
"SD, Fall River",2015,46047,Non-human activity,0,0,0
"SD, Haakon",2015,46055,Human infections,2,1,0
"SD, Hamlin",2015,46057,Human infections,1,0,0
"SD, Hand",2015,46059,Non-human activity,0,0,0
"SD, Hanson",2015,46061,Human infections,1,0,0
"SD, Hughes",2015,46065,Human infections and non-human activity,1,1,0
"SD, Jackson",2015,46071,Human infections,1,1,0
"SD, Kingsbury",2015,46077,Human infections,2,0,0
"SD, Lake",2015,46079,Human infections,1,0,0
"SD, Mccook",2015,46087,Human infections,1,0,0
"SD, Meade",2015,46093,Non-human activity,0,0,0
"SD, Minnehaha",2015,46099,Human infections and non-human activity,0,0,1
"SD, Pennington",2015,46103,Human infections,4,1,0
"SD, Perkins",2015,46105,Human infections,1,0,0
"SD, Potter",2015,46107,Human infections,1,0,0
"SD, Spink",2015,46115,Human infections,3,0,0
"SD, Tripp",2015,46123,Human infections,1,0,0
"SD, Walworth",2015,46129,Human infections,1,1,0
"TN, Blount",2015,47009,Human infections,1,1,0
"TN, Carroll",2015,47017,Non-human activity,0,0,0
"TN, Crockett",2015,47033,Human infections,1,0,0
"TN, Davidson",2015,47037,Human infections and non-human activity,3,2,1
"TN, Knox",2015,47093,Non-human activity,0,0,0
"TN, Macon",2015,47111,Human infections,0,0,1
"TN, Rutherford",2015,47149,Human infections,1,1,0
"TN, Shelby",2015,47157,Human infections and non-human activity,1,1,1
"TN, Sumner",2015,47165,Human infections,1,0,1
"TX, Anderson",2015,48001,Human infections,1,1,1
"TX, Angelina",2015,48005,Human infections and non-human activity,5,5,0
"TX, Armstrong",2015,48011,Human infections,2,2,0
"TX, Atascosa",2015,48013,Non-human activity,0,0,0
"TX, Bailey",2015,48017,Human infections,1,0,0
"TX, Baylor",2015,48023,Human infections,4,4,0
"TX, Bell",2015,48027,Non-human activity,0,0,0
"TX, Bexar",2015,48029,Human infections and non-human activity,4,1,1
"TX, Brazoria",2015,48039,Non-human activity,0,0,0
"TX, Briscoe",2015,48045,Human infections,2,0,0
"TX, Calhoun",2015,48057,Human infections,1,1,0
"TX, Cameron",2015,48061,Non-human activity,0,0,0
"TX, Carson",2015,48065,Human infections,1,1,0
"TX, Cass",2015,48067,Human infections,2,1,0
"TX, Castro",2015,48069,Human infections,2,0,0
"TX, Chambers",2015,48071,Non-human activity,0,0,0
"TX, Clay",2015,48077,Human infections,1,1,0
"TX, Collin",2015,48085,Human infections and non-human activity,6,4,1
"TX, Concho",2015,48095,Human infections,1,1,0
"TX, Cooke",2015,48097,Non-human activity,0,0,0
"TX, Dallam",2015,48111,Human infections,0,0,1
"TX, Dallas",2015,48113,Human infections and non-human activity,23,11,2
"TX, Dawson",2015,48115,Human infections,1,1,0
"TX, Deaf Smith",2015,48117,Human infections,1,1,0
"TX, Denton",2015,48121,Human infections and non-human activity,10,5,0
"TX, Eastland",2015,48133,Human infections,1,1,0
"TX, Ellis",2015,48139,Human infections and non-human activity,2,2,0
"TX, El Paso",2015,48141,Human infections and non-human activity,16,14,1
"TX, Erath",2015,48143,Human infections and non-human activity,1,0,0
"TX, Falls",2015,48145,Human infections,1,0,0
"TX, Floyd",2015,48153,Human infections,5,4,1
"TX, Fort Bend",2015,48157,Human infections and non-human activity,1,1,1
"TX, Freestone",2015,48161,Human infections and non-human activity,1,1,0
"TX, Galveston",2015,48167,Non-human activity,0,0,0
"TX, Gonzales",2015,48177,Human infections,1,1,0
"TX, Gray",2015,48179,Human infections,1,1,0
"TX, Grayson",2015,48181,Non-human activity,0,0,0
"TX, Gregg",2015,48183,Human infections,3,2,1
"TX, Grimes",2015,48185,Human infections,1,0,0
"TX, Guadalupe",2015,48187,Human infections,1,1,0
"TX, Hale",2015,48189,Human infections,1,1,0
"TX, Hansford",2015,48195,Human infections,1,0,0
"TX, Harris",2015,48201,Human infections and non-human activity,40,28,9
"TX, Hays",2015,48209,Human infections and non-human activity,1,1,0
"TX, Henderson",2015,48213,Human infections,1,1,0
"TX, Hidalgo",2015,48215,Human infections,1,1,0
"TX, Houston",2015,48225,Non-human activity,0,0,0
"TX, Hunt",2015,48231,Human infections and non-human activity,1,0,0
"TX, Hutchinson",2015,48233,Non-human activity,0,0,0
"TX, Jackson",2015,48239,Human infections,1,1,0
"TX, Jefferson",2015,48245,Human infections and non-human activity,4,2,0
"TX, Jim Hogg",2015,48247,Non-human activity,0,0,0
"TX, Jim Wells",2015,48249,Human infections,1,1,0
"TX, Johnson",2015,48251,Human infections and non-human activity,3,3,1
"TX, Kaufman",2015,48257,Human infections,2,1,0
"TX, King",2015,48269,Non-human activity,0,0,0
"TX, Kleberg",2015,48273,Human infections,1,1,0
"TX, Lavaca",2015,48285,Non-human activity,0,0,0
"TX, Liberty",2015,48291,Non-human activity,0,0,0
"TX, Lubbock",2015,48303,Human infections and non-human activity,12,9,0
"TX, Martin",2015,48317,Human infections,1,1,1
"TX, Matagorda",2015,48321,Human infections and non-human activity,1,0,0
"TX, Midland",2015,48329,Non-human activity,0,0,0
"TX, Montgomery",2015,48339,Human infections and non-human activity,16,7,2
"TX, Moore",2015,48341,Human infections,2,2,0
"TX, Motley",2015,48345,Human infections,1,0,0
"TX, Nacogdoches",2015,48347,Human infections,1,1,0
