FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"MN, Redwood",2016,27127,Human infections,1,0,0
"MN, Renville",2016,27129,Human infections and non-human activity,1,1,0
"MN, Rice",2016,27131,Human infections,2,2,0
"MN, Rock",2016,27133,Human infections,3,3,0
"MN, St Louis",2016,27137,Human infections,1,0,0
"MN, Scott",2016,27139,Human infections and non-human activity,1,1,0
"MN, Sherburne",2016,27141,Human infections,2,2,0
"MN, Sibley",2016,27143,Human infections and non-human activity,1,1,0
"MN, Stearns",2016,27145,Human infections,4,4,0
"MN, Steele",2016,27147,Human infections,1,1,0
"MN, Stevens",2016,27149,Human infections,0,0,1
"MN, Swift",2016,27151,Human infections,1,0,0
"MN, Todd",2016,27153,Human infections and non-human activity,1,0,0
"MN, Traverse",2016,27155,Human infections,2,0,0
"MN, Wabasha",2016,27157,Human infections,1,1,0
"MN, Washington",2016,27163,Human infections,1,0,0
"MN, Wilkin",2016,27167,Human infections,4,2,0
"MN, Winona",2016,27169,Non-human activity,0,0,0
"MN, Wright",2016,27171,Human infections,1,0,0
"MN, Yellow Medicine",2016,27173,Human infections,0,0,2
"MS, Adams",2016,28001,Human infections,2,1,0
"MS, Attala",2016,28007,Human infections,1,1,1
"MS, Calhoun",2016,28013,Human infections,1,1,0
"MS, Carroll",2016,28015,Human infections,1,0,1
"MS, Chickasaw",2016,28017,Human infections,1,1,0
"MS, Claiborne",2016,28021,Non-human activity,0,0,0
"MS, Copiah",2016,28029,Human infections,4,1,2
"MS, Forrest",2016,28035,Human infections,1,0,0
"MS, Grenada",2016,28043,Human infections,1,1,0
"MS, Hancock",2016,28045,Non-human activity,0,0,0
"MS, Harrison",2016,28047,Human infections and non-human activity,0,0,2
"MS, Hinds",2016,28049,Human infections and non-human activity,8,5,2
"MS, Jackson",2016,28059,Human infections and non-human activity,1,1,0
"MS, Jefferson Davis",2016,28065,Human infections,2,1,0
"MS, Kemper",2016,28069,Non-human activity,0,0,0
"MS, Lamar",2016,28073,Human infections,3,3,0
"MS, Lawrence",2016,28077,Human infections,1,0,0
"MS, Lee",2016,28081,Human infections,1,1,0
"MS, Leflore",2016,28083,Human infections,1,1,1
"MS, Lincoln",2016,28085,Human infections and non-human activity,2,1,1
"MS, Lowndes",2016,28087,Human infections and non-human activity,1,1,0
"MS, Marion",2016,28091,Human infections,3,2,0
"MS, Neshoba",2016,28099,Non-human activity,0,0,0
"MS, Perry",2016,28111,Human infections,1,1,0
"MS, Rankin",2016,28121,Human infections and non-human activity,4,2,1
"MS, Scott",2016,28123,Human infections and non-human activity,1,0,1
"MS, Simpson",2016,28127,Non-human activity,0,0,0
"MS, Smith",2016,28129,Human infections,0,0,1
"MS, Stone",2016,28131,Human infections,1,1,0
"MS, Sunflower",2016,28133,Human infections,1,1,0
"MO, Audrain",2016,29007,Non-human activity,0,0,0
"MO, Bates",2016,29013,Non-human activity,0,0,0
"MO, Boone",2016,29019,Non-human activity,0,0,0
"MO, Cape Girardeau",2016,29031,Human infections,1,0,0
"MO, Clay",2016,29047,Human infections,1,1,0
"MO, Jackson",2016,29095,Human infections,2,2,0
"MO, Jefferson",2016,29099,Non-human activity,0,0,0
"MO, Johnson",2016,29101,Non-human activity,0,0,0
"MO, Pettis",2016,29159,Non-human activity,0,0,0
"MO, St Louis",2016,29189,Human infections and non-human activity,6,5,0
"MO, Vernon",2016,29217,Human infections and non-human activity,1,1,0
"MO, Webster",2016,29225,Non-human activity,0,0,0
"MT, Big Horn",2016,30003,Non-human activity,0,0,0
"MT, Blaine",2016,30005,Human infections and non-human activity,0,0,1
"MT, Carbon",2016,30009,Non-human activity,0,0,0
"MT, Cascade",2016,30013,Non-human activity,0,0,0
"MT, Dawson",2016,30021,Human infections and non-human activity,4,1,0
"MT, Garfield",2016,30033,Human infections,0,0,1
"MT, Lake",2016,30047,Non-human activity,0,0,0
"MT, Mccone",2016,30055,Human infections,1,1,0
"MT, Phillips",2016,30071,Non-human activity,0,0,0
"MT, Prairie",2016,30079,Non-human activity,0,0,0
"MT, Ravalli",2016,30081,Non-human activity,0,0,0
"MT, Sheridan",2016,30091,Human infections and non-human activity,1,1,0
"MT, Valley",2016,30105,Non-human activity,0,0,0
"MT, Yellowstone",2016,30111,Non-human activity,0,0,0
"NE, Adams",2016,31001,Human infections and non-human activity,0,0,2
"NE, Antelope",2016,31003,Human infections,2,0,1
"NE, Banner",2016,31007,Human infections,1,1,0
"NE, Boone",2016,31011,Human infections,1,0,0
"NE, Box Butte",2016,31013,Human infections,1,0,0
"NE, Buffalo",2016,31019,Human infections,0,0,1
"NE, Butler",2016,31023,Human infections,1,0,0
"NE, Cedar",2016,31027,Human infections,3,1,0
"NE, Chase",2016,31029,Human infections and non-human activity,1,0,0
"NE, Cherry",2016,31031,Non-human activity,0,0,0
"NE, Clay",2016,31035,Human infections,1,0,1
"NE, Colfax",2016,31037,Human infections,1,0,0
"NE, Cuming",2016,31039,Human infections,4,1,2
"NE, Custer",2016,31041,Human infections,2,1,0
"NE, Dakota",2016,31043,Human infections,1,0,0
"NE, Dawes",2016,31045,Human infections,1,0,0
"NE, Dawson",2016,31047,Human infections and non-human activity,1,0,1
"NE, Dixon",2016,31051,Non-human activity,0,0,0
"NE, Dodge",2016,31053,Human infections,1,1,2
"NE, Douglas",2016,31055,Human infections and non-human activity,7,4,2
"NE, Frontier",2016,31063,Human infections,1,1,0
"NE, Furnas",2016,31065,Human infections,2,1,0
"NE, Gage",2016,31067,Human infections,1,1,0
"NE, Garden",2016,31069,Non-human activity,0,0,0
"NE, Garfield",2016,31071,Non-human activity,0,0,0
"NE, Hall",2016,31079,Human infections and non-human activity,4,1,0
"NE, Hamilton",2016,31081,Human infections,2,1,1
"NE, Holt",2016,31089,Non-human activity,0,0,0
"NE, Howard",2016,31093,Human infections,1,1,0
"NE, Jefferson",2016,31095,Non-human activity,0,0,0
"NE, Kearney",2016,31099,Human infections,1,0,0
"NE, Keith",2016,31101,Human infections,2,2,0
"NE, Knox",2016,31107,Human infections,6,2,1
"NE, Lancaster",2016,31109,Human infections and non-human activity,9,5,3
"NE, Lincoln",2016,31111,Human infections and non-human activity,6,1,1
"NE, Logan",2016,31113,Human infections,0,0,1
"NE, Madison",2016,31119,Human infections and non-human activity,2,0,2
"NE, Merrick",2016,31121,Human infections,1,0,0
"NE, Nuckolls",2016,31129,Human infections,1,1,0
"NE, Otoe",2016,31131,Human infections,0,0,1
"NE, Phelps",2016,31137,Human infections and non-human activity,1,0,0
"NE, Pierce",2016,31139,Human infections and non-human activity,1,0,0
"NE, Platte",2016,31141,Human infections and non-human activity,1,0,2
"NE, Polk",2016,31143,Human infections,1,1,0
"NE, Red Willow",2016,31145,Human infections,2,1,0
"NE, Richardson",2016,31147,Non-human activity,0,0,0
"NE, Saline",2016,31151,Human infections,0,0,1
"NE, Sarpy",2016,31153,Human infections,5,4,0
"NE, Saunders",2016,31155,Human infections and non-human activity,1,0,0
"NE, Scotts Bluff",2016,31157,Human infections and non-human activity,7,1,2
"NE, Seward",2016,31159,Non-human activity,0,0,0
"NE, Sheridan",2016,31161,Non-human activity,0,0,0
"NE, Sherman",2016,31163,Human infections,0,0,1
"NE, Thurston",2016,31173,Human infections,2,1,0
"NE, Valley",2016,31175,Human infections,1,0,1
"NE, Washington",2016,31177,Human infections,2,0,1
"NE, York",2016,31185,Human infections,3,1,0
"NV, Churchill",2016,32001,Human infections and non-human activity,7,5,1
"NV, Clark",2016,32003,Human infections and non-human activity,2,2,0
"NV, Douglas",2016,32005,Human infections and non-human activity,3,3,0
"NV, Elko",2016,32007,Non-human activity,0,0,0
"NV, Lincoln",2016,32017,Non-human activity,0,0,0
"NV, Lyon",2016,32019,Human infections and non-human activity,2,2,0
"NV, Nye",2016,32023,Human infections,1,0,0
"NV, Pershing",2016,32027,Non-human activity,0,0,0
"NV, Washoe",2016,32031,Human infections and non-human activity,1,1,0
"NH, Hillsborough",2016,33011,Non-human activity,0,0,0
"NJ, Atlantic",2016,34001,Non-human activity,0,0,0
"NJ, Bergen",2016,34003,Non-human activity,0,0,0
"NJ, Burlington",2016,34005,Non-human activity,0,0,0
"NJ, Camden",2016,34007,Human infections and non-human activity,2,2,1
"NJ, Cape May",2016,34009,Non-human activity,0,0,0
"NJ, Cumberland",2016,34011,Non-human activity,0,0,0
"NJ, Essex",2016,34013,Non-human activity,0,0,0
"NJ, Gloucester",2016,34015,Human infections and non-human activity,1,1,0
"NJ, Hudson",2016,34017,Non-human activity,0,0,0
"NJ, Hunterdon",2016,34019,Non-human activity,0,0,0
"NJ, Mercer",2016,34021,Non-human activity,0,0,0
"NJ, Middlesex",2016,34023,Human infections and non-human activity,2,2,1
"NJ, Monmouth",2016,34025,Human infections and non-human activity,1,1,0
"NJ, Morris",2016,34027,Non-human activity,0,0,0
"NJ, Ocean",2016,34029,Non-human activity,0,0,0
"NJ, Passaic",2016,34031,Human infections and non-human activity,1,1,0
"NJ, Salem",2016,34033,Non-human activity,0,0,0
"NJ, Somerset",2016,34035,Human infections and non-human activity,1,1,0
"NJ, Sussex",2016,34037,Non-human activity,0,0,0
"NJ, Union",2016,34039,Human infections and non-human activity,3,3,0
"NJ, Warren",2016,34041,Non-human activity,0,0,0
"NM, Bernalillo",2016,35001,Human infections and non-human activity,2,2,0
"NM, Curry",2016,35009,Non-human activity,0,0,0
"NM, Dona Ana",2016,35013,Human infections,1,1,0
"NM, Mckinley",2016,35031,Human infections,1,1,0
"NM, Otero",2016,35035,Non-human activity,0,0,0
"NM, Rio Arriba",2016,35039,Human infections,1,1,0
"NM, Valencia",2016,35061,Human infections,1,1,0
"NY, Bronx",2016,36005,Non-human activity,0,0,0
"NY, Chautauqua",2016,36013,Non-human activity,0,0,0
"NY, Dutchess",2016,36027,Human infections,1,1,0
"NY, Erie",2016,36029,Non-human activity,0,0,0
"NY, Kings",2016,36047,Human infections and non-human activity,2,2,0
"NY, Monroe",2016,36055,Human infections,1,1,0
"NY, Nassau",2016,36059,Human infections and non-human activity,7,6,0
"NY, New York",2016,36061,Non-human activity,0,0,0
"NY, Niagara",2016,36063,Human infections,0,0,1
"NY, Onondaga",2016,36067,Non-human activity,0,0,0
"NY, Orange",2016,36071,Non-human activity,0,0,0
"NY, Oswego",2016,36075,Human infections and non-human activity,1,1,0
"NY, Queens",2016,36081,Human infections and non-human activity,2,2,0
"NY, Richmond",2016,36085,Human infections and non-human activity,2,2,0
"NY, Rockland",2016,36087,Non-human activity,0,0,0
"NY, Schenectady",2016,36093,Human infections,1,1,0
"NY, Suffolk",2016,36103,Human infections and non-human activity,5,4,1
"NY, Westchester",2016,36119,Non-human activity,0,0,0
"NC, Mecklenburg",2016,37119,Human infections,2,2,0
"ND, Barnes",2016,38003,Human infections,3,2,0
"ND, Benson",2016,38005,Human infections,1,0,0
"ND, Bowman",2016,38011,Human infections,2,0,0
"ND, Burleigh",2016,38015,Human infections and non-human activity,7,0,0
"ND, Cass",2016,38017,Human infections and non-human activity,21,5,1
"ND, Dickey",2016,38021,Human infections,3,0,0
"ND, Dunn",2016,38025,Human infections,1,1,0
"ND, Emmons",2016,38029,Non-human activity,0,0,0
"ND, Foster",2016,38031,Human infections,1,1,0
"ND, Grand Forks",2016,38035,Human infections and non-human activity,5,2,1
"ND, Griggs",2016,38039,Human infections,1,1,0
"ND, Mchenry",2016,38049,Human infections,1,1,0
"ND, Mcintosh",2016,38051,Human infections,3,0,0
"ND, Mclean",2016,38055,Human infections and non-human activity,1,1,0
"ND, Mercer",2016,38057,Human infections,2,0,0
"ND, Morton",2016,38059,Human infections and non-human activity,5,2,0
"ND, Pierce",2016,38069,Human infections,1,0,0
"ND, Ramsey",2016,38071,Human infections,2,1,0
"ND, Ransom",2016,38073,Human infections,1,0,0
"ND, Richland",2016,38077,Human infections and non-human activity,2,0,0
"ND, Sargent",2016,38081,Human infections,2,1,1
"ND, Sheridan",2016,38083,Human infections,1,0,0
"ND, Sioux",2016,38085,Human infections and non-human activity,1,1,0
"ND, Stutsman",2016,38093,Human infections,3,0,1
"ND, Traill",2016,38097,Human infections,2,0,0
"ND, Walsh",2016,38099,Human infections,1,0,0
"ND, Ward",2016,38101,Human infections,6,3,0
"ND, Wells",2016,38103,Human infections,4,1,1
"ND, Williams",2016,38105,Human infections and non-human activity,2,1,0
"OH, Athens",2016,39009,Human infections,1,1,0
"OH, Clermont",2016,39025,Human infections and non-human activity,2,1,0
"OH, Cuyahoga",2016,39035,Human infections and non-human activity,5,4,0
"OH, Defiance",2016,39039,Non-human activity,0,0,0
"OH, Delaware",2016,39041,Non-human activity,0,0,0
"OH, Franklin",2016,39049,Human infections and non-human activity,2,2,1
"OH, Gallia",2016,39053,Non-human activity,0,0,0
"OH, Guernsey",2016,39059,Non-human activity,0,0,0
"OH, Hamilton",2016,39061,Human infections and non-human activity,1,1,0
"OH, Hancock",2016,39063,Non-human activity,0,0,0
"OH, Henry",2016,39069,Non-human activity,0,0,0
"OH, Lake",2016,39085,Non-human activity,0,0,0
"OH, Licking",2016,39089,Human infections and non-human activity,1,0,1
"OH, Lorain",2016,39093,Non-human activity,0,0,0
"OH, Lucas",2016,39095,Non-human activity,0,0,0
"OH, Marion",2016,39101,Human infections,2,0,0
"OH, Medina",2016,39103,Human infections,1,1,0
"OH, Mercer",2016,39107,Non-human activity,0,0,0
"OH, Montgomery",2016,39113,Non-human activity,0,0,0
"OH, Noble",2016,39121,Human infections and non-human activity,1,1,0
"OH, Pickaway",2016,39129,Non-human activity,0,0,0
"OH, Portage",2016,39133,Non-human activity,0,0,0
"OH, Putnam",2016,39137,Non-human activity,0,0,0
"OH, Richland",2016,39139,Non-human activity,0,0,0
"OH, Ross",2016,39141,Human infections and non-human activity,0,0,1
"OH, Sandusky",2016,39143,Human infections,1,1,0
"OH, Scioto",2016,39145,Non-human activity,0,0,0
"OH, Stark",2016,39151,Non-human activity,0,0,0
"OH, Summit",2016,39153,Non-human activity,0,0,0
"OH, Tuscarawas",2016,39157,Non-human activity,0,0,0
"OH, Union",2016,39159,Non-human activity,0,0,0
"OH, Warren",2016,39165,Non-human activity,0,0,0
"OH, Washington",2016,39167,Non-human activity,0,0,0
"OH, Wayne",2016,39169,Human infections,0,0,2
"OK, Atoka",2016,40005,Non-human activity,0,0,0
"OK, Beckham",2016,40009,Non-human activity,0,0,0
"OK, Bryan",2016,40013,Human infections,1,1,0
"OK, Carter",2016,40019,Non-human activity,0,0,0
"OK, Choctaw",2016,40023,Non-human activity,0,0,0
"OK, Coal",2016,40029,Human infections,1,1,0
"OK, Comanche",2016,40031,Human infections,0,0,2
"OK, Garfield",2016,40047,Human infections,2,2,0
"OK, Garvin",2016,40049,Human infections,1,0,1
"OK, Hughes",2016,40063,Human infections,0,0,1
"OK, Jackson",2016,40065,Non-human activity,0,0,0
"OK, Mccurtain",2016,40089,Non-human activity,0,0,0
"OK, Marshall",2016,40095,Human infections,1,0,0
"OK, Murray",2016,40099,Human infections,1,0,0
"OK, Muskogee",2016,40101,Non-human activity,0,0,0
"OK, Okfuskee",2016,40107,Human infections,1,1,0
"OK, Oklahoma",2016,40109,Human infections and non-human activity,6,5,2
"OK, Payne",2016,40119,Non-human activity,0,0,0
"OK, Pittsburg",2016,40121,Human infections,6,2,1
"OK, Pottawatomie",2016,40125,Human infections,1,1,0
"OK, Pushmataha",2016,40127,Human infections,1,1,0
"OK, Sequoyah",2016,40135,Non-human activity,0,0,0
"OK, Stephens",2016,40137,Human infections and non-human activity,4,2,0
"OK, Tulsa",2016,40143,Human infections and non-human activity,5,3,0
"OK, Washington",2016,40147,Human infections,2,1,0
"OK, Woods",2016,40151,Non-human activity,0,0,0
"OK, Woodward",2016,40153,Human infections,2,1,0
"OR, Baker",2016,41001,Non-human activity,0,0,0
"OR, Deschutes",2016,41017,Human infections and non-human activity,1,1,0
"OR, Jefferson",2016,41031,Human infections,1,1,0
"OR, Klamath",2016,41035,Non-human activity,0,0,0
"OR, Lane",2016,41039,Non-human activity,0,0,0
"OR, Malheur",2016,41045,Human infections and non-human activity,2,0,0
"OR, Morrow",2016,41049,Non-human activity,0,0,0
"OR, Multnomah",2016,41051,Human infections,0,0,1
"OR, Umatilla",2016,41059,Non-human activity,0,0,0
"OR, Union",2016,41061,Non-human activity,0,0,0
"PA, Adams",2016,42001,Non-human activity,0,0,0
"PA, Allegheny",2016,42003,Non-human activity,0,0,0
"PA, Beaver",2016,42007,Non-human activity,0,0,0
"PA, Berks",2016,42011,Non-human activity,0,0,0
"PA, Blair",2016,42013,Non-human activity,0,0,0
"PA, Bucks",2016,42017,Human infections and non-human activity,2,2,0
"PA, Cambria",2016,42021,Non-human activity,0,0,0
"PA, Centre",2016,42027,Non-human activity,0,0,0
"PA, Chester",2016,42029,Human infections and non-human activity,1,1,0
"PA, Clinton",2016,42035,Non-human activity,0,0,0
"PA, Columbia",2016,42037,Non-human activity,0,0,0
"PA, Crawford",2016,42039,Non-human activity,0,0,0
"PA, Cumberland",2016,42041,Non-human activity,0,0,0
"PA, Dauphin",2016,42043,Non-human activity,0,0,0
"PA, Delaware",2016,42045,Human infections and non-human activity,2,2,0
"PA, Erie",2016,42049,Non-human activity,0,0,0
"PA, Fayette",2016,42051,Non-human activity,0,0,0
"PA, Forest",2016,42053,Non-human activity,0,0,0
"PA, Franklin",2016,42055,Non-human activity,0,0,0
"PA, Greene",2016,42059,Non-human activity,0,0,0
"PA, Indiana",2016,42063,Human infections and non-human activity,1,0,0
"PA, Juniata",2016,42067,Non-human activity,0,0,0
"PA, Lackawanna",2016,42069,Non-human activity,0,0,0
"PA, Lancaster",2016,42071,Human infections and non-human activity,1,1,0
"PA, Lawrence",2016,42073,Non-human activity,0,0,0
"PA, Lebanon",2016,42075,Human infections and non-human activity,1,0,2
"PA, Lehigh",2016,42077,Non-human activity,0,0,0
"PA, Luzerne",2016,42079,Non-human activity,0,0,0
"PA, Lycoming",2016,42081,Non-human activity,0,0,0
"PA, Mckean",2016,42083,Non-human activity,0,0,0
"PA, Mifflin",2016,42087,Non-human activity,0,0,0
"PA, Montgomery",2016,42091,Human infections and non-human activity,2,0,1
"PA, Northampton",2016,42095,Human infections and non-human activity,1,1,0
"PA, Northumberland",2016,42097,Non-human activity,0,0,0
"PA, Philadelphia",2016,42101,Human infections and non-human activity,4,4,0
"PA, Schuylkill",2016,42107,Non-human activity,0,0,0
"PA, Union",2016,42119,Non-human activity,0,0,0
"PA, Warren",2016,42123,Non-human activity,0,0,0
"PA, Washington",2016,42125,Non-human activity,0,0,0
"PA, Westmoreland",2016,42129,Non-human activity,0,0,0
"PA, York",2016,42133,Human infections and non-human activity,1,1,0
"RI, Providence",2016,44007,Human infections and non-human activity,2,2,0
"SC, Beaufort",2016,45013,Human infections,1,1,0
"SC, Berkeley",2016,45015,Non-human activity,0,0,0
"SC, Charleston",2016,45019,Non-human activity,0,0,0
"SC, Dorchester",2016,45035,Human infections,3,3,0
"SC, Greenwood",2016,45047,Non-human activity,0,0,0
"SC, Horry",2016,45051,Human infections,2,1,1
"SC, Oconee",2016,45073,Non-human activity,0,0,0
"SC, Richland",2016,45079,Human infections and non-human activity,2,1,2
"SC, Spartanburg",2016,45083,Non-human activity,0,0,0
"SC, Sumter",2016,45085,Non-human activity,0,0,0
"SC, York",2016,45091,Non-human activity,0,0,0
"SD, Aurora",2016,46003,Human infections,3,0,0
"SD, Beadle",2016,46005,Human infections and non-human activity,7,1,0
"SD, Bennett",2016,46007,Human infections,1,0,0
"SD, Bon Homme",2016,46009,Human infections,3,2,2
"SD, Brookings",2016,46011,Human infections and non-human activity,6,1,0
"SD, Brown",2016,46013,Human infections and non-human activity,16,1,2
"SD, Brule",2016,46015,Human infections,1,0,0
"SD, Butte",2016,46019,Human infections and non-human activity,2,1,0
"SD, Campbell",2016,46021,Human infections,1,0,0
"SD, Charles Mix",2016,46023,Human infections,8,1,1
"SD, Clark",2016,46025,Human infections,4,0,1
"SD, Clay",2016,46027,Human infections,1,0,0
"SD, Codington",2016,46029,Human infections and non-human activity,4,0,0
"SD, Davison",2016,46035,Human infections and non-human activity,3,0,0
"SD, Day",2016,46037,Human infections,2,1,0
"SD, Deuel",2016,46039,Human infections,1,0,1
"SD, Douglas",2016,46043,Human infections,3,2,1
"SD, Edmunds",2016,46045,Human infections and non-human activity,1,0,0
"SD, Faulk",2016,46049,Human infections,2,1,0
"SD, Grant",2016,46051,Human infections and non-human activity,1,0,0
"SD, Hamlin",2016,46057,Human infections,4,1,0
"SD, Hanson",2016,46061,Human infections,2,0,0
"SD, Hughes",2016,46065,Human infections and non-human activity,1,0,0
"SD, Hutchinson",2016,46067,Human infections,5,2,0
"SD, Jerauld",2016,46073,Human infections,2,1,0
"SD, Kingsbury",2016,46077,Human infections,2,0,0
"SD, Lake",2016,46079,Human infections and non-human activity,4,1,0
"SD, Lawrence",2016,46081,Human infections,2,1,0
"SD, Lincoln",2016,46083,Human infections and non-human activity,10,4,0
"SD, Mccook",2016,46087,Human infections,3,0,0
"SD, Mcpherson",2016,46089,Human infections,1,0,0
"SD, Marshall",2016,46091,Human infections,3,1,1
"SD, Meade",2016,46093,Non-human activity,0,0,0
"SD, Minnehaha",2016,46099,Human infections and non-human activity,20,7,2
"SD, Pennington",2016,46103,Human infections,2,2,0
"SD, Potter",2016,46107,Human infections,3,0,0
"SD, Sanborn",2016,46111,Human infections,1,0,0
"SD, Spink",2016,46115,Human infections,9,1,1
"SD, Stanley",2016,46117,Non-human activity,0,0,0
"SD, Todd",2016,46121,Human infections,1,0,0
"SD, Turner",2016,46125,Human infections,3,1,0
"SD, Union",2016,46127,Human infections,1,1,1
"SD, Walworth",2016,46129,Human infections,1,0,0
"SD, Yankton",2016,46135,Human infections,2,1,3
"TN, Crockett",2016,47033,Human infections,1,0,0
"TN, Davidson",2016,47037,Non-human activity,0,0,0
"TN, Gibson",2016,47053,Non-human activity,0,0,0
"TN, Haywood",2016,47075,Human infections,0,0,1
"TN, Henderson",2016,47077,Human infections,1,1,0
"TN, Knox",2016,47093,Non-human activity,0,0,0
"TN, Moore",2016,47127,Non-human activity,0,0,0
"TN, Shelby",2016,47157,Human infections and non-human activity,2,1,0
"TN, Sumner",2016,47165,Human infections,2,1,0
"TN, Washington",2016,47179,Human infections,1,0,0
"TX, Anderson",2016,48001,Human infections and non-human activity,1,1,0
"TX, Angelina",2016,48005,Human infections,9,7,0
"TX, Archer",2016,48009,Non-human activity,0,0,0
"TX, Austin",2016,48015,Non-human activity,0,0,0
"TX, Bastrop",2016,48021,Human infections and non-human activity,5,3,1
"TX, Bell",2016,48027,Human infections and non-human activity,2,2,1
"TX, Bexar",2016,48029,Human infections and non-human activity,2,2,1
"TX, Bosque",2016,48035,Human infections,2,2,0
"TX, Bowie",2016,48037,Human infections and non-human activity,2,0,1
"TX, Brazoria",2016,48039,Human infections and non-human activity,5,4,0
"TX, Brazos",2016,48041,Human infections and non-human activity,2,0,1
"TX, Brown",2016,48049,Human infections,2,1,0
"TX, Burleson",2016,48051,Non-human activity,0,0,0
"TX, Burnet",2016,48053,Non-human activity,0,0,0
"TX, Caldwell",2016,48055,Non-human activity,0,0,0
"TX, Callahan",2016,48059,Human infections,1,1,0
"TX, Cameron",2016,48061,Non-human activity,0,0,0
"TX, Camp",2016,48063,Non-human activity,0,0,0
"TX, Cass",2016,48067,Human infections and non-human activity,2,0,0
"TX, Cherokee",2016,48073,Human infections and non-human activity,1,1,0
"TX, Coke",2016,48081,Non-human activity,0,0,0
"TX, Collin",2016,48085,Human infections and non-human activity,22,12,0
"TX, Colorado",2016,48089,Human infections,1,1,0
"TX, Comanche",2016,48093,Non-human activity,0,0,0
"TX, Cooke",2016,48097,Non-human activity,0,0,0
"TX, Coryell",2016,48099,Non-human activity,0,0,0
"TX, Dallam",2016,48111,Human infections,0,0,1
"TX, Dallas",2016,48113,Human infections and non-human activity,61,40,2
"TX, Dawson",2016,48115,Human infections,1,1,0
"TX, Denton",2016,48121,Human infections and non-human activity,20,10,2
"TX, Dimmit",2016,48127,Human infections,1,1,0
"TX, Eastland",2016,48133,Human infections and non-human activity,1,1,0
"TX, Ector",2016,48135,Human infections and non-human activity,1,1,0
"TX, Ellis",2016,48139,Human infections and non-human activity,3,3,0
"TX, El Paso",2016,48141,Human infections and non-human activity,6,4,0
"TX, Erath",2016,48143,Non-human activity,0,0,0
"TX, Falls",2016,48145,Human infections,1,1,0
"TX, Fayette",2016,48149,Non-human activity,0,0,0
"TX, Fort Bend",2016,48157,Human infections and non-human activity,2,2,2
"TX, Franklin",2016,48159,Human infections and non-human activity,1,1,0
"TX, Freestone",2016,48161,Human infections and non-human activity,2,1,0
"TX, Gaines",2016,48165,Human infections,1,1,0
"TX, Galveston",2016,48167,Human infections and non-human activity,6,5,2
"TX, Grayson",2016,48181,Human infections and non-human activity,6,5,0
"TX, Gregg",2016,48183,Human infections and non-human activity,4,4,1
"TX, Grimes",2016,48185,Human infections and non-human activity,2,2,0
"TX, Guadalupe",2016,48187,Human infections and non-human activity,0,0,1
"TX, Hale",2016,48189,Human infections,1,0,0
"TX, Hamilton",2016,48193,Human infections,1,0,0
"TX, Hansford",2016,48195,Human infections,1,1,0
"TX, Harris",2016,48201,Human infections and non-human activity,24,18,13
"TX, Harrison",2016,48203,Non-human activity,0,0,0
"TX, Hays",2016,48209,Non-human activity,0,0,0
"TX, Henderson",2016,48213,Human infections and non-human activity,4,4,0
"TX, Hockley",2016,48219,Human infections,2,1,0
"TX, Hood",2016,48221,Human infections,2,0,0
"TX, Hopkins",2016,48223,Human infections and non-human activity,4,2,1
"TX, Houston",2016,48225,Non-human activity,0,0,0
"TX, Hunt",2016,48231,Human infections and non-human activity,6,4,1
"TX, Irion",2016,48235,Human infections,2,1,0
"TX, Jasper",2016,48241,Non-human activity,0,0,0
"TX, Jefferson",2016,48245,Human infections and non-human activity,7,0,0
"TX, Johnson",2016,48251,Human infections and non-human activity,5,5,0
"TX, Knox",2016,48275,Human infections,1,1,0
"TX, Lamar",2016,48277,Human infections and non-human activity,2,2,0
"TX, Lamb",2016,48279,Human infections,1,1,0
"TX, Lavaca",2016,48285,Non-human activity,0,0,0
"TX, Lee",2016,48287,Non-human activity,0,0,0
"TX, Leon",2016,48289,Non-human activity,0,0,0
"TX, Liberty",2016,48291,Human infections,2,2,1
"TX, Limestone",2016,48293,Human infections and non-human activity,1,1,0
"TX, Lubbock",2016,48303,Human infections and non-human activity,1,0,0
"TX, Mclennan",2016,48309,Human infections and non-human activity,7,4,0
"TX, Mcmullen",2016,48311,Non-human activity,0,0,0
"TX, Madison",2016,48313,Non-human activity,0,0,0
"TX, Matagorda",2016,48321,Human infections,1,1,0
"TX, Mitchell",2016,48335,Non-human activity,0,0,0
"TX, Montgomery",2016,48339,Human infections and non-human activity,10,8,1
"TX, Morris",2016,48343,Non-human activity,0,0,0
"TX, Nacogdoches",2016,48347,Human infections and non-human activity,3,2,0
"TX, Navarro",2016,48349,Human infections and non-human activity,5,4,0
"TX, Newton",2016,48351,Human infections,1,1,0
"TX, Nueces",2016,48355,Human infections and non-human activity,5,5,1
"TX, Orange",2016,48361,Human infections and non-human activity,1,0,1
"TX, Palo Pinto",2016,48363,Human infections and non-human activity,2,2,0
"TX, Parker",2016,48367,Human infections and non-human activity,2,2,0
"TX, Pecos",2016,48371,Human infections,1,1,0
"TX, Polk",2016,48373,Human infections and non-human activity,2,2,0
"TX, Presidio",2016,48377,Human infections,1,1,0
"TX, Rains",2016,48379,Human infections,1,1,0
"TX, Randall",2016,48381,Human infections and non-human activity,1,0,0
"TX, Red River",2016,48387,Human infections,1,1,1
"TX, Robertson",2016,48395,Non-human activity,0,0,0
