FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"MA, Middlesex",2023,25017,Human infections and non-human activity,2,2,0
"MA, Norfolk",2023,25021,Human infections and non-human activity,1,0,1
"MA, Plymouth",2023,25023,Non-human activity,0,0,0
"MA, Suffolk",2023,25025,Non-human activity,0,0,0
"MA, Worcester",2023,25027,Human infections and non-human activity,1,1,0
"MI, Bay",2023,26017,Human infections and non-human activity,1,0,1
"MI, Berrien",2023,26021,Human infections and non-human activity,1,1,0
"MI, Calhoun",2023,26025,Non-human activity,0,0,0
"MI, Cass",2023,26027,Non-human activity,0,0,0
"MI, Chippewa",2023,26033,Non-human activity,0,0,0
"MI, Clare",2023,26035,Non-human activity,0,0,0
"MI, Clinton",2023,26037,Human infections,1,1,0
"MI, Genesee",2023,26049,Non-human activity,0,0,0
"MI, Gladwin",2023,26051,Non-human activity,0,0,0
"MI, Grand Traverse",2023,26055,Non-human activity,0,0,0
"MI, Gratiot",2023,26057,Non-human activity,0,0,0
"MI, Ingham",2023,26065,Human infections,1,1,0
"MI, Iosco",2023,26069,Non-human activity,0,0,0
"MI, Isabella",2023,26073,Human infections and non-human activity,1,0,1
"MI, Kalamazoo",2023,26077,Non-human activity,0,0,0
"MI, Kent",2023,26081,Human infections and non-human activity,2,2,0
"MI, Leelanau",2023,26089,Human infections,1,1,0
"MI, Lenawee",2023,26091,Human infections,1,1,0
"MI, Livingston",2023,26093,Non-human activity,0,0,0
"MI, Macomb",2023,26099,Human infections,1,1,0
"MI, Marquette",2023,26103,Non-human activity,0,0,0
"MI, Midland",2023,26111,Non-human activity,0,0,0
"MI, Oakland",2023,26125,Human infections and non-human activity,1,1,0
"MI, Ontonagon",2023,26131,Human infections and non-human activity,1,1,0
"MI, Otsego",2023,26137,Non-human activity,0,0,0
"MI, Ottawa",2023,26139,Human infections,2,2,0
"MI, Presque Isle",2023,26141,Non-human activity,0,0,0
"MI, Saginaw",2023,26145,Non-human activity,0,0,0
"MI, St Clair",2023,26147,Human infections,2,2,0
"MI, Sanilac",2023,26151,Human infections,1,1,0
"MI, Shiawassee",2023,26155,Human infections,1,1,0
"MI, Tuscola",2023,26157,Human infections and non-human activity,1,1,0
"MI, Washtenaw",2023,26161,Non-human activity,0,0,0
"MI, Wayne",2023,26163,Human infections and non-human activity,5,5,0
"MI, Wexford",2023,26165,Non-human activity,0,0,0
"MN, Anoka",2023,27003,Human infections and non-human activity,4,4,1
"MN, Big Stone",2023,27011,Human infections,1,1,1
"MN, Blue Earth",2023,27013,Human infections,1,1,1
"MN, Brown",2023,27015,Human infections,0,0,1
"MN, Carver",2023,27019,Non-human activity,0,0,0
"MN, Chippewa",2023,27023,Human infections,2,2,0
"MN, Clay",2023,27027,Human infections,1,1,1
"MN, Dakota",2023,27037,Human infections and non-human activity,3,2,3
"MN, Dodge",2023,27039,Human infections,0,0,1
"MN, Douglas",2023,27041,Human infections,1,0,1
"MN, Fillmore",2023,27045,Human infections,1,1,0
"MN, Grant",2023,27051,Human infections,1,0,0
"MN, Hennepin",2023,27053,Human infections and non-human activity,12,9,9
"MN, Houston",2023,27055,Human infections,1,1,0
"MN, Itasca",2023,27061,Human infections,3,2,1
"MN, Kandiyohi",2023,27067,Human infections and non-human activity,1,1,0
"MN, Kittson",2023,27069,Human infections,0,0,1
"MN, Lac Qui Parle",2023,27073,Human infections,1,1,0
"MN, Le Sueur",2023,27079,Human infections and non-human activity,1,1,0
"MN, Lyon",2023,27083,Human infections,4,1,2
"MN, Mcleod",2023,27085,Human infections,0,0,1
"MN, Martin",2023,27091,Human infections,2,0,1
"MN, Meeker",2023,27093,Human infections,1,1,0
"MN, Murray",2023,27101,Human infections and non-human activity,1,0,1
"MN, Nicollet",2023,27103,Human infections,1,0,4
"MN, Olmsted",2023,27109,Human infections,1,0,2
"MN, Otter Tail",2023,27111,Human infections,1,1,0
"MN, Pipestone",2023,27117,Human infections,0,0,2
"MN, Polk",2023,27119,Human infections,3,2,0
"MN, Ramsey",2023,27123,Human infections and non-human activity,1,1,6
"MN, Redwood",2023,27127,Human infections,1,1,0
"MN, Renville",2023,27129,Human infections,0,0,1
"MN, Rice",2023,27131,Human infections,1,1,1
"MN, Rock",2023,27133,Human infections,1,1,0
"MN, Scott",2023,27139,Human infections and non-human activity,3,2,1
"MN, Sherburne",2023,27141,Human infections,1,1,0
"MN, Sibley",2023,27143,Human infections and non-human activity,1,1,0
"MN, Stearns",2023,27145,Human infections,1,0,1
"MN, Steele",2023,27147,Human infections,1,1,1
"MN, Stevens",2023,27149,Human infections,1,0,0
"MN, Traverse",2023,27155,Human infections,1,1,0
"MN, Wabasha",2023,27157,Human infections,0,0,1
"MN, Waseca",2023,27161,Non-human activity,0,0,0
"MN, Washington",2023,27163,Human infections and non-human activity,1,1,1
"MN, Wilkin",2023,27167,Human infections,0,0,1
"MN, Winona",2023,27169,Non-human activity,0,0,0
"MN, Yellow Medicine",2023,27173,Human infections,1,1,0
"MS, Bolivar",2023,28011,Human infections,1,1,0
"MS, Calhoun",2023,28013,Human infections,1,1,0
"MS, Clarke",2023,28023,Human infections,2,1,0
"MS, De Soto",2023,28033,Human infections,0,0,2
"MS, Forrest",2023,28035,Human infections,2,2,0
"MS, Grenada",2023,28043,Human infections,1,1,0
"MS, Harrison",2023,28047,Non-human activity,0,0,0
"MS, Hinds",2023,28049,Human infections and non-human activity,6,3,1
"MS, Humphreys",2023,28053,Human infections,1,1,0
"MS, Jackson",2023,28059,Human infections and non-human activity,2,2,0
"MS, Lamar",2023,28073,Human infections,1,1,0
"MS, Leflore",2023,28083,Human infections,1,1,0
"MS, Lincoln",2023,28085,Human infections,2,1,1
"MS, Madison",2023,28089,Human infections and non-human activity,4,3,0
"MS, Monroe",2023,28095,Non-human activity,0,0,0
"MS, Panola",2023,28107,Human infections,3,3,0
"MS, Pike",2023,28113,Human infections,1,1,0
"MS, Pontotoc",2023,28115,Human infections,1,0,0
"MS, Prentiss",2023,28117,Human infections,2,2,0
"MS, Rankin",2023,28121,Human infections and non-human activity,4,2,0
"MS, Sunflower",2023,28133,Human infections and non-human activity,2,1,0
"MS, Tallahatchie",2023,28135,Human infections,0,0,1
"MS, Washington",2023,28151,Non-human activity,0,0,0
"MO, Adair",2023,29001,Non-human activity,0,0,0
"MO, Buchanan",2023,29021,Human infections,1,1,1
"MO, Butler",2023,29023,Human infections,1,1,0
"MO, Carter",2023,29035,Human infections,1,1,0
"MO, Christian",2023,29043,Human infections,0,0,1
"MO, Dallas",2023,29059,Human infections,1,1,0
"MO, Greene",2023,29077,Human infections,3,3,1
"MO, Jackson",2023,29095,Human infections,3,2,0
"MO, Jefferson",2023,29099,Non-human activity,0,0,0
"MO, Laclede",2023,29105,Human infections,2,2,0
"MO, Lawrence",2023,29109,Human infections,0,0,1
"MO, Marion",2023,29127,Human infections,1,1,0
"MO, Platte",2023,29165,Human infections,1,1,0
"MO, Pulaski",2023,29169,Human infections,1,1,0
"MO, St Charles",2023,29183,Human infections and non-human activity,3,2,1
"MO, St Louis",2023,29189,Human infections and non-human activity,9,9,5
"MO, Saline",2023,29195,Human infections,1,1,0
"MO, Shannon",2023,29203,Human infections,1,1,0
"MO, Texas",2023,29215,Human infections,1,1,0
"MO, Webster",2023,29225,Human infections,1,1,1
"MO, St Louis City",2023,29510,Human infections,4,4,0
"MT, Beaverhead",2023,30001,Non-human activity,0,0,0
"MT, Big Horn",2023,30003,Human infections,2,1,1
"MT, Blaine",2023,30005,Human infections and non-human activity,1,1,0
"MT, Broadwater",2023,30007,Non-human activity,0,0,0
"MT, Carbon",2023,30009,Human infections and non-human activity,1,1,0
"MT, Carter",2023,30011,Non-human activity,0,0,0
"MT, Cascade",2023,30013,Non-human activity,0,0,0
"MT, Custer",2023,30017,Human infections and non-human activity,1,0,0
"MT, Dawson",2023,30021,Human infections,3,2,0
"MT, Fergus",2023,30027,Non-human activity,0,0,0
"MT, Flathead",2023,30029,Human infections,1,0,1
"MT, Gallatin",2023,30031,Non-human activity,0,0,0
"MT, Glacier",2023,30035,Non-human activity,0,0,0
"MT, Hill",2023,30041,Non-human activity,0,0,0
"MT, Lake",2023,30047,Non-human activity,0,0,0
"MT, Lewis And Clark",2023,30049,Human infections and non-human activity,1,0,1
"MT, Mccone",2023,30055,Human infections,1,0,1
"MT, Park",2023,30067,Human infections and non-human activity,1,1,0
"MT, Phillips",2023,30071,Human infections and non-human activity,3,1,0
"MT, Powder River",2023,30075,Non-human activity,0,0,0
"MT, Prairie",2023,30079,Human infections,1,1,0
"MT, Richland",2023,30083,Human infections,7,3,1
"MT, Rosebud",2023,30087,Human infections and non-human activity,1,1,0
"MT, Sheridan",2023,30091,Human infections,1,1,1
"MT, Teton",2023,30099,Non-human activity,0,0,0
"MT, Toole",2023,30101,Non-human activity,0,0,0
"MT, Treasure",2023,30103,Non-human activity,0,0,0
"MT, Valley",2023,30105,Human infections and non-human activity,6,4,0
"MT, Yellowstone",2023,30111,Human infections and non-human activity,11,6,3
"NE, Adams",2023,31001,Human infections and non-human activity,3,3,0
"NE, Boone",2023,31011,Human infections,0,0,1
"NE, Box Butte",2023,31013,Human infections and non-human activity,4,3,0
"NE, Buffalo",2023,31019,Human infections,3,3,0
"NE, Cass",2023,31025,Human infections,1,0,0
"NE, Chase",2023,31029,Human infections,3,2,0
"NE, Cheyenne",2023,31033,Human infections,7,3,1
"NE, Clay",2023,31035,Human infections,0,0,1
"NE, Cuming",2023,31039,Human infections and non-human activity,2,2,0
"NE, Custer",2023,31041,Human infections,3,0,1
"NE, Dawes",2023,31045,Human infections,2,2,0
"NE, Dawson",2023,31047,Human infections and non-human activity,2,1,2
"NE, Deuel",2023,31049,Human infections,1,0,1
"NE, Dodge",2023,31053,Human infections and non-human activity,6,4,1
"NE, Douglas",2023,31055,Human infections and non-human activity,11,8,2
"NE, Dundy",2023,31057,Human infections,1,1,0
"NE, Fillmore",2023,31059,Human infections,1,1,1
"NE, Frontier",2023,31063,Non-human activity,0,0,0
"NE, Furnas",2023,31065,Human infections,1,1,0
"NE, Garden",2023,31069,Human infections,2,2,0
"NE, Garfield",2023,31071,Non-human activity,0,0,0
"NE, Hall",2023,31079,Human infections and non-human activity,2,1,3
"NE, Hamilton",2023,31081,Human infections,1,1,0
"NE, Harlan",2023,31083,Human infections,1,1,0
"NE, Hitchcock",2023,31087,Human infections,1,1,0
"NE, Holt",2023,31089,Human infections and non-human activity,3,1,0
"NE, Hooker",2023,31091,Human infections,1,0,0
"NE, Howard",2023,31093,Human infections,2,2,0
"NE, Kearney",2023,31099,Human infections,4,3,0
"NE, Keith",2023,31101,Human infections and non-human activity,1,1,1
"NE, Kimball",2023,31105,Human infections,2,1,0
"NE, Knox",2023,31107,Human infections and non-human activity,0,0,1
"NE, Lancaster",2023,31109,Human infections and non-human activity,23,10,11
"NE, Lincoln",2023,31111,Human infections and non-human activity,6,4,2
"NE, Madison",2023,31119,Human infections,3,3,2
"NE, Merrick",2023,31121,Human infections,2,2,0
"NE, Morrill",2023,31123,Human infections,1,0,0
"NE, Otoe",2023,31131,Non-human activity,0,0,0
"NE, Perkins",2023,31135,Human infections,4,2,1
"NE, Platte",2023,31141,Human infections and non-human activity,2,0,2
"NE, Polk",2023,31143,Non-human activity,0,0,0
"NE, Red Willow",2023,31145,Human infections and non-human activity,1,1,0
"NE, Richardson",2023,31147,Non-human activity,0,0,0
"NE, Saline",2023,31151,Human infections and non-human activity,0,0,1
"NE, Sarpy",2023,31153,Human infections and non-human activity,2,1,2
"NE, Saunders",2023,31155,Human infections and non-human activity,3,2,0
"NE, Scotts Bluff",2023,31157,Human infections and non-human activity,14,8,0
"NE, Seward",2023,31159,Human infections,2,1,2
"NE, Sheridan",2023,31161,Human infections,2,2,0
"NE, Sioux",2023,31165,Human infections and non-human activity,2,2,0
"NE, Stanton",2023,31167,Human infections,1,0,0
"NE, Thayer",2023,31169,Human infections,5,2,1
"NE, Thomas",2023,31171,Human infections,2,2,0
"NE, Valley",2023,31175,Non-human activity,0,0,0
"NE, Washington",2023,31177,Human infections,2,0,0
"NE, Wayne",2023,31179,Non-human activity,0,0,0
"NE, York",2023,31185,Human infections and non-human activity,2,1,2
"NV, Churchill",2023,32001,Non-human activity,0,0,0
"NV, Clark",2023,32003,Non-human activity,0,0,0
"NV, Washoe",2023,32031,Human infections,1,1,0
"NH, Merrimack",2023,33013,Human infections,1,1,0
"NH, Rockingham",2023,33015,Non-human activity,0,0,0
"NJ, Atlantic",2023,34001,Human infections and non-human activity,1,1,0
"NJ, Bergen",2023,34003,Human infections and non-human activity,4,3,0
"NJ, Burlington",2023,34005,Human infections and non-human activity,1,1,1
"NJ, Camden",2023,34007,Human infections and non-human activity,2,1,2
"NJ, Cape May",2023,34009,Non-human activity,0,0,0
"NJ, Cumberland",2023,34011,Non-human activity,0,0,0
"NJ, Essex",2023,34013,Non-human activity,0,0,0
"NJ, Gloucester",2023,34015,Non-human activity,0,0,0
"NJ, Hudson",2023,34017,Non-human activity,0,0,0
"NJ, Hunterdon",2023,34019,Non-human activity,0,0,0
"NJ, Mercer",2023,34021,Human infections and non-human activity,0,0,1
"NJ, Middlesex",2023,34023,Human infections and non-human activity,3,3,0
"NJ, Monmouth",2023,34025,Human infections and non-human activity,1,1,0
"NJ, Morris",2023,34027,Human infections and non-human activity,1,0,0
"NJ, Ocean",2023,34029,Non-human activity,0,0,0
"NJ, Passaic",2023,34031,Human infections and non-human activity,1,1,0
"NJ, Salem",2023,34033,Non-human activity,0,0,0
"NJ, Somerset",2023,34035,Non-human activity,0,0,0
"NJ, Sussex",2023,34037,Non-human activity,0,0,0
"NJ, Union",2023,34039,Non-human activity,0,0,0
"NJ, Warren",2023,34041,Non-human activity,0,0,0
"NM, Bernalillo",2023,35001,Human infections and non-human activity,19,10,4
"NM, Colfax",2023,35007,Human infections and non-human activity,1,1,0
"NM, Dona Ana",2023,35013,Human infections and non-human activity,1,1,0
"NM, Lea",2023,35025,Human infections,1,1,0
"NM, Lincoln",2023,35027,Human infections,1,1,0
"NM, Los Alamos",2023,35028,Human infections and non-human activity,1,0,0
"NM, Mckinley",2023,35031,Non-human activity,0,0,0
"NM, Mora",2023,35033,Human infections,1,1,0
"NM, Quay",2023,35037,Human infections,2,1,1
"NM, Rio Arriba",2023,35039,Human infections,4,3,2
"NM, Sandoval",2023,35043,Human infections and non-human activity,5,3,3
"NM, San Juan",2023,35045,Human infections,11,10,0
"NM, San Miguel",2023,35047,Human infections,4,2,0
"NM, Santa Fe",2023,35049,Human infections and non-human activity,8,5,0
"NM, Sierra",2023,35051,Non-human activity,0,0,0
"NM, Taos",2023,35055,Human infections and non-human activity,8,7,0
"NM, Torrance",2023,35057,Human infections and non-human activity,2,1,0
"NM, Union",2023,35059,Human infections and non-human activity,4,2,0
"NM, Valencia",2023,35061,Human infections and non-human activity,7,5,1
"NY, Bronx",2023,36005,Human infections and non-human activity,2,2,0
"NY, Broome",2023,36007,Human infections,1,1,0
"NY, Dutchess",2023,36027,Human infections,1,1,0
"NY, Erie",2023,36029,Non-human activity,0,0,0
"NY, Kings",2023,36047,Human infections and non-human activity,8,7,0
"NY, Lewis",2023,36049,Non-human activity,0,0,0
"NY, Madison",2023,36053,Non-human activity,0,0,0
"NY, Nassau",2023,36059,Human infections and non-human activity,9,4,1
"NY, New York",2023,36061,Human infections and non-human activity,5,5,0
"NY, Niagara",2023,36063,Human infections and non-human activity,2,1,0
"NY, Onondaga",2023,36067,Non-human activity,0,0,0
"NY, Orange",2023,36071,Non-human activity,0,0,0
"NY, Oswego",2023,36075,Non-human activity,0,0,0
"NY, Queens",2023,36081,Human infections and non-human activity,9,9,1
"NY, Richmond",2023,36085,Human infections and non-human activity,8,8,0
"NY, Rockland",2023,36087,Human infections and non-human activity,2,2,0
"NY, Suffolk",2023,36103,Human infections and non-human activity,4,1,0
"NY, Sullivan",2023,36105,Human infections,1,0,0
"NY, Westchester",2023,36119,Human infections and non-human activity,4,4,0
"NC, Beaufort",2023,37013,Human infections,1,1,0
"NC, Cabarrus",2023,37025,Human infections,1,1,0
"NC, Cumberland",2023,37051,Human infections,1,1,0
"NC, Davidson",2023,37057,Human infections,1,1,0
"NC, Durham",2023,37063,Human infections,0,0,1
"NC, Forsyth",2023,37067,Non-human activity,0,0,0
"NC, Gaston",2023,37071,Non-human activity,0,0,0
"NC, Lee",2023,37105,Human infections,1,1,0
"NC, Mecklenburg",2023,37119,Human infections,3,3,3
"NC, Moore",2023,37125,Human infections,1,1,0
"NC, New Hanover",2023,37129,Human infections and non-human activity,3,3,0
"NC, Robeson",2023,37155,Human infections,0,0,1
"NC, Wake",2023,37183,Human infections,3,3,1
"NC, Wayne",2023,37191,Human infections,0,0,1
"ND, Barnes",2023,38003,Human infections,3,3,0
"ND, Bottineau",2023,38009,Human infections,1,0,0
"ND, Burleigh",2023,38015,Human infections and non-human activity,11,6,0
"ND, Cass",2023,38017,Human infections and non-human activity,5,4,0
"ND, Emmons",2023,38029,Human infections,2,1,0
"ND, Foster",2023,38031,Human infections,0,0,2
"ND, Grand Forks",2023,38035,Human infections and non-human activity,0,0,2
"ND, Hettinger",2023,38041,Human infections,1,1,0
"ND, Mchenry",2023,38049,Human infections,2,1,1
"ND, Mckenzie",2023,38053,Human infections,0,0,1
"ND, Mclean",2023,38055,Human infections,1,0,0
"ND, Mercer",2023,38057,Human infections,3,2,0
"ND, Morton",2023,38059,Human infections,6,3,0
"ND, Mountrail",2023,38061,Human infections,2,0,0
"ND, Ramsey",2023,38071,Human infections,1,0,2
"ND, Richland",2023,38077,Human infections and non-human activity,2,1,0
"ND, Sargent",2023,38081,Human infections,2,1,2
"ND, Sioux",2023,38085,Human infections,1,0,0
"ND, Stark",2023,38089,Human infections,2,2,0
"ND, Stutsman",2023,38093,Human infections,3,1,1
"ND, Ward",2023,38101,Human infections,5,4,2
"ND, Williams",2023,38105,Human infections and non-human activity,5,3,1
"OH, Allen",2023,39003,Human infections,1,1,0
"OH, Ashtabula",2023,39007,Non-human activity,0,0,0
"OH, Athens",2023,39009,Non-human activity,0,0,0
"OH, Auglaize",2023,39011,Human infections and non-human activity,1,1,0
"OH, Butler",2023,39017,Human infections,1,1,0
"OH, Carroll",2023,39019,Non-human activity,0,0,0
"OH, Clark",2023,39023,Non-human activity,0,0,0
"OH, Clermont",2023,39025,Human infections and non-human activity,0,0,1
"OH, Columbiana",2023,39029,Human infections and non-human activity,1,1,0
"OH, Crawford",2023,39033,Non-human activity,0,0,0
"OH, Cuyahoga",2023,39035,Human infections and non-human activity,1,1,0
"OH, Defiance",2023,39039,Non-human activity,0,0,0
"OH, Delaware",2023,39041,Non-human activity,0,0,0
"OH, Fairfield",2023,39045,Non-human activity,0,0,0
"OH, Franklin",2023,39049,Human infections and non-human activity,2,2,0
"OH, Geauga",2023,39055,Non-human activity,0,0,0
"OH, Greene",2023,39057,Non-human activity,0,0,0
"OH, Hamilton",2023,39061,Human infections and non-human activity,2,2,2
"OH, Hancock",2023,39063,Non-human activity,0,0,0
"OH, Henry",2023,39069,Non-human activity,0,0,0
"OH, Highland",2023,39071,Human infections,1,0,0
"OH, Lake",2023,39085,Non-human activity,0,0,0
"OH, Licking",2023,39089,Non-human activity,0,0,0
"OH, Lorain",2023,39093,Non-human activity,0,0,0
"OH, Medina",2023,39103,Human infections and non-human activity,1,1,0
"OH, Mercer",2023,39107,Human infections,1,1,0
"OH, Miami",2023,39109,Non-human activity,0,0,0
"OH, Montgomery",2023,39113,Human infections and non-human activity,2,2,0
"OH, Muskingum",2023,39119,Non-human activity,0,0,0
"OH, Ottawa",2023,39123,Human infections and non-human activity,1,0,1
"OH, Paulding",2023,39125,Non-human activity,0,0,0
"OH, Pickaway",2023,39129,Non-human activity,0,0,0
"OH, Portage",2023,39133,Non-human activity,0,0,0
"OH, Putnam",2023,39137,Non-human activity,0,0,0
"OH, Richland",2023,39139,Non-human activity,0,0,0
"OH, Ross",2023,39141,Non-human activity,0,0,0
"OH, Stark",2023,39151,Human infections and non-human activity,2,2,0
"OH, Summit",2023,39153,Human infections and non-human activity,1,1,0
"OH, Trumbull",2023,39155,Non-human activity,0,0,0
"OH, Tuscarawas",2023,39157,Non-human activity,0,0,0
"OH, Union",2023,39159,Non-human activity,0,0,0
"OH, Van Wert",2023,39161,Non-human activity,0,0,0
"OH, Vinton",2023,39163,Non-human activity,0,0,0
"OH, Warren",2023,39165,Non-human activity,0,0,0
"OH, Wood",2023,39173,Non-human activity,0,0,0
"OH, Wyandot",2023,39175,Non-human activity,0,0,0
"OK, Alfalfa",2023,40003,Human infections,0,0,1
"OK, Beaver",2023,40007,Human infections,5,4,0
"OK, Beckham",2023,40009,Human infections and non-human activity,2,1,0
"OK, Caddo",2023,40015,Non-human activity,0,0,0
"OK, Canadian",2023,40017,Human infections,0,0,1
"OK, Carter",2023,40019,Non-human activity,0,0,0
"OK, Cherokee",2023,40021,Non-human activity,0,0,0
"OK, Cleveland",2023,40027,Human infections and non-human activity,1,1,1
"OK, Coal",2023,40029,Non-human activity,0,0,0
"OK, Comanche",2023,40031,Human infections and non-human activity,1,1,1
"OK, Cotton",2023,40033,Non-human activity,0,0,0
"OK, Ellis",2023,40045,Human infections,2,0,0
"OK, Grady",2023,40051,Human infections,0,0,1
"OK, Grant",2023,40053,Human infections,1,0,1
"OK, Harper",2023,40059,Human infections and non-human activity,3,1,0
"OK, Hughes",2023,40063,Human infections and non-human activity,1,1,0
"OK, Jackson",2023,40065,Non-human activity,0,0,0
"OK, Kay",2023,40071,Human infections and non-human activity,1,1,0
"OK, Le Flore",2023,40079,Non-human activity,0,0,0
"OK, Mcintosh",2023,40091,Non-human activity,0,0,0
"OK, Major",2023,40093,Human infections,1,1,0
"OK, Marshall",2023,40095,Non-human activity,0,0,0
"OK, Muskogee",2023,40101,Human infections and non-human activity,1,1,0
"OK, Oklahoma",2023,40109,Human infections and non-human activity,14,13,3
"OK, Ottawa",2023,40115,Non-human activity,0,0,0
"OK, Pawnee",2023,40117,Non-human activity,0,0,0
"OK, Payne",2023,40119,Non-human activity,0,0,0
"OK, Pittsburg",2023,40121,Human infections and non-human activity,3,3,0
"OK, Pontotoc",2023,40123,Non-human activity,0,0,0
"OK, Pottawatomie",2023,40125,Human infections,1,1,0
"OK, Roger Mills",2023,40129,Human infections,0,0,1
"OK, Rogers",2023,40131,Human infections,1,1,0
"OK, Seminole",2023,40133,Human infections,1,1,0
"OK, Stephens",2023,40137,Human infections and non-human activity,1,1,1
"OK, Texas",2023,40139,Human infections,1,1,0
"OK, Tulsa",2023,40143,Human infections and non-human activity,7,4,2
"OK, Wagoner",2023,40145,Human infections,1,0,0
"OK, Washington",2023,40147,Human infections,2,2,0
"OK, Washita",2023,40149,Non-human activity,0,0,0
"OK, Woods",2023,40151,Human infections,1,0,0
"OK, Woodward",2023,40153,Non-human activity,0,0,0
"OR, Baker",2023,41001,Human infections and non-human activity,3,2,0
"OR, Benton",2023,41003,Human infections,2,1,0
"OR, Deschutes",2023,41017,Human infections,0,0,2
"OR, Harney",2023,41025,Human infections and non-human activity,3,2,0
"OR, Jackson",2023,41029,Human infections and non-human activity,1,0,0
"OR, Klamath",2023,41035,Human infections and non-human activity,1,1,0
"OR, Malheur",2023,41045,Human infections and non-human activity,6,3,0
"OR, Morrow",2023,41049,Non-human activity,0,0,0
"OR, Multnomah",2023,41051,Human infections,1,0,0
"OR, Umatilla",2023,41059,Non-human activity,0,0,0
"OR, Union",2023,41061,Non-human activity,0,0,0
"OR, Washington",2023,41067,Human infections,0,0,1
"PA, Adams",2023,42001,Non-human activity,0,0,0
"PA, Allegheny",2023,42003,Human infections and non-human activity,1,1,0
"PA, Beaver",2023,42007,Non-human activity,0,0,0
"PA, Berks",2023,42011,Non-human activity,0,0,0
"PA, Blair",2023,42013,Non-human activity,0,0,0
"PA, Bucks",2023,42017,Human infections and non-human activity,1,1,0
"PA, Butler",2023,42019,Non-human activity,0,0,0
"PA, Cambria",2023,42021,Non-human activity,0,0,0
"PA, Carbon",2023,42025,Non-human activity,0,0,0
"PA, Centre",2023,42027,Human infections and non-human activity,1,0,0
"PA, Chester",2023,42029,Non-human activity,0,0,0
"PA, Clearfield",2023,42033,Non-human activity,0,0,0
"PA, Clinton",2023,42035,Non-human activity,0,0,0
"PA, Columbia",2023,42037,Non-human activity,0,0,0
"PA, Crawford",2023,42039,Non-human activity,0,0,0
"PA, Cumberland",2023,42041,Non-human activity,0,0,0
"PA, Dauphin",2023,42043,Non-human activity,0,0,0
"PA, Delaware",2023,42045,Human infections and non-human activity,3,3,0
"PA, Erie",2023,42049,Non-human activity,0,0,0
"PA, Fayette",2023,42051,Human infections and non-human activity,1,1,0
"PA, Franklin",2023,42055,Non-human activity,0,0,0
"PA, Fulton",2023,42057,Non-human activity,0,0,0
"PA, Greene",2023,42059,Non-human activity,0,0,0
"PA, Huntingdon",2023,42061,Non-human activity,0,0,0
"PA, Indiana",2023,42063,Non-human activity,0,0,0
"PA, Juniata",2023,42067,Non-human activity,0,0,0
"PA, Lackawanna",2023,42069,Human infections and non-human activity,1,0,0
"PA, Lancaster",2023,42071,Non-human activity,0,0,0
"PA, Lawrence",2023,42073,Non-human activity,0,0,0
"PA, Lebanon",2023,42075,Non-human activity,0,0,0
"PA, Lehigh",2023,42077,Human infections and non-human activity,1,1,0
"PA, Luzerne",2023,42079,Non-human activity,0,0,0
"PA, Lycoming",2023,42081,Non-human activity,0,0,0
"PA, Mercer",2023,42085,Non-human activity,0,0,0
"PA, Mifflin",2023,42087,Non-human activity,0,0,0
"PA, Monroe",2023,42089,Non-human activity,0,0,0
"PA, Montgomery",2023,42091,Human infections and non-human activity,3,3,1
"PA, Montour",2023,42093,Non-human activity,0,0,0
"PA, Northampton",2023,42095,Human infections and non-human activity,1,1,0
"PA, Northumberland",2023,42097,Human infections and non-human activity,2,1,0
"PA, Perry",2023,42099,Non-human activity,0,0,0
"PA, Philadelphia",2023,42101,Human infections and non-human activity,6,5,2
"PA, Pike",2023,42103,Non-human activity,0,0,0
"PA, Schuylkill",2023,42107,Non-human activity,0,0,0
"PA, Snyder",2023,42109,Non-human activity,0,0,0
"PA, Union",2023,42119,Non-human activity,0,0,0
"PA, Warren",2023,42123,Non-human activity,0,0,0
"PA, Washington",2023,42125,Non-human activity,0,0,0
"PA, Westmoreland",2023,42129,Non-human activity,0,0,0
"PA, York",2023,42133,Human infections and non-human activity,1,1,1
"RI, Bristol",2023,44001,Non-human activity,0,0,0
"RI, Newport",2023,44005,Human infections and non-human activity,1,1,0
"RI, Providence",2023,44007,Non-human activity,0,0,0
"RI, Washington",2023,44009,Non-human activity,0,0,0
"SC, Beaufort",2023,45013,Non-human activity,0,0,0
"SC, Colleton",2023,45029,Non-human activity,0,0,0
"SC, Florence",2023,45041,Non-human activity,0,0,0
"SC, Georgetown",2023,45043,Non-human activity,0,0,0
"SC, Greenville",2023,45045,Non-human activity,0,0,0
"SC, Greenwood",2023,45047,Non-human activity,0,0,0
"SC, Horry",2023,45051,Non-human activity,0,0,0
"SC, Kershaw",2023,45055,Non-human activity,0,0,0
"SC, Lexington",2023,45063,Non-human activity,0,0,0
"SC, Richland",2023,45079,Non-human activity,0,0,0
"SC, Spartanburg",2023,45083,Non-human activity,0,0,0
"SD, Beadle",2023,46005,Human infections and non-human activity,4,1,0
"SD, Bon Homme",2023,46009,Human infections,2,1,0
"SD, Brookings",2023,46011,Human infections and non-human activity,1,1,0
"SD, Brown",2023,46013,Human infections and non-human activity,9,4,2
"SD, Buffalo",2023,46017,Human infections,1,1,0
"SD, Campbell",2023,46021,Human infections,1,0,0
"SD, Charles Mix",2023,46023,Human infections,0,0,1
