FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"NY, Onondaga",2008,36067,Non-human activity,0,0,0
"NY, Orange",2008,36071,Non-human activity,0,0,0
"NY, Orleans",2008,36073,Non-human activity,0,0,0
"NY, Oswego",2008,36075,Non-human activity,0,0,0
"NY, Putnam",2008,36079,Non-human activity,0,0,0
"NY, Queens",2008,36081,Human infections and non-human activity,5,3,0
"NY, Rensselaer",2008,36083,Non-human activity,0,0,0
"NY, Richmond",2008,36085,Human infections and non-human activity,5,2,1
"NY, Rockland",2008,36087,Non-human activity,0,0,0
"NY, Saratoga",2008,36091,Non-human activity,0,0,0
"NY, Suffolk",2008,36103,Human infections and non-human activity,9,5,0
"NY, Tompkins",2008,36109,Non-human activity,0,0,0
"NY, Westchester",2008,36119,Human infections and non-human activity,2,2,0
"NC, Guilford",2008,37081,Human infections,2,1,0
"NC, Watauga",2008,37189,Human infections,1,1,0
"ND, Benson",2008,38005,Human infections,1,0,0
"ND, Bottineau",2008,38009,Human infections,1,0,0
"ND, Burleigh",2008,38015,Human infections,6,0,1
"ND, Cass",2008,38017,Human infections,2,0,0
"ND, Cavalier",2008,38019,Human infections,1,0,0
"ND, Dickey",2008,38021,Human infections,1,0,0
"ND, Foster",2008,38031,Human infections,0,0,1
"ND, Grand Forks",2008,38035,Human infections and non-human activity,1,0,0
"ND, Grant",2008,38037,Human infections,1,0,0
"ND, Hettinger",2008,38041,Human infections,1,0,0
"ND, Mcintosh",2008,38051,Human infections,1,0,0
"ND, Mckenzie",2008,38053,Human infections,2,0,1
"ND, Mclean",2008,38055,Human infections,1,0,0
"ND, Mercer",2008,38057,Human infections,2,0,1
"ND, Morton",2008,38059,Human infections,5,0,2
"ND, Nelson",2008,38063,Human infections,1,1,0
"ND, Ramsey",2008,38071,Non-human activity,0,0,0
"ND, Richland",2008,38077,Human infections,1,0,0
"ND, Sioux",2008,38085,Human infections,2,0,0
"ND, Stutsman",2008,38093,Human infections,1,1,0
"ND, Walsh",2008,38099,Human infections and non-human activity,1,0,0
"ND, Wells",2008,38103,Human infections,1,0,0
"ND, Williams",2008,38105,Human infections,4,0,0
"OH, Allen",2008,39003,Non-human activity,0,0,0
"OH, Clermont",2008,39025,Human infections,1,1,0
"OH, Cuyahoga",2008,39035,Human infections and non-human activity,5,5,0
"OH, Delaware",2008,39041,Non-human activity,0,0,0
"OH, Franklin",2008,39049,Non-human activity,0,0,0
"OH, Greene",2008,39057,Non-human activity,0,0,0
"OH, Hamilton",2008,39061,Human infections and non-human activity,3,3,0
"OH, Hocking",2008,39073,Non-human activity,0,0,0
"OH, Jackson",2008,39079,Non-human activity,0,0,0
"OH, Lake",2008,39085,Non-human activity,0,0,0
"OH, Licking",2008,39089,Non-human activity,0,0,0
"OH, Lorain",2008,39093,Human infections and non-human activity,1,1,0
"OH, Lucas",2008,39095,Human infections and non-human activity,2,1,0
"OH, Mahoning",2008,39099,Non-human activity,0,0,0
"OH, Medina",2008,39103,Non-human activity,0,0,0
"OH, Montgomery",2008,39113,Human infections and non-human activity,1,1,0
"OH, Ottawa",2008,39123,Human infections,1,1,0
"OH, Richland",2008,39139,Non-human activity,0,0,0
"OH, Stark",2008,39151,Non-human activity,0,0,0
"OH, Summit",2008,39153,Non-human activity,0,0,0
"OH, Tuscarawas",2008,39157,Human infections,1,1,0
"OH, Warren",2008,39165,Non-human activity,0,0,0
"OH, Wyandot",2008,39175,Non-human activity,0,0,0
"OK, Caddo",2008,40015,Human infections,1,1,0
"OK, Carter",2008,40019,Human infections and non-human activity,1,1,0
"OK, Comanche",2008,40031,Human infections,1,1,1
"OK, Le Flore",2008,40079,Human infections,1,1,0
"OK, Logan",2008,40083,Human infections,1,0,0
"OK, Payne",2008,40119,Non-human activity,0,0,0
"OK, Pittsburg",2008,40121,Human infections,1,0,0
"OK, Pushmataha",2008,40127,Human infections,1,0,0
"OK, Tulsa",2008,40143,Human infections and non-human activity,1,0,0
"OK, Woodward",2008,40153,Human infections,1,0,0
"OR, Baker",2008,41001,Non-human activity,0,0,0
"OR, Douglas",2008,41019,Human infections,1,1,0
"OR, Jackson",2008,41029,Non-human activity,0,0,0
"OR, Josephine",2008,41033,Non-human activity,0,0,0
"OR, Klamath",2008,41035,Human infections and non-human activity,1,0,0
"OR, Malheur",2008,41045,Human infections,14,2,0
"OR, Morrow",2008,41049,Non-human activity,0,0,0
"OR, Umatilla",2008,41059,Non-human activity,0,0,0
"PA, Adams",2008,42001,Non-human activity,0,0,0
"PA, Allegheny",2008,42003,Non-human activity,0,0,0
"PA, Beaver",2008,42007,Non-human activity,0,0,0
"PA, Bedford",2008,42009,Non-human activity,0,0,0
"PA, Bucks",2008,42017,Human infections and non-human activity,1,1,0
"PA, Cambria",2008,42021,Non-human activity,0,0,0
"PA, Centre",2008,42027,Non-human activity,0,0,0
"PA, Chester",2008,42029,Human infections and non-human activity,1,1,0
"PA, Clinton",2008,42035,Non-human activity,0,0,0
"PA, Columbia",2008,42037,Non-human activity,0,0,0
"PA, Crawford",2008,42039,Non-human activity,0,0,0
"PA, Cumberland",2008,42041,Non-human activity,0,0,0
"PA, Dauphin",2008,42043,Non-human activity,0,0,0
"PA, Delaware",2008,42045,Human infections and non-human activity,2,2,0
"PA, Erie",2008,42049,Non-human activity,0,0,0
"PA, Franklin",2008,42055,Non-human activity,0,0,0
"PA, Greene",2008,42059,Non-human activity,0,0,0
"PA, Huntingdon",2008,42061,Non-human activity,0,0,0
"PA, Lackawanna",2008,42069,Non-human activity,0,0,0
"PA, Lancaster",2008,42071,Non-human activity,0,0,0
"PA, Lebanon",2008,42075,Non-human activity,0,0,0
"PA, Lehigh",2008,42077,Non-human activity,0,0,0
"PA, Luzerne",2008,42079,Non-human activity,0,0,0
"PA, Lycoming",2008,42081,Non-human activity,0,0,0
"PA, Montgomery",2008,42091,Human infections and non-human activity,2,1,0
"PA, Montour",2008,42093,Non-human activity,0,0,0
"PA, Northampton",2008,42095,Non-human activity,0,0,0
"PA, Perry",2008,42099,Non-human activity,0,0,0
"PA, Philadelphia",2008,42101,Human infections and non-human activity,8,7,0
"PA, Schuylkill",2008,42107,Non-human activity,0,0,0
"PA, Snyder",2008,42109,Non-human activity,0,0,0
"PA, Sullivan",2008,42113,Non-human activity,0,0,0
"PA, Union",2008,42119,Non-human activity,0,0,0
"PA, Warren",2008,42123,Non-human activity,0,0,0
"PA, Washington",2008,42125,Non-human activity,0,0,0
"PA, York",2008,42133,Non-human activity,0,0,0
"RI, Providence",2008,44007,Human infections and non-human activity,1,1,0
"RI, Washington",2008,44009,Non-human activity,0,0,0
"SC, Aiken",2008,45003,Non-human activity,0,0,0
"SC, Berkeley",2008,45015,Non-human activity,0,0,0
"SC, Dorchester",2008,45035,Non-human activity,0,0,0
"SC, Spartanburg",2008,45083,Human infections and non-human activity,1,0,0
"SC, York",2008,45091,Non-human activity,0,0,0
"SD, Beadle",2008,46005,Human infections and non-human activity,2,1,0
"SD, Bennett",2008,46007,Human infections,1,0,0
"SD, Brookings",2008,46011,Non-human activity,0,0,0
"SD, Brown",2008,46013,Human infections,7,1,1
"SD, Charles Mix",2008,46023,Human infections,1,1,1
"SD, Clark",2008,46025,Human infections,1,1,0
"SD, Clay",2008,46027,Non-human activity,0,0,0
"SD, Codington",2008,46029,Non-human activity,0,0,0
"SD, Corson",2008,46031,Human infections,1,0,0
"SD, Davison",2008,46035,Human infections and non-human activity,2,0,0
"SD, Dewey",2008,46041,Human infections,2,1,0
"SD, Edmunds",2008,46045,Human infections,2,0,0
"SD, Fall River",2008,46047,Non-human activity,0,0,0
"SD, Grant",2008,46051,Human infections,1,0,0
"SD, Hughes",2008,46065,Human infections and non-human activity,1,0,0
"SD, Kingsbury",2008,46077,Human infections,2,1,0
"SD, Lake",2008,46079,Human infections,1,0,0
"SD, Lincoln",2008,46083,Human infections and non-human activity,1,0,0
"SD, Mcpherson",2008,46089,Human infections,1,1,0
"SD, Meade",2008,46093,Human infections,2,1,0
"SD, Miner",2008,46097,Human infections,1,0,0
"SD, Minnehaha",2008,46099,Human infections and non-human activity,1,0,0
"SD, Pennington",2008,46103,Human infections and non-human activity,1,0,0
"SD, Roberts",2008,46109,Non-human activity,0,0,0
"SD, Stanley",2008,46117,Human infections,1,0,0
"SD, Sully",2008,46119,Human infections,1,0,0
"SD, Tripp",2008,46123,Human infections,2,0,0
"SD, Turner",2008,46125,Human infections,1,0,0
"SD, Union",2008,46127,Human infections,1,1,0
"SD, Walworth",2008,46129,Human infections,2,2,0
"SD, Yankton",2008,46135,Human infections,0,0,1
"TN, Anderson",2008,47001,Non-human activity,0,0,0
"TN, Blount",2008,47009,Non-human activity,0,0,0
"TN, Cocke",2008,47029,Human infections,1,1,0
"TN, Cumberland",2008,47035,Non-human activity,0,0,0
"TN, Davidson",2008,47037,Human infections and non-human activity,2,1,0
"TN, Giles",2008,47055,Non-human activity,0,0,0
"TN, Hamilton",2008,47065,Human infections and non-human activity,1,1,0
"TN, Knox",2008,47093,Non-human activity,0,0,0
"TN, Macon",2008,47111,Human infections,1,0,0
"TN, Madison",2008,47113,Human infections,1,0,0
"TN, Marion",2008,47115,Human infections,1,0,0
"TN, Maury",2008,47119,Non-human activity,0,0,0
"TN, Rhea",2008,47143,Non-human activity,0,0,0
"TN, Rutherford",2008,47149,Non-human activity,0,0,0
"TN, Shelby",2008,47157,Human infections and non-human activity,10,8,0
"TN, Warren",2008,47177,Human infections,1,0,0
"TN, Washington",2008,47179,Non-human activity,0,0,0
"TN, Wilson",2008,47189,Human infections,1,1,0
"TX, Angelina",2008,48005,Human infections,1,0,0
"TX, Atascosa",2008,48013,Non-human activity,0,0,0
"TX, Austin",2008,48015,Non-human activity,0,0,0
"TX, Bexar",2008,48029,Human infections,1,0,0
"TX, Brazoria",2008,48039,Human infections and non-human activity,1,0,0
"TX, Brazos",2008,48041,Human infections and non-human activity,5,4,0
"TX, Brown",2008,48049,Non-human activity,0,0,0
"TX, Burnet",2008,48053,Non-human activity,0,0,0
"TX, Castro",2008,48069,Human infections,1,0,0
"TX, Clay",2008,48077,Human infections,1,1,0
"TX, Coryell",2008,48099,Non-human activity,0,0,0
"TX, Dallas",2008,48113,Human infections and non-human activity,3,3,3
"TX, Denton",2008,48121,Human infections and non-human activity,2,1,0
"TX, De Witt",2008,48123,Human infections,1,0,0
"TX, El Paso",2008,48141,Human infections and non-human activity,24,19,0
"TX, Erath",2008,48143,Non-human activity,0,0,0
"TX, Frio",2008,48163,Human infections and non-human activity,1,1,0
"TX, Gillespie",2008,48171,Non-human activity,0,0,0
"TX, Gonzales",2008,48177,Non-human activity,0,0,0
"TX, Gray",2008,48179,Non-human activity,0,0,0
"TX, Gregg",2008,48183,Non-human activity,0,0,0
"TX, Guadalupe",2008,48187,Non-human activity,0,0,0
"TX, Hale",2008,48189,Human infections,1,0,0
"TX, Harris",2008,48201,Human infections and non-human activity,2,1,1
"TX, Jefferson",2008,48245,Human infections,1,1,0
"TX, Johnson",2008,48251,Non-human activity,0,0,0
"TX, Knox",2008,48275,Human infections,1,1,0
"TX, Leon",2008,48289,Human infections and non-human activity,1,0,0
"TX, Liberty",2008,48291,Human infections,0,0,1
"TX, Lubbock",2008,48303,Human infections,1,0,0
"TX, Montgomery",2008,48339,Human infections and non-human activity,1,0,0
"TX, Nueces",2008,48355,Non-human activity,0,0,0
"TX, Orange",2008,48361,Human infections and non-human activity,0,0,1
"TX, Randall",2008,48381,Human infections,1,0,0
"TX, Smith",2008,48423,Human infections,1,1,0
"TX, Tarrant",2008,48439,Human infections and non-human activity,9,4,0
"TX, Taylor",2008,48441,Non-human activity,0,0,0
"TX, Tom Green",2008,48451,Human infections,1,0,0
"TX, Travis",2008,48453,Human infections and non-human activity,2,2,0
"TX, Waller",2008,48473,Non-human activity,0,0,0
"TX, Webb",2008,48479,Human infections,1,1,0
"TX, Wheeler",2008,48483,Non-human activity,0,0,0
"UT, Box Elder",2008,49003,Non-human activity,0,0,0
"UT, Cache",2008,49005,Human infections and non-human activity,2,1,0
"UT, Davis",2008,49011,Human infections and non-human activity,2,0,0
"UT, Duchesne",2008,49013,Human infections and non-human activity,1,0,1
"UT, Emery",2008,49015,Non-human activity,0,0,0
"UT, Kane",2008,49025,Non-human activity,0,0,0
"UT, Millard",2008,49027,Non-human activity,0,0,0
"UT, Salt Lake",2008,49035,Human infections and non-human activity,9,1,2
"UT, Tooele",2008,49045,Human infections and non-human activity,2,0,0
"UT, Uintah",2008,49047,Human infections and non-human activity,5,2,0
"UT, Utah",2008,49049,Human infections and non-human activity,1,0,1
"UT, Washington",2008,49053,Human infections and non-human activity,1,0,1
"UT, Weber",2008,49057,Human infections and non-human activity,3,2,0
"VT, Addison",2008,50001,Non-human activity,0,0,0
"VT, Chittenden",2008,50007,Non-human activity,0,0,0
"VA, Arlington",2008,51013,Non-human activity,0,0,0
"VA, Fairfax",2008,51059,Human infections and non-human activity,1,0,0
"VA, Henrico",2008,51087,Non-human activity,0,0,0
"VA, Loudoun",2008,51107,Non-human activity,0,0,0
"VA, Prince William",2008,51153,Non-human activity,0,0,0
"VA, Shenandoah",2008,51171,Human infections,0,0,1
"VA, Alexandria City",2008,51510,Non-human activity,0,0,0
"VA, Chesapeake City",2008,51550,Non-human activity,0,0,0
"VA, Hampton City",2008,51650,Non-human activity,0,0,0
"VA, Norfolk City",2008,51710,Non-human activity,0,0,0
"VA, Portsmouth City",2008,51740,Non-human activity,0,0,0
"VA, Richmond City",2008,51760,Non-human activity,0,0,0
"VA, Suffolk City",2008,51800,Non-human activity,0,0,0
"VA, Virginia Beach City",2008,51810,Non-human activity,0,0,0
"WA, Benton",2008,53005,Non-human activity,0,0,0
"WA, Grant",2008,53025,Non-human activity,0,0,0
"WA, King",2008,53033,Human infections and non-human activity,1,1,1
"WA, Kittitas",2008,53037,Non-human activity,0,0,0
"WA, Lewis",2008,53041,Non-human activity,0,0,0
"WA, Pierce",2008,53053,Non-human activity,0,0,0
"WA, Thurston",2008,53067,Non-human activity,0,0,0
"WA, Yakima",2008,53077,Human infections and non-human activity,2,1,0
"WV, Grant",2008,54023,Non-human activity,0,0,0
"WV, Hancock",2008,54029,Non-human activity,0,0,0
"WV, Hardy",2008,54031,Non-human activity,0,0,0
"WV, Jackson",2008,54035,Non-human activity,0,0,0
"WV, Kanawha",2008,54039,Non-human activity,0,0,0
"WV, Putnam",2008,54079,Non-human activity,0,0,0
"WV, Webster",2008,54101,Human infections,1,1,0
"WI, Adams",2008,55001,Non-human activity,0,0,0
"WI, Chippewa",2008,55017,Human infections and non-human activity,1,0,0
"WI, Dane",2008,55025,Non-human activity,0,0,0
"WI, Dodge",2008,55027,Human infections and non-human activity,2,1,1
"WI, Douglas",2008,55031,Non-human activity,0,0,0
"WI, Eau Claire",2008,55035,Non-human activity,0,0,0
"WI, Fond Du Lac",2008,55039,Non-human activity,0,0,0
"WI, Grant",2008,55043,Human infections,1,0,0
"WI, Green",2008,55045,Non-human activity,0,0,0
"WI, Green Lake",2008,55047,Non-human activity,0,0,0
"WI, Jefferson",2008,55055,Non-human activity,0,0,0
"WI, Marathon",2008,55073,Human infections and non-human activity,1,0,1
"WI, Milwaukee",2008,55079,Human infections and non-human activity,1,1,0
"WI, Oneida",2008,55085,Non-human activity,0,0,0
"WI, Outagamie",2008,55087,Human infections and non-human activity,1,1,0
"WI, Polk",2008,55095,Non-human activity,0,0,0
"WI, Portage",2008,55097,Non-human activity,0,0,0
"WI, Price",2008,55099,Non-human activity,0,0,0
"WI, Racine",2008,55101,Human infections,1,1,0
"WI, Richland",2008,55103,Non-human activity,0,0,0
"WI, Sauk",2008,55111,Non-human activity,0,0,0
"WI, Sheboygan",2008,55117,Non-human activity,0,0,0
"WI, Walworth",2008,55127,Non-human activity,0,0,0
"WI, Washburn",2008,55129,Non-human activity,0,0,0
"WI, Washington",2008,55131,Non-human activity,0,0,0
"WI, Waukesha",2008,55133,Non-human activity,0,0,0
"WI, Winnebago",2008,55139,Non-human activity,0,0,0
"WI, Wood",2008,55141,Non-human activity,0,0,0
"WY, Albany",2008,56001,Non-human activity,0,0,0
"WY, Carbon",2008,56007,Non-human activity,0,0,0
"WY, Fremont",2008,56013,Human infections,2,0,0
"WY, Goshen",2008,56015,Human infections and non-human activity,3,0,0
"WY, Laramie",2008,56021,Human infections,1,0,0
"WY, Natrona",2008,56025,Non-human activity,0,0,0
"WY, Platte",2008,56031,Human infections,2,0,0
"PR, Cabo Rojo",2008,72023,Non-human activity,0,0,0
"PR, Gurabo",2008,72063,Non-human activity,0,0,0
"PR, Lares",2008,72081,Non-human activity,0,0,0
"PR, Mayaguez",2008,72097,Non-human activity,0,0,0
"PR, Rio Grande",2008,72119,Non-human activity,0,0,0
